pathway	140A	146A	151A	156A	158A	161A	162A	167A	258A	259A	260A	261A	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B
PWY-7229	37676.99608476503	31598.901636123624	36964.23822494035	34632.51789487618	30362.08813102272	41449.19771180318	35023.83111102417	42112.74993879575	29155.482316939502	33130.857272081754	36740.25422410128	27426.758849549275	14300.83681473282	18614.942941414272	40084.43807602355	14341.20774679382	2771.6180472423284	19710.7826196252	13509.07563244894	45484.34300940358	24030.02273148278	23125.87900630137	21895.3082605834	27482.740788582523
PWY-7234	31060.79801205224	25569.65784665333	30864.134970138355	29239.538960549555	22634.3852608799	35220.43981593897	30083.6416426202	36352.48722899388	21208.19391932508	25645.3380304436	31599.78233524548	20396.975840349223	12605.632469351607	16231.64924204965	35924.190430300034	9252.745523317431	2198.6344638837268	17198.368881880844	11939.575723377831	41256.90656382186	16469.2295372282	20320.106747682185	19339.93167090457	22553.182588278283
PWY-7237	1070.95	106.17	483.5	168.0	147.0	3508.74	2998.7899999999995	106.34	11024.0	2124.67	1152.0	1407.33	1888.64	1387.58	1158.58	784.6700000000001	1266.75	2973.84	1046.38	536.17	1456.62	301.15	433.4599999999999	424.9
PWY-7242	15857.299219356875	14433.19448054708	11202.458680991567	11335.467965101376	10531.856388977722	18124.42044211673	13245.465978412576	11444.84381071409	19283.961535302453	11898.67548275372	12717.359517089546	9895.41762880772	2694.658497882808	3590.8196982552404	3216.6542568021787	3156.3914134894376	594.0971073172345	3836.6366509776863	1851.347946706264	1295.4240808468628	9834.836392931233	2701.979147062222	5159.464900970532	5755.751016589017
PWY-7254	5862.589376981466	5753.48852528451	4850.385509638631	6829.611107435954	4934.837171611445	6412.321352412863	5416.197136351716	394.2460422070611	9989.813314423602	2644.162576926848	3267.7315318799165	1805.8761993525488	2077.679118913164	3439.360758988092	1649.9989787198476	1211.750277301478	1383.3411624074618	2531.599420898658	1492.0741591647231	678.5436124599282	8450.028454203895	2852.418061845556	3559.4250389812973	2488.2351539286806
PWY-7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.992131565524543	51.59909791222008	0.0	3.9937128237228543	23.65886954948348	23.85532438890145	29.526505537193547	0.0	111.83474248412249	0.0	0.0	0.0
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.13550647347874	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.536035976581285	36.0989966514336	25.19180754226268	0.0	2.645498000662931	44.66811316221977	28.78853970503708	32.589164170977405	0.0	0.0	0.0	0.0
PWY-7315	6603.541490469808	6211.217159613891	7298.376573812706	8226.393291556136	6920.407777928255	3377.617924426897	4492.071235412132	5635.701009935375	640.9652439261748	3749.024381736787	3139.0086361717745	2982.547102393056	1442.5782214967169	2421.783004215756	460.20101711923786	862.921618730058	67.02795481123427	1421.3589666093812	388.469839914554	47.60135525829962	3974.71305206146	906.3224275494822	1734.869700609525	999.4176876134452
PWY-7323	15465.23577060675	10406.008581244145	7800.3663222727055	9961.290238494075	11269.557542133403	15753.721801819078	9817.661444917285	11017.163211215116	20416.1124742517	15762.079945097908	15443.478125558271	15967.89070341667	1866.8220977665217	3767.018305729629	1864.5478925509813	1085.805315782908	1186.2705084886506	1483.52597633028	1146.4796631162878	709.235387664997	10163.6628839872	1311.7445265731103	3357.705955470399	1814.545840289452
PWY-7328	5467.9390910231805	5344.660784328114	5892.759445989399	6262.433136710632	5247.9838192249	3757.581828344686	4554.5854370014	6942.010066927312	16380.863922849752	9500.450730319848	7518.976730430582	6909.385851708289	3274.2671131832244	4763.901980275729	1839.350863572545	1926.666734739088	1290.0640867645702	3006.2858786300644	1420.9340836482352	842.575406169271	6639.739429548444	921.6970856911928	2355.966226884381	1303.0028544621398
PWY-7332	150.89895529459145	121.89465257531776	315.50119307545583	52.40826712622082	300.75778795488355	291.32159647160046	512.2810212503966	260.5112667314854	0.0	1695.4408666144873	1901.2677169465733	496.5467061598375	20.968374362070705	268.8752293016637	0.0	0.0	94.43169454906962	0.0	104.16605701649252	0.0	2038.112366061466	97.57045427881188	594.6764971921267	443.7892008134539
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24786684118498	0.0	0.0	0.0
PWY-7371	1140.4	175.79999999999998	38.0	200.8	963.6	155.0	480.0	161.0	0.0	920.0	1992.0	1340.0	24.0	34.0	50.0	19.55555555555556	0.67	4.0	30.0	0.0	715.9153641460492	48.5	62.0	53.0
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.328358208955223	0.0	0.0	0.0	0.0	13.333333333333334	0.0	484.7689723456276	47.98404255319149	46.82517482517483	25.5421686746988
PWY-7374	1067.9338430212456	164.9627143922446	38.0	117.04663212435231	896.6391639163917	155.0	480.0	161.00000000000003	0.0	920.0	1992.0	1340.0	14.4	11.860465116279071	45.45454545454545	0.0	0.0	4.615384615384615	23.68421052631579	0.0	519.8668205650026	0.0	47.37991266375546	45.18433179723503
PWY-7376	39.391853943306025	50.32543076832733	0.0	44.83488461843432	17.054433610717396	0.0	0.0	105.2119895419503	0.0	0.0	0.0	0.0	767.8433860154258	923.9570956193392	755.9661211746431	308.55480345179114	758.1023269761644	888.8605148977222	510.8694862663588	382.5291653323978	1025.8779668259842	0.0	149.3541539090763	112.55109804434532
PWY-7377	986.3575817861896	375.7916000420111	0.0	747.8560548899247	866.7238574524613	3855.9304807207873	3194.872583401149	135.80043444287008	0.0	0.0	251.0965299595813	252.61470536518985	55.20918341592257	163.73517242529667	206.6001227776066	45.32310543677408	73.96292167120959	1039.2787095172405	30.9435590364396	107.96792583408508	2998.919982313304	196.50596099341604	517.3913352328877	464.1989068827329
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9996696190752288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	407.0976334159646	11.991096395877015	43.876597024898224	0.0
PWY-7392	19658.124281187986	15515.942279365956	12801.369136403668	15173.814751442764	15194.169436444989	20249.561226344245	15494.421405972627	18897.826673571675	16487.20379591314	18574.98177828652	19288.082315885928	15577.186446430656	2893.159391726927	4135.14735572836	2545.176522226466	1716.9006212536433	1169.4718602904832	2841.510519487165	1649.9079696074689	958.2921836803974	13709.627989834886	2689.686363618597	5644.502016527061	4006.8634395769454
PWY-7400	16347.974883654371	13631.765520307878	13347.895795522798	14742.411806511693	13348.521711281312	16272.137596578705	14504.407166493009	15432.673095984728	13730.54225817467	15915.710430160188	17078.853751506114	12495.700447499405	4510.379488419067	5799.035727106126	3673.243828021701	2449.795815091576	1860.0243133798667	4166.742181757955	3013.454186203904	1796.173807380419	15708.400782562703	4421.516391891074	6895.350980552394	5317.698470949147
PWY-7431	13.239779387196846	16.741958715101994	0.0	15.2203977237528	5.812544404527212	0.0	0.0	26.64564570482628	0.0	0.0	0.0	0.0	804.7380860770627	893.418882564554	708.0108012977679	321.2235325830581	900.969039828955	742.7753408035247	611.5036844963481	372.0083974807558	326.7203079800585	30.733967087026645	47.216658879480256	60.92465115470581
PWY-7446	2251.0	2409.25	2317.5	2817.25	2017.5	595.9455007530121	467.8920462479402	5.25	0.0	0.0	0.0	0.0	272.5	1478.25	172.5	300.5	12.5	0.0	9.5	8.0	534.2992399026825	112.75	383.0	155.0
PWY-7456	3916.600366677978	230.92515637824704	2093.1095096442896	140.21398415206002	709.033097040924	965.8427158895876	273.5962155831006	215.3127122703212	15585.301386460276	7202.986757893939	5324.251717814406	5879.123693049049	51.42590000643065	65.9804311448975	181.2268925281716	0.0	74.71026779262323	130.51986045466506	0.0	131.33053542529808	4506.447551038309	571.4481470337147	1324.639141211567	766.0607365136483
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.74233791290313	0.0	15.052533990909245	25.672634712566573	0.0	0.0	0.0	113.2569234830844	0.0	0.0	0.0
PWY-7539	15959.78968181631	11911.120924140958	6778.246324121823	9028.195549236438	9876.310263738198	16172.061585479849	10773.66501151664	11884.584023719815	17711.165462085453	14442.010750954778	14511.011266597474	15128.556436763458	2552.0164245635447	3349.8168241270687	1869.169582878776	1331.1844440701086	1551.2707637769784	2375.06430587388	1686.2104592365106	966.3787648477536	13760.82928602688	2496.6015700625053	3724.1791795193935	2526.7833949847263
PWY-7560	17872.023967945057	13947.720548105128	10895.374869736654	13248.574616331818	13750.27661049329	18058.794366198097	13523.914251607994	16473.19663022934	17993.552223403032	18757.032964994472	17535.221218130282	17211.88341088546	2331.13814755528	3364.65226995078	1973.0509882913348	1394.1708634694096	1066.843862596816	2284.30309607495	1319.8730399211588	768.9089112987143	15873.621824069953	2150.161807318432	4657.21630255401	3237.3565352745954
PWY-7616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.468389199269827	60.82653836776317	0.0	0.0	6.721891714897028	124.99554015427807	88.99547922110115	0.0	207.51136039299595	0.0	0.0	0.0
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	40769.73167816879	33053.35502476237	37649.475104715326	35253.34995565309	30089.39114228488	47276.60512679169	38783.7796303914	45577.19429229319	33645.796367828945	34474.21544115423	39896.39783382093	29964.37685019252	14741.002686500133	19060.26179299422	40916.43984678535	12292.989707989009	3128.101766003296	20835.63791405693	13922.620550993926	46238.87355688192	26833.557380402108	22440.603395770195	22702.87840847276	27000.6089337624
PWY-7664	7217.633101304103	7580.011791059591	10358.182830535085	8695.954896828036	8285.919764053304	7426.152874753319	5004.3677225641895	435.7785363607397	4604.713959482835	191.3065178552148	252.22832929357048	84.41754697782295	6780.545864130746	8719.282852747514	5915.202959181698	3797.464964009107	2785.6228477040463	6165.508117888593	4268.451078693771	2847.810017409643	11799.905374034735	2747.561440911879	3014.1169576890093	2732.335266958473
PWY-841	33362.82283472788	27423.08208275387	32301.55605810408	30198.343465402704	23720.055534299703	38346.87626295794	31223.902096942427	37264.10694835754	29291.873484903164	28668.6006075648	32315.518965391177	24234.8604506328	13362.09915007247	17341.75282477154	37711.35160353412	10523.177580662754	2422.697542316498	18388.751960531143	12633.161421073126	43093.208986124766	20210.74609778721	21484.178389293327	20344.437384647543	24161.76785827925
PWY-922	13994.446687428672	12879.714676336642	17642.068423638244	16062.855562632494	13105.57642445874	14318.408004817187	13454.159773939313	13930.022538001867	8918.6985231295	11220.770400393045	12578.837350518084	7131.352096943899	8370.453878995422	10924.68471508566	12125.153091885795	8710.524302132293	1560.1416488660786	10101.795372902025	7051.510075355986	5949.811198100161	6201.623362519965	9813.049033924211	10135.13678248771	12210.04545092154
PWY0-1061	11467.709414062998	11953.22103538104	14011.49827621834	14028.867867247936	10036.587391132036	9885.271471534505	9091.48769647473	2077.006030212646	10149.78698011192	1849.197523336397	4033.7524028128223	1559.671160118425	5367.02039644643	9015.478590718812	3143.225682744352	3453.5186909256354	1684.7525130997258	5679.533526831652	2710.4262516736894	1853.4705250641568	10717.604147796685	3592.168793427915	5424.424223806189	4610.740156701877
PWY0-1241	2845.2210989698924	2907.629048695754	3017.9341358726883	3605.885777154976	2816.751343983301	1869.755459473485	1782.0001750886888	256.5288967938851	1439.811117533517	722.8280772910682	758.0906083490552	507.4059135220484	1668.4688641605592	2394.444092353302	791.6213232008387	900.8312591897308	626.8887095688118	1396.7252028569785	665.9022939334326	282.2892046788889	3298.821430689881	599.7870111556497	941.8042878579608	626.6528389002397
PWY0-1261	17757.17695944043	16716.474754649596	16646.478573353805	18289.54626005588	15223.485042381451	14847.422342160931	12752.912641182158	869.8078364849576	11347.481173874943	2418.136389539169	625.2323753577792	2048.124798861032	7109.325380701327	10026.391682160624	7752.112054635562	5364.23814747892	1734.518016935005	8321.012091605116	4640.988659136386	4477.751259097671	16434.652800463566	5657.11677415552	7324.535083285368	5514.057446819844
PWY0-1277	3069.074399917357	3261.1851323970536	3552.113424504921	3830.253769245741	2781.998755592609	2161.42838164042	1980.6140837037103	26.30965985281881	0.0	0.0	0.0	0.0	586.6036806929147	2255.300032167392	384.05706946903314	517.256070731421	42.82917663802053	986.964117530004	65.98523972662939	35.56518323568361	1370.7685326717692	242.2118047352889	646.658664081501	272.2529358766255
PWY0-1296	25603.47513322099	22919.47891552568	28758.02623519453	26816.736876855062	19368.28047752492	29695.124217426604	27212.05577157323	32074.267899372368	15185.822036169577	20779.881043958023	25529.12717261422	15512.955857356745	10959.633134209573	14332.088711508684	32449.51607276121	8200.847244955923	1613.8298358063305	15750.01181381483	10576.736225658404	37674.186434194045	14255.678571962908	18489.220386444147	17584.05142861388	20819.342130374964
PWY0-1297	25344.415521420706	22743.54817850427	28564.665205287834	26541.744959171498	19723.85283043433	29297.246468196845	26845.226343909435	29960.18771290711	13048.88399737896	19418.395859690423	23990.47082070857	14115.514674350712	11159.457336006531	14628.180937378766	32707.887474047893	9387.18551017012	1573.4395033243336	16266.136763189605	10665.393161068538	37607.34971725494	13089.830312098911	18563.32557744718	17258.7039112248	21502.93033999076
PWY0-1298	24391.761808807587	22154.883977455785	27122.27714151584	25679.52332143948	18813.018799950765	28069.08609243219	25976.28134953455	29082.04138144214	13525.354670911409	18699.46348212151	22503.86898939335	13773.122627697694	10725.93281570352	14410.529032724757	32351.12464553937	8739.816844857723	1374.8730883280307	15742.858285878005	10377.98845986926	37465.982919002105	12558.128593702986	18119.60406766281	16720.308419478206	20417.67275711042
PWY0-1319	35392.93004519653	29706.445692100737	35654.2783164191	33204.97900674168	28604.444748557	38769.43183971808	33729.222692492905	40820.6024359697	24344.091089000965	31332.611955840017	34987.338287448576	24911.40732410301	14596.63919402972	18525.51429048777	39108.45682059464	13539.85169742647	3418.473519996467	19561.77832393807	13570.264675465498	43736.24987218304	23593.52768361043	22407.170232518434	21270.41747874324	26356.71435905056
PWY0-1338	3008.8925498598405	3062.6531358499547	3460.004511620461	4050.778522798371	3035.295857298778	1712.1548526855274	1933.053268899528	13.092746068233556	0.0	116.9559750467384	0.0	72.74678615913703	305.46087837347983	1508.108402937746	190.729281333543	309.9018518286769	25.80393905470277	585.8813717489293	31.93495959588289	9.285714285714286	1278.9715643133009	197.9547391669372	617.0460623401772	258.28294531893647
PWY0-1415	4597.94247602726	4670.84441962175	3576.188448996312	4788.859086897713	3472.249912630572	3637.528321231621	2692.748823777232	62.58586869651892	3436.1442667917336	1217.8365792845686	1018.18437568074	995.913677848616	1484.1713278016723	2717.4601194291263	527.7157087939329	899.6373907840336	324.06221538859853	1485.679829266311	535.8026560157377	278.02317011736926	3519.395176314418	783.3839524372282	1139.3189717763294	534.7910896013373
PWY0-1479	4631.833689483206	4665.926044108188	4671.985464898594	5530.050388049559	4157.161092966293	3589.012924826311	3127.6644209350497	149.86215867256655	2477.065038491531	477.323828231243	91.32681314541937	386.1500006547004	2611.598187570889	4015.924527027573	1160.7418500930778	1571.1123400859651	175.13673792897612	2508.5623279384554	1029.853061719578	508.130989909287	6012.1038077833855	1072.8466509207988	1696.8653634016523	1059.295726938126
PWY0-1533	3883.429271650777	3857.1550719005054	3309.937375786344	4191.208493974687	3300.565973110763	2826.3817461502	2365.327087513942	189.3245385183362	0.0	81.60635987946269	40.84861853943597	31.9776454942136	469.0879290457817	2006.484068310992	329.90231495452	410.3197655445198	197.2815892991147	997.0002819035656	113.83074032691194	138.9995614676217	1664.1217100231872	220.9591468115472	741.965725417532	279.9110882714987
PWY0-1586	31378.3121845743	29231.630785805617	36980.50190725959	34390.01371219567	27371.61853340676	33731.72265321687	32350.169682926644	38749.95179615833	14142.926136478534	24841.048896447828	27619.06916633841	16510.92528529515	13211.12045442334	17672.719003339673	34247.23224412772	12348.707544497223	2547.692883179672	17804.670961725955	11889.865423167774	38344.21154945385	17453.640880117975	20408.03215257704	20202.266257400803	24716.63922253454
PWY0-162	33032.11941818898	27212.99601303315	32642.024587721982	30121.4438061973	24653.898544849664	38274.07976703704	31233.406013545104	37582.79985235236	27161.13434759293	28833.486124873507	32201.509426843644	24230.39886892588	13215.970069189312	17161.62455758353	37642.53090400504	12111.714916101391	2553.094104407596	18525.980390040644	12676.145020039045	42649.23257481864	20367.494845230194	21614.24817406913	20357.222460858	25227.179163907047
PWY0-166	27267.961784501324	22677.10164755953	28876.41356556025	26106.588433321245	21032.9422805515	30933.83287376086	26354.183734930688	30886.34603472466	19657.31014592018	22480.045015480093	26557.23851397978	17983.98081091153	12337.672858426486	15947.161340989947	34840.669039459564	11267.178809410396	2260.023797756779	17064.481137576353	11696.120070846804	39816.34088570297	16598.51019343148	19823.399967952148	18149.49783592951	22851.958046521348
PWY0-321	3269.8135997474665	3448.723912405373	3256.7759509058646	3721.638738766432	2816.518550585332	2304.2848451528125	1965.680967168368	9.931994150181898	0.0	0.0	0.0	0.0	522.0766397073163	2176.94315231581	335.2533818926154	492.5280332235674	31.736671612120112	935.8607375862516	37.97992301344724	21.955296446899432	1379.0834989729733	260.16185169108047	691.4851494392831	297.6929375349752
PWY0-41	2686.018971048862	2949.182155756004	2756.526925454028	3385.6871173917825	2377.1505972390914	2209.8757128107063	2013.2680057715168	10.277991899723492	0.0	141.9199996250139	0.0	0.0	356.1853123197532	1743.3258125273026	208.10926785810705	366.5505260065544	40.02058647056248	869.3478216538152	25.10806407465874	11.714019707232154	1040.9448630443485	161.87025117013002	519.9330552899354	202.22353448817483
PWY0-42	2261.265871957535	2427.539047453853	2326.7828468145017	2836.27517377746	2027.2739242486684	675.3911180776789	528.3185641973049	30.47138696402532	0.0	0.0	0.0	0.0	983.6841146783038	2155.5913452216896	733.3641832902088	576.1060215654007	605.7579193814228	548.1042497790068	481.76969004278806	249.1372626446964	1863.267299115785	279.249233063456	569.0288874605884	230.7557577903175
PWY0-781	11136.187134250653	10763.667527218502	11551.89568733505	12304.61434571967	9721.941332364784	11760.9083512348	11166.857639487838	2650.6819118778926	9462.164941090336	6347.604859892185	9827.508526896698	5392.648161756719	4620.554846578469	6442.951211699535	3825.309258188364	2813.5988926154287	1521.5556435018832	4919.933679080539	2752.692556681831	1835.941135829432	13683.382301598826	4168.769522177627	6111.797005608633	5169.3833465257085
PWY0-845	8130.774522638106	6063.820616759369	5413.21514395376	8158.805064624304	7901.606381416237	14309.21190623151	9356.829643815696	9227.414363883629	18359.33523576517	12725.937618517666	10016.930444986114	12267.583836136924	2698.8859460565072	4637.223909030172	2378.88759830203	1590.7867776911833	1433.31288968529	2729.459185283859	1601.3104759123162	935.9921080036283	9328.381588741877	1504.644885193257	2819.025544565852	1509.5006271195612
PWY0-862	6415.174942235088	6943.777528039403	9197.0545072786	8195.299964781649	7347.772245818206	6483.234843339657	5520.893381562598	916.3250751980934	6002.67186003775	1647.3069909341136	3908.845953282684	1558.9739866886011	6168.0182747050585	7931.925025591854	5163.498091237502	3375.4175089428604	2665.454792178989	5484.934160090009	3802.8869243475815	2460.040546208986	10673.238321210783	2777.731932537511	3426.0499594094645	3787.3142977324815
PWY1G-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.097731239092496	43.38068847084537	16.07512417218543	0.0	3.5882547487706864	60.392354124748486	36.70103092783505	19.352688490593987	211.94830931776949	0.0	32.67232739333331	0.0
PWY490-3	89.94950176949541	564.5446874536034	414.0743216744825	504.11518645639154	129.5937868406746	229.156573617272	209.37531437147825	285.844112285797	53.98236696309036	1164.9832800108454	661.206155332867	440.9286342651444	34.47490086871146	82.38248289365316	72.32831025359258	0.0	38.91793234841359	82.38336381083012	0.0	28.49314260097409	1166.095286637713	67.426788776159	305.1015349534842	251.9116976477035
PWY4FS-7	30336.06796920959	26095.202399838865	32908.9998931986	30187.735244507305	25022.185261198225	32916.911435366994	29708.0928462689	35721.47950926834	19650.822787851983	25528.72895996985	28865.90446296335	18460.42770653285	13575.710046053464	17263.218959401653	36981.34689164046	12770.8326766486	2872.9550361871275	18369.174398024443	12687.528881688044	41562.97805603954	20601.81995051548	21170.06806894573	19876.66960511794	24869.627122783782
PWY4FS-8	30336.06796920959	26095.202399838865	32908.9998931986	30187.735244507305	25022.185261198218	32916.911435366994	29708.0928462689	35721.47950926834	19650.822787851983	25528.72895996985	28865.90446296335	18460.42770653285	13575.710046053464	17263.218959401653	36981.34689164046	12770.8326766486	2872.9550361871275	18369.174398024446	12687.528881688044	41562.97805603954	20601.819950515484	21170.06806894573	19876.66960511794	24869.627122783782
PWYG-321	7374.340583837051	7604.48892751096	10461.107536198364	8632.093181432152	8331.245945578736	7647.536564958313	4784.215271544362	377.854109513148	4302.180773807717	152.8732150332061	199.26456794656715	66.55153787821902	6838.398685781586	8838.455290982303	5812.812746398422	3796.536268858422	2870.981455261263	6197.072889714671	4216.822663673021	2779.1958611159657	12001.505030844435	2648.141464038681	2836.2790709841925	2462.545924725375
PYRIDNUCSAL-PWY	16056.100191037394	13133.962918451276	8670.771093554118	10440.62739454639	10215.214627058454	14825.582901318918	10002.822290058712	12185.059712885712	16711.402134051903	16160.10945710104	12377.808768267192	14675.618174055986	1714.6583012704075	3400.8027226759145	1369.5727631583245	1035.169597952465	1010.9036002151936	2044.7359831264816	923.978931723782	675.2295680328658	12421.550328837193	1593.2047536876598	3677.079080704656	2598.5776707955806
PYRIDNUCSYN-PWY	16240.947954271162	12580.611404924164	7337.493578449358	10139.05217447268	10617.828048886591	17430.54891842174	12453.246402151237	13092.719278704471	13900.17845344705	14939.056559139932	14936.468687038376	14700.744577405643	1780.0185010083107	3821.555903364599	2015.961103168474	1040.3911699886282	1208.24481267969	2182.226380727405	1196.370721494678	830.6222321982973	11612.38531884231	1534.08652234508	3602.130545947882	2353.4492130975013
PYRIDOXSYN-PWY	6092.848179270449	4422.694443476149	3641.039371580229	5499.09054366383	5721.966182442564	10229.73695979705	6396.603813976427	6312.807453266176	14679.29875274639	9462.07298711686	7405.298724513901	10099.891509755826	1496.575535001433	2783.748823441701	1377.1948430419122	907.1807242803844	975.9388993704634	1558.0166706630202	886.8044511379585	509.46772298422746	7091.144400610705	883.2155154351401	1764.933596247244	905.616731606095
REDCITCYC	6869.388100993644	6756.168835146382	5707.980091094281	8032.079421331064	5803.984910590481	7532.852151894212	6425.742521314384	541.4432867389627	11584.691818561014	4946.881506595859	4954.438281998816	2818.304005519793	2059.328390170434	2550.862642494265	1906.7291485002893	1038.7958799050568	1430.3352153008263	2067.79865022435	1599.7272023572343	750.7916496519094	12215.150148355651	3416.389872234905	4312.895037033509	3114.599607492421
RHAMCAT-PWY	9285.87199518974	6945.994579286016	4617.94192096297	3549.703726377429	2860.55082502548	6388.128637405117	2018.6913614106068	623.6744792283569	15765.171492991343	4052.157634943198	2659.767756052764	3047.1240290253468	413.39739586388816	1688.8339563464924	488.3702413012506	354.61394034115307	205.12139247048427	802.9736934402715	203.5022483718692	212.75452196382423	3889.641582790903	466.72536616744026	1384.6010485263448	611.9376436592182
RIBOSYN2-PWY	17925.538724362705	13664.27137882933	7520.056524660953	10569.020942501416	11540.502366400548	19041.727816358136	12827.307438107238	13537.926201304908	18280.247441420768	15854.936161736285	16109.077700549456	15938.219298369522	3466.321474219744	4844.266558107942	3121.053055317195	2213.7858397376926	1827.2704478309915	3672.9153983693054	2491.710845298055	1359.2151580904524	14411.775931921718	3190.1573653297573	4678.761263750688	3282.5847124500087
RUMP-PWY	646.7012503215662	630.0032740214698	353.9055329376739	2232.714119400241	582.4908361094874	309.80664662938017	428.3798180279158	478.47269257712605	10673.483648157651	2634.538427475554	3464.453858593284	1821.900121090783	195.8185319580169	43.23842029043095	197.2211174571117	320.88526769084166	602.9346002358452	502.55446468256577	1141.2950950601694	0.0	5024.71859704308	5370.7229324179625	4302.708586073603	3649.814936219245
SALVADEHYPOX-PWY	14811.411437150238	13609.952912473263	14183.55194260277	15852.938666239528	12890.952565874752	7812.191639514444	5997.809756363121	1563.824632335587	0.0	4842.20086692609	3455.1444253918185	1709.7070145744246	5154.405952235324	10314.123954379496	4817.787645153666	3882.8662057794345	2109.659771295209	3895.462546242333	2985.7931510731605	2165.6033501608645	8392.913471947752	1429.5028581050235	3647.482034723648	2211.4203868050367
SER-GLYSYN-PWY	25909.95296058596	20801.9601139884	15110.556996442405	18926.795641934685	18347.14294239313	29440.916351395816	23783.045657994528	24575.54657273753	21888.707142661544	24384.60580559768	24750.60634791625	20018.852230384407	4514.040467626878	5700.2878992532105	4198.641456615219	2477.1294984614706	1987.3543514822045	6175.291130379103	3060.946609872497	2019.8145040044087	18522.350475694595	5715.888041236005	8991.187153336947	7281.230069891943
SO4ASSIM-PWY	6665.310949309102	6340.216900190455	4952.954837549096	4721.304753428112	3761.79868489229	4815.280866209312	2499.133470460563	144.1679039519397	7775.805059567561	1673.0173662606571	2012.335138659279	1147.5947525002105	1807.503942355904	3664.2824664421937	1656.4256975724145	1018.2802685550118	1605.6726423260898	1953.211795529328	1258.289589766178	620.9369254066297	6060.479147679146	1591.0869150895078	2141.184831989267	1304.874963871507
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.465755823984903	0.0	0.0	0.0
SULFATE-CYS-PWY	11252.6361133551	10259.207492911855	7389.453702196286	7568.903984029294	6330.504196495748	8930.82083384332	4769.190132638078	321.26290749013936	12453.12349655868	3433.85897155724	4050.112589325844	2401.6393727611994	2569.2596837786823	4338.308168292522	2253.103665078568	1407.9712176968023	1683.0626920254074	2823.03995278961	1752.4799398362888	965.3687738368076	9634.151752058784	2483.678672317895	3503.1477729207354	2280.254395395479
TCA	14220.531086378864	10653.339298848086	7714.724996040613	9645.421028160674	9174.131554996053	11792.995624398707	7838.885447141662	693.0042142045717	19214.845570070007	8730.283069574709	6807.121491147827	5976.803674031391	2365.873330300996	3816.614519635146	1757.7309706532424	1385.6405384655477	1542.809042493108	2719.5100995788907	1605.150547589119	768.50986503761	13954.35289169126	2906.2202570641107	4018.2697391729102	2678.957675490201
TCA-GLYOX-BYPASS	6279.420812340301	5903.281484022255	4988.612692969058	6725.770132530018	5051.507701774244	5034.46472242714	4071.058748866838	101.43311693570404	0.0	0.0	0.0	0.0	1829.4383076382685	3297.767189865738	1374.8162154312538	1117.9793948398328	1136.062168412688	1935.315566333359	1032.855697535446	541.2839250692383	6812.613979581492	1180.7316636813468	2293.094735881679	1076.7462513271944
TEICHOICACID-PWY	9558.478511011052	7579.749740678054	4296.430168739243	1201.6946383079164	5298.407230436782	7462.548045774651	294.3911015395329	163.278720184184	8618.833799018463	8422.350016010589	5049.567144807734	5787.5612797066215	914.9618078622932	743.9527495703122	2178.4357102905324	5324.987091171219	483.8807433650289	2171.6169395578595	1180.457971629138	247.9361529014514	4281.451694983176	4251.845014851721	3668.586070670112	6580.488190012833
