pathway	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
ARGSYNBSUB-PWY	15509.13878380386	14105.361132838938	19743.91740933094	10301.635251177187	9436.266103491183	9316.20077387716	2578.426630046451	4793.8794603129045	6958.98526291339	3982.277623796534	11469.678644223384	3645.521768747041	8426.20516930632	5747.641847497112	5957.057074373708	7386.670784170404	8037.92466639947	12882.903268741917	4431.515279309525	7567.035982144981	9312.605867479057	4438.993462012602	6315.541209037834	12813.811454672525	7535.748689483222	8444.503972880062	8185.206340719311	6877.627177003047	15183.737531429562	4353.344514248451	2791.830136551362	3214.9408500612167	11174.086305290237	7260.60262516534	15653.267754957104	13022.730080277675	5748.554052809461	5902.328130676075	2767.7889949304367	8601.008954280425	6013.960688003149	8403.956854537846	4094.392477422204	5422.855350243007	9900.562332662908	8483.23709769886	9835.228021070345	10041.4163205418	4323.359437830201	10775.731586288082	5033.262730324798	4509.759388580221	3626.591980373264	7637.233472389335	8257.430849845985	4417.33422915794	6651.304702128096	5762.768009469692	2862.874743794425	3012.441075044405	3763.448439902619	4184.275094589335	3505.8631448447977	3162.5319536637508	2828.2509780728906	2312.8844521597025	2209.6256564022087	2442.684150960933	2104.748487891248	1970.7297962660248	4561.3416620603175	2071.857770388791	4030.382895023699	2988.019720552481	3866.664873894575	2300.8491186961965	2739.7754853934475	2951.398363500736	1790.5761537229102	2709.9202301755	2842.5342658486625	7395.135238479273	3730.959997769856	3275.3378989008274	3572.378029718491	3196.511808813053	3902.462365328161	4040.133299641853	4406.588245529847	3816.9468822432536	15931.573704496312	4134.547128251933	6322.273691077384	4859.532683671845	1638.5279630650791	4813.176300464069	11687.719515149727	14000.241833526152	9253.332390463576	2943.2726256985457	4801.139706955339	15627.479893927688	1588.351037252486	9128.68404114971	11791.490756173249	8753.229404839733	7571.370293533836	1516.3122876934465	4328.712283145039	9723.477066680683	4217.614516397599	2766.230321581872	3883.376224373568	2329.6760496091283	5006.844673736086	4420.460907617503	21213.44635008741	19890.39342656056	5203.887927482714	18082.4626259907	7433.933941196273	12917.167276258448	8007.794883927189	17508.75155860661	20075.634495864822	6870.567598848316	13765.968631496346
ARO-PWY	12440.387738308378	15041.197301518108	13483.452482410576	7332.498099389719	5552.2108581589	5632.059135751742	1370.5275870067348	2493.861816034014	3677.439537289356	2053.0253541039074	5829.26168282328	2412.9522560770843	4153.1175602880885	2554.60196569934	3852.1948643343335	4253.988095153061	5159.015408339455	7824.601041882271	3340.0980710348977	4303.707398622393	5650.811315720207	2284.3685941867675	3132.887727890881	9329.216140926625	5049.562883387698	6036.72176477986	4440.259665117427	4537.247130535453	10032.20457311713	2307.469926146673	2129.487580438834	1794.8276923244498	12568.001153798552	7716.626762417439	16568.73236415542	13669.446830865185	5918.584007617756	5242.353179556992	2793.671762805239	7933.923582788055	5769.616958948175	8115.763851113166	4399.668314411807	4632.043322027794	9852.136013189833	7765.52141518175	9077.786908115995	10553.112026086732	3265.919999422325	11141.429824347422	3131.505350618568	2814.022488546681	2320.555534617696	5236.360398017108	5679.879381671593	2943.339876188366	4499.0404364021815	3863.588075034191	1535.031678707459	1759.8079019918018	2233.6303667979955	2665.850983465376	2065.952087851392	1713.0851486423778	1714.1037517655143	1579.8851497848575	1479.218904135627	1500.2236008509674	1246.5857917015833	1720.476283967027	3756.5683515907135	1407.9878954004575	2906.5619154750734	1830.517649569235	2309.2579300331995	1455.413806826703	1889.6356015467368	1832.491205952136	1126.046671572551	1479.4566029489577	1569.9120680434942	6949.445770220315	3433.6441436638347	2982.059881820539	3583.7377946855186	3027.552491742404	2915.8464261614786	2850.615053740813	4299.5653047984615	4373.804793342168	18011.34697132056	3245.1802222274573	5355.526263955991	4004.4847175990135	1346.4046512259072	3558.660701606032	22854.84912505581	21647.387808858133	19458.282365647363	24591.871770060305	10957.122123415957	27591.85151875167	17363.78323366284	23467.87996182564	14599.185662514405	35231.25985322062	25029.266635289685	14805.25836669778	22359.18005347357	17459.004550144873	17219.61462433986	14544.951251662276	17176.748988447074	5170.328152081304	16553.60187312101	5972.336245391333	21296.13095346108	21645.9490176207	6446.59576778118	33016.1820146394	8189.3739637676545	11595.154209853654	8082.327166590124	24193.44920502879	31020.543771455665	24429.669646468537	36396.77846261136
ASPASN-PWY	14261.914982686192	11847.500623936963	15957.36874574832	6966.276048656086	6646.097592646403	6620.959422031752	1919.8179262115264	2987.8502958089884	4360.5603276661095	2447.983938233315	4805.420798942075	1860.0048405144748	4564.355561585379	1984.8813741024985	3863.312505191087	5488.237636474938	4925.286169852084	8761.810030267685	3237.1169212427567	5275.844520469502	6508.746068756168	2133.561106582138	2724.1358723657945	10769.53770511414	5289.545543314347	6602.375862944438	4990.2950339931285	4223.114348388987	13537.932505547864	2433.277289019164	1870.830560533729	1715.9135532312202	8956.59895982486	7042.682233657159	17866.481740328087	13867.176648869823	6187.873714799523	6507.900746666427	2718.580873394924	10695.82710167088	7071.315651533497	9333.664042136175	3894.645307877335	6403.7533590438525	10189.98792957095	9835.167998888095	11609.054764589528	11184.323878658628	4781.784453016705	10023.600908971892	3873.782466808029	2793.8963164922843	2212.074810002568	5579.716070616693	6642.178246784057	3315.909830646339	4760.509951789598	4075.650138830315	1198.5078778937343	1597.8550672219185	1650.9728789722303	1875.1169440818248	2314.6552381763263	1385.5303607648318	1318.699625492568	1415.3565007653594	1476.745437094486	1638.7839002453788	1330.141042787806	962.4168499423683	6471.928648033176	1212.8104398785542	2696.726435693397	1301.9840151664418	2133.270773244173	1110.4081643062116	1643.2680504041552	1205.3607206535012	772.8182477067367	1037.0959530432604	1128.8739666263757	9549.22613160371	3914.509308337011	4036.728045159664	3665.139521997032	3469.869718957943	4658.83992577509	5209.202783330054	2781.96192743658	2909.900220391345	16461.747712586814	3471.245948243392	7629.329959555518	5239.481550105902	1307.8708650912909	874.7261086131663	32286.24463872326	28725.512124267178	22487.780804771708	27973.964029931136	10690.86606224451	34384.930528666664	21109.719736595423	39809.943699199575	29152.438832424406	39432.17794017905	33805.55636328402	19361.18376354625	33727.48640418289	29465.54376527425	22985.56947882184	17020.852207334516	21072.09883429652	2733.857355492776	24445.436066064474	12798.311236606034	34786.749257863594	28162.38022568755	17433.03526144526	51357.36291640405	13016.808720148272	29223.73043376948	22966.475384876543	33686.59825206217	42004.36339282821	29905.05358913109	46110.622481486855
AST-PWY	9786.317706218537	10997.292525699611	9745.541235992208	4712.793462001038	3065.1388762043093	3773.6253283105953	176.87067512242112	463.82934266997967	671.869570799003	343.5294117647059	1947.205814097644	923.151252037339	898.1309464221334	864.0233232571892	745.141958400109	642.7660369362507	1146.5726320368829	1491.3012000972674	790.8869342727006	505.3468352279972	3456.17493708794	434.2614163266345	601.2790271834498	5403.863465442091	2158.714998411689	2829.862285230652	1221.1440774054802	1454.654121037904	1087.6989897999483	506.0215397800314	382.90229305408167	398.93049850601847	1606.119025662302	604.6568635894477	2441.25	1681.1970556816148	618.9272545604043	851.878042175866	338.36281272561	802.4053074929872	467.2449022593016	907.8408348589212	499.9903453326416	1026.6681867887164	1081.4146571301676	584.7566961705814	1090.8515840626003	942.3536491336348	295.28064024169	1451.0082160484685	238.0305022111893	1016.7059307768563	543.3085908964234	2987.5099498925883	3900.208804358909	1579.8490993858356	2849.324570960522	2322.816585823806	536.2285915446836	565.3228052170442	676.6192320141996	686.3145988004967	827.8523819105588	548.3598925480997	643.4434833589889	342.28473998294976	524.9466750313676	605.9993104367636	311.6503224073079	704.6921927625415	1186.6484449979705	471.6257055842177	1128.799295055159	499.79212619513874	574.3009064701089	295.4179957469431	390.7748746741372	476.0494918250111	256.8860759493671	521.4171575141302	543.1387577283281	320.1843295122019	31.9512165685044	8.67	18.613138686131386	28.95963520917676	51.0	57.06521739130435	34.088441890166024	5.75	957.137503375216	144.82108241792997	468.4867825967534	155.0	2.75	0.0	34.11764705882353	41.24472296933836	70.46825739738725	91.93962209859966	60.22810218978102	82.53994895956026	90.20153550863724	32.39482014388489	42.96400264200793	69.14070815298376	21.176470588235293	54.786513720697705	49.358974358974365	77.87542182227222	52.94117647058823	18.823529411764707	49.91684731555748	136.05319148936172	20.0	17.810818083961244	49.18918918918919	32.94117647058824	46.18320610687022	48.23529411764706	31.53284671532847	45.93762677484787	65.17084460073971	75.29411764705883	57.64705882352942	33.39108910891089	22.35294117647059
BIOTIN-BIOSYNTHESIS-PWY	15949.195706514976	15575.939061030023	17586.138518930762	8350.839932632376	7021.531971294776	7378.273254972933	1839.3185527169887	2897.45858538648	4553.302910193126	2523.689455195567	5586.914565366711	2347.105269903804	4763.252406422151	2256.9236174098705	3863.9224724046007	4646.787524105383	5134.723751905279	9340.645967315106	2747.620780763741	4940.523204097546	6919.1095857255805	1747.5802368664267	2305.65113564424	11241.964118781818	5045.199339173285	6542.913841772044	5190.551445986435	4626.06014194994	4678.984809115859	2481.282599122797	1898.2557738694595	1819.6173557185348	8834.284363882785	4877.583227189531	7674.107029941833	9145.697570405651	3981.4407536345566	4303.32133873109	2302.504203836403	5785.632615438951	4281.768706983814	5844.150670957787	3143.880867471876	3864.265474861783	6898.230367170181	5603.887171069487	6674.143700552947	6833.874558529416	2658.0087462191937	7878.881668198012	2598.161699320761	3039.3081304945867	2121.519685424744	6266.5463031712125	7286.665434751313	3419.698474581627	5512.907131213664	4700.501692058047	1355.734918026399	1635.849659592746	1589.0976397903587	1825.1540990816573	2294.716538048744	1331.0423893695536	1449.1717786631757	1521.4537990872695	1562.4180903666968	1741.5527001413786	1437.3343444408133	1280.7208253768038	3951.8365340273167	1296.9107719432452	2749.863639821269	1451.703054993062	2116.0562705486204	1050.0900445950078	1241.946843619297	1194.4807289899318	764.1214101445245	1216.2746117252211	1194.228117015849	3355.4516750999574	1297.7116489520806	1408.5276246264832	1326.983605731068	1214.1201300981254	1825.531528138849	1772.8829622011071	1508.4626116093136	1867.2990823208168	9675.54188210646	1701.5328192080742	2633.629256233326	1795.3766009563064	535.6046399080445	456.399808445224	1015.639302727239	1299.4367094290658	1917.0115059730097	1052.1975610552993	850.306728812072	1504.7341201380643	837.9663494434498	923.7634761398378	1052.5679163259867	1522.719771897119	1102.7445673804043	639.5842459472991	815.9817229888487	2243.73617132171	1654.0443766395783	726.4328282127597	1223.8109203282193	697.9688238433735	965.9232829779272	352.6605330845332	2928.103632158752	1134.9790318804628	1431.2155291777958	1846.561181098034	989.7687012823588	777.199633692751	937.1993636119364	3455.264763921753	2662.802035688949	544.220660571306	419.0239161556169
BRANCHED-CHAIN-AA-SYN-PWY	16106.784054743392	16083.777476926953	18314.629918178096	9811.2571948875	8457.294621988809	8919.74422181096	2532.4736290826027	5087.40618595488	7355.533882617817	4106.438796438077	9276.526701921986	3685.9894907469024	7734.487447615178	5143.849615753254	6857.067374557301	8254.649949914008	8658.117183214415	12932.697585948268	5542.736824567782	8071.499764648799	8505.594451121466	4360.933457907919	5525.045017017591	13989.065702961028	8014.798588229736	8841.450983183704	7611.084580542539	6777.494318864352	12401.151962823931	3910.8555270827705	3085.02741755518	2903.1165892681124	13520.56841443003	8771.441402768254	18825.6175325584	15541.35547889194	7036.093199933311	7050.830379230181	3229.7162363009184	10185.623900531447	7389.654838455728	9851.391176151048	4916.232714371131	6558.610812826701	11591.260393189115	10251.25729790539	11368.590204329235	12441.808300508395	5061.879095699066	12768.340229394022	5695.829765293835	4409.135188851411	3794.997695505578	7619.60287245734	8368.295139073516	4305.296972486747	6841.714795167735	5897.627671306621	2553.4139137150946	2846.233457488578	3825.1307067468138	4396.692866014883	3610.653786430965	3046.473389990441	2776.023708761757	2377.0481247408334	2165.5974694811403	2426.3751090872456	2028.135296305951	2172.1585105955605	5752.173111310561	2272.2740846904912	4472.860039735593	3187.6275680569565	4086.64465393267	2604.9840501736776	3516.833436714273	3319.519260223433	2108.730004092812	2722.259027214679	2947.110143715244	9734.936258246891	5454.60330401374	4763.174587988174	5728.835073720214	4632.042735032065	4728.567048483021	4586.841308863733	5517.139083381727	7257.47229213383	20190.580255263463	5375.191811259056	8036.679207033612	6551.9011218908	2484.610377410196	6652.236254155086	15596.531642758991	18024.61314269946	11129.179894007091	3162.709528864445	4667.6413641687695	18117.44587242597	1700.949086444806	15747.453439192876	19281.832332416125	11914.59254849823	10765.983190396046	3108.212758238913	9355.914399154131	14460.780836049007	7813.847803339484	4562.188986395829	6086.82429093362	1751.2281048346306	9068.230368857605	5408.701864748088	27119.504578091648	19931.83211694229	10649.754868507882	18109.44111615145	6934.015834297464	19086.68727528005	8342.100508233641	18471.98290745628	20548.05296118024	8721.538533904848	13766.826116514516
CALVIN-PWY	26297.43421777889	18312.97778795031	36459.41812829388	15512.731177115998	19336.900173693768	19425.12328871852	4866.048726075404	8220.35407513496	12213.997959881051	7080.899907786051	12349.167368758212	3771.543459771904	12230.52143988923	6871.660928121126	8305.137278856755	11684.507261242525	10306.724982534732	17922.050159247086	6293.042890893854	12149.620241391169	20365.7245055798	6457.3034249896655	8334.295917023035	30724.32920989945	18861.58082972125	24252.1138678266	10743.260944828537	9637.452270666005	32891.86315823312	6611.462365240827	3560.1419398834787	5204.08437659426	13151.826789745875	9225.38970903058	27055.878633573764	17440.357834717797	7549.77454854169	8836.081472199716	3461.7140133661483	12735.537312729895	8369.32720581125	10898.43446370129	5280.949088998023	9001.676891114492	12675.354497355696	11680.888878987991	13494.15904635525	13199.72672275819	6795.56045504482	13135.454426302089	8932.80081006068	6164.723394962759	6034.554391551728	11817.187237484784	16551.78652073075	9977.596449536664	11976.193061604929	9784.100180102632	3737.70852905489	4021.173958471136	4805.652499369555	5794.671392828995	5677.135760950041	3751.482095832384	3243.540530035916	3253.2921913546484	3270.2951773918667	4228.886362754005	2722.4988922817392	1941.1580883094105	9755.802715379974	4135.077861966394	8271.391165786683	3818.0989133704543	7566.14362411521	3499.651086184834	4025.778230373492	4196.204369379903	2715.849992710553	3217.319088276978	3620.762199617895	12988.17551132712	5847.648666650144	5570.748468752135	5387.406229178203	4409.8899850652015	6536.231735037644	6411.926678214056	8832.093469333007	8064.864203229933	22373.82236580329	7850.930055462443	11690.635243072034	9021.19423079362	2784.356875683773	6133.083768331479	33694.19782571112	31750.163363290507	23430.519387789755	7229.4245853459615	8722.540902921888	29480.3262295085	4349.88608693066	32421.778384571724	30462.66085517488	25675.796691124324	24683.403872918145	8463.113923113213	42352.35392074296	34092.215057590256	32648.541173705835	11820.499772258598	17619.304351986946	6344.449427996514	32332.500044078053	14828.852452014042	41619.9625363704	39151.70309404843	19168.98997070104	53516.21737191587	18478.241686265508	31799.63177610545	24539.952860373105	35451.78269072957	36388.673154017095	17676.689710943123	21733.21451239409
CATECHOL-ORTHO-CLEAVAGE-PWY	524.4769325121541	2062.5519034983035	818.9141942881199	888.9130211493491	366.7715404699739	588.2908309507319	156.12691397000788	458.2189781021898	691.9612324286094	358.75760549558385	1811.9917810568	863.2863830709534	894.3972684974691	838.3650503298885	739.5787432189436	649.703304233662	1078.7940138791255	1405.9198826291893	1252.6962438693188	492.3096033591999	381.7988485854728	421.579606998329	560.3456288467568	1891.5856342660368	2081.5996580094693	2734.649270831589	1050.249875271421	1308.6503412526476	106.46997886711142	418.1002003012796	357.7223383031051	359.1831932773109	1485.9592695955416	608.555311904019	7.0	931.1324341360472	391.3614984905	513.0942027110767	274.028063622991	641.8242921848033	387.5237583225968	759.7275510725437	468.6314906445381	295.16600593334726	1030.3641312945251	601.065333647996	1068.795839489345	766.4728384391248	314.9848676770471	1318.2160191055386	222.05920338895487	647.1955641733942	322.7746933939398	882.9517029313599	573.2686181008976	290.5156687949752	661.0105536530407	636.0771489806294	447.223407202216	528.9619619160962	607.9830462239064	591.4176448201089	555.6330096522165	506.54599567570034	544.4993259354364	321.1922984521399	377.0296934834469	232.7731434384537	244.81027667984188	618.547173811214	224.9773642291185	433.7699888924723	1040.6831289713869	443.6754628764029	543.3855350056122	277.8225806451613	376.1096168419135	443.8430363446488	240.49554839931807	492.4275595495419	495.7838227630045	67.88948288048856	26.77551020408164	23.81897512623901	24.0695508176361	21.580528616634545	22.55555555555556	56.53319283456268	4.64516129032258	0.0	498.35729763348746	56.46660978209067	61.84882901229733	0.0	8.851063829787234	0.71	29.0	37.52825163659588	61.99456521739132	77.22789507065619	53.57555423694576	70.6140221402214	85.47945205479452	20.999833169774288	32.91428571428572	64.74708171206227	20.21052631578948	49.56762978500262	41.43	68.55305466237942	45.0	16.842105263157894	46.67828283988332	122.96747967479676	17.0	14.936170212765957	42.12316715542522	29.81294964028777	29.106382978723406	41.0	29.01930809133478	35.92105263157895	50.02435902020382	65.82857142857144	53.55	26.690265486725664	20.37113402061856
CENTBENZCOA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	0.0	464.6890514432469	136.12482894516896	95.52645717460956	59.90824096456832	55.00421133686039	6.515819059212965	86.54342754456027	48.67471972742494	87.84295311086322	161.44284904904467	114.87489144283988	118.40432464721142	135.2713072343449	91.11489980578726	137.6421736969141	281.0748345175124	98.55231615726628	216.75688394647088	120.96857320172384	64.75838978051696	71.98266814922266	118.71802876180764	204.60290208457016	223.59700546897355	50.85213244999239	48.9392374671529	47.93572041022244	2967.2505965448	62.98339130446096	91.03374306697252	23.704707807705446	3896.286443622016	2473.8138749930504	8175.512917281054	3945.0660803591727	1555.3960360217484	1241.4718229476691	613.8949176946004	2447.9663779416464	1624.6502995338974	2489.867546285669	1583.5527391621476	1095.0002920959682	3099.73269121376	2106.511396847178	2933.9323361807083	3105.9140086136954	800.9800858106048	3689.157546287425	288.33492175985367	77.70271197426226	294.0111676195387	315.2256815623002	36.25750987813964	216.87585831440563	257.53019825204	70.55840520130027	172.0443931427084	113.44490657927382	354.6128591384673	125.34667391746729	199.15540740002004	13.30553724881451	0.0	2.843070048438121	8.529899966631412	56.816136560698325	64.79542617279478	171.01267732700745	878.3767076072814	129.66395107404182	207.58151469824	125.37061184657556	126.78805896404184	156.59639388629617	325.0542643407567	122.32275753516384	55.95748502877586	70.08179577778256	80.12267862765655	1551.6381845924273	452.3444940129789	328.0213716485681	491.4590505662104	405.2345000808738	535.3888511382933	503.9237612516399	468.0105128810691	226.25150111678883	5443.411775554356	522.2571537776239	1280.3809384736594	964.8794350686323	207.30090046317628	143.44069752108075	303.21668667673225	463.7421949085753	478.8992612802415	136.35041026552554	197.5918620994924	424.1343838853866	119.95577998133804	244.7591841855835	251.9753109925174	309.93498821189934	158.29681479249055	37.35386517112889	282.419648106099	527.6344770071962	298.94938774767564	99.97433381463487	329.8798444436987	118.52568877789176	130.1266635143252	193.65242162451253	659.2142986605542	416.460517533036	279.2714309120768	344.7174294781003	194.2483086328391	595.5788750470574	469.39619849830825	537.1165770243466	533.7391400813011	201.4286547906428	179.25638010456848
CHLOROPHYLL-SYN	0.0	0.0	0.0	0.0	13.69655050676714	18.96169672856009	0.0	0.0	0.0	0.0	75.83650860053255	0.0	9.61130420707463	36.9075085787924	0.0	0.0	0.0	52.16735447773582	36.39616708307346	0.0	0.0	45.75281165016293	17.758647699706756	108.37630449827272	0.0	0.0	8.099064686420162	0.0	3.672230978664444	0.0	0.0	0.0	35.05707735953927	0.0	0.0	0.0	0.0	0.0	0.0	14.170480874732508	0.0	0.0	0.0	0.0	12.839679049251378	0.0	0.0	0.0	0.0	32.37167530525043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.131019132820768	25.13476668509021	98.73501174476664	11.503138714884436	0.0	0.0	0.0	26.714258326427167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.81150438501688	0.0	0.0	0.0	11.465168421449643	0.0	0.0	0.0	0.0	0.0	0.0	15.076632975674652	0.0	0.0	18.049150660474027	17.897839119467417	0.0	62.97489754260646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.02498786640154	0.0	0.0	8.63395589673521	0.0	0.0	6.957839756154193	0.0	0.0	0.0	0.0	0.0	0.0	6.172401683060213
COA-PWY	25900.990295729047	13519.745266129425	47849.40710528911	17079.050428891533	43819.42347070974	42902.62549760618	65982.26751436008	70994.99096170795	91195.52428458905	77005.3410245701	24615.49611736561	5206.664522271449	47984.73853608737	51110.20393142515	14232.998257108928	31276.962261657296	16250.598563676398	31130.550358512843	9295.252960220583	36648.09286343542	51246.33203207672	44728.536146865015	33794.57200565365	42048.45979449163	45034.27352799666	52107.46063960031	30529.387328588124	15197.43831748495	91543.72296890244	32117.57211891132	4623.421511158175	26589.11427469689	11759.921371204791	9077.119280441364	20108.20685154608	17080.036973968272	7945.368235469942	11513.723867926532	3500.6406703303514	16623.61604228268	10181.802007685072	11884.24592132982	5120.667042374722	13738.92537410828	13177.665158564012	15109.662497492378	17076.44492120083	13953.189136042478	16302.8775991681	13147.657490734447	34122.43426582599	12329.51861646146	18369.16695180664	16561.771212922336	28266.240775507027	31366.230168581653	18741.06762261713	15721.869637078802	39552.25070011094	13149.92328944314	18073.115833004947	18931.12004390076	34933.10353894203	34498.01761517032	9580.990873386983	6246.3626327196125	8251.329074734202	12517.837419500866	5715.230832776063	2310.16503356906	17180.48793645561	9632.847251096971	17222.254133275754	11746.292228918908	29666.605620547187	31753.190889440404	26662.92750572578	51496.75738850428	39410.48105899309	30539.92081464773	22746.183243982083	18266.53384148071	19737.294862473183	20699.04581317066	22145.34261095084	13243.66052858143	19729.07940328416	18427.01267672728	25340.71414271185	34857.73107164471	19848.434664482145	19786.52191438818	19014.91534106837	24176.81967471709	22579.83915535653	22587.20556604749	45312.0061772191	45063.47698454925	50346.48115331524	56582.83644712526	65874.67922120787	81407.84532182942	81944.29745378031	84147.72398520075	56983.94052718571	57461.50733739703	81767.23544032355	75935.29272677908	85012.56851942622	59865.71213754719	82580.35011013779	64727.68679731074	42730.03109923356	66119.78631964761	71025.93114880403	73923.35480983433	59311.62534369432	77911.79219042041	80272.7376242851	68611.10874820122	71233.91115116532	64233.325430894845	102429.415012802	79555.6937105133	88125.63291151744	75150.62260331039	84263.90009712853
