pathway	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
GALACTARDEG-PWY	8700.638771438258	7737.160109599024	8650.330302885814	7769.065538784408	83.76116190089132	9770.20168223488	1856.857142857143	3927.2938849459697	3856.578433195105	3696.1015566364495	54.436014839535815	20.10183299389002	39.61587279166205	634.5710552173587	1254.079745379709	31.031283179712865	488.20324261813647	785.4568826995179	706.4043472259563	63.91751095448382	1627.7117160982457	556.2780244961762	691.0553175610804	295.26561208484884	113.95366826274756	2855.324524919263	2982.888416278336	3247.628546886737	3542.738441107278	0.0	2044.9715345228565	2520.167524875068	1870.8958691072512	67.01365401844762	91.52885810341672	192.12348952586908	68.55497278121469	464.9204376641856	147.64071957745543	85.38311332523362	57.374139279513386	521.9403854755096
GALACTUROCAT-PWY	11207.038370374456	10244.209074527556	10544.178311624291	10118.518035562414	2015.641942637516	12333.392870918564	3004.3739884125257	3814.314335414411	5326.499293788335	5561.340351432405	11435.089332193627	82.67545127347644	2023.1165551683025	2379.843831300248	6118.724804504094	5021.413254800756	2684.8139390654533	3459.6105412672778	2387.885968267069	6767.197979997946	5958.610013229562	9403.49729803892	8870.498941770216	6943.996020356728	8240.679708542431	10911.368838143291	9608.06463516961	7418.366597969885	8458.457449219217	6571.073465868336	11537.02589864042	7768.439993238689	9796.178726610286	11087.123879230308	12040.623074939062	11486.52743080207	9070.126156717271	19627.417157028365	9856.367788601034	9069.346268347184	11806.032057434692	19561.30669348289
GALLATE-DEGRADATION-I-PWY	19.48717948717949	54.14373716632444	15.0	66.7935368043088	60.44720388042511	50.44433442788584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
GALLATE-DEGRADATION-II-PWY	19.48717948717949	44.38674033149172	15.0	52.6392694063927	53.36113481386397	50.44433442788584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCMANNANAUT-PWY	54861.09831802828	78913.09943259353	55083.46133694438	63553.70597392465	83706.16467703135	59158.53589993724	24963.22905726838	18415.5241409598	18240.124261185843	24582.96058729321	48179.06768637173	42902.23033576938	36768.72513413937	37912.86131553038	34893.71354904992	46041.344225559966	35317.72005152394	32560.802088722256	28696.008609619195	17920.353374048656	36928.83114422781	27720.47402619672	24509.11264843236	17912.357038290604	35221.44032123241	34051.353943167305	28210.132562317383	33774.28921396945	30256.100166497967	26487.92710379795	34384.12179652741	24265.30909880285	29215.852538174862	28742.7274184144	30079.58398787735	30338.971321542067	23729.042656402708	34599.472199080345	38100.99577709824	30328.7556264956	19688.52374699693	28547.93755267079
GLUCARDEG-PWY	8700.638771438258	7737.160109599024	8650.986060126663	7769.065538784408	83.76116190089132	9765.817933144082	1827.785032803292	3837.754823984019	3730.922894012415	3611.527407541916	71.17067372322397	21.417431565266835	42.2028768314712	638.141292560062	1257.001190749599	33.203278629847695	490.4227568904212	785.4568826995179	717.0914793365516	63.91751095448382	1632.8050215044534	556.2780244961762	691.0553175610804	295.26561208484884	132.7580849776461	2801.3324372084858	2958.176077826194	3221.4091239384734	3503.988751673894	0.0	2023.5451810678344	2498.926513597816	1862.0630478297644	74.74403182052608	91.52885810341672	203.93697417875308	49.29790032956564	444.0608732711109	148.82048566375607	85.38311332523362	57.374139279513386	515.6665579226202
GLUCARGALACTSUPER-PWY	8700.638771438258	7737.160109599024	8650.330302885814	7769.065538784408	83.76116190089132	9770.20168223488	1856.857142857143	3927.2938849459697	3856.578433195105	3696.1015566364495	54.436014839535815	20.10183299389002	39.61587279166205	634.5710552173587	1254.079745379709	31.031283179712865	488.20324261813647	785.4568826995179	706.4043472259563	63.91751095448382	1627.7117160982457	556.2780244961762	691.0553175610804	295.26561208484884	113.95366826274756	2855.324524919263	2982.888416278336	3247.628546886737	3542.738441107278	0.0	2044.9715345228565	2520.167524875068	1870.8958691072512	67.01365401844762	91.52885810341672	192.12348952586908	68.55497278121469	464.9204376641856	147.64071957745543	85.38311332523362	57.374139279513386	521.9403854755096
GLUCONEO-PWY	45107.96947810894	53565.83750259704	44070.11967862638	47581.02406101182	57703.2331728181	48659.39812106206	16587.145523690382	14654.711163026646	15900.772699833964	19933.74502289024	37163.56327869626	24572.15600555645	20773.47107600416	23559.33898857592	23561.54222838658	25400.700832549555	19033.54824260572	19850.54253523868	17641.540185458685	21955.11044293625	28560.30234155133	31346.744093222223	28327.15095859575	23089.07001692584	32729.006952094387	33924.60800684278	27482.46852097279	28107.82379045646	27619.29976880044	27238.78677276536	35778.07855944139	24986.495953419435	28114.672752363924	33306.73673226318	32085.161207871064	26618.70149501376	27939.080455176725	39093.09131762331	31095.633758897984	31205.63706852616	28112.410429998905	30009.25493523497
GLUCOSE1PMETAB-PWY	13441.99491050812	12507.683912583512	13499.174994569612	12421.886607214656	1072.6615204154093	14916.095761807155	4273.372025198089	5677.976707677063	5875.575448703599	6114.90290560997	117.02920710900808	674.9037750578967	603.1910751106923	1779.132706790962	2153.8164286944025	385.6859986184445	1138.873943178249	1575.449715054746	2667.2530581595543	135.07491431259766	2965.808297657996	61.93948713298725	84.21493009820995	36.631652678151085	120.9727240611346	4277.502906864017	4496.509884702327	4387.711398684113	5230.257346576994	2448.017008919312	3105.4836914258203	3794.573129913291	2772.4374143713267	44.4708117925517	31.48814438791348	24.49295442850409	0.0	8.999214135471403	93.88635667951608	0.0	0.0	25.99055723752822
GLUCUROCAT-PWY	13460.039408587669	12142.670991179595	11986.95870655247	11571.261829510047	9734.100061548694	14550.748438866614	5115.553659933935	4163.932832367857	6195.74750852151	6598.38511983682	10049.042747189997	5419.682911532728	4536.1338668510825	5042.652068808837	6786.073492560397	5802.667249773572	3638.2127168797374	4449.873022904402	3426.610864304605	5358.950003230874	8377.776763055652	7911.610358622147	4957.373819068535	5241.7960070848285	5520.005464196255	10302.484466774238	9337.951754976752	6688.6800249545	7469.211634594018	8451.612546020364	11722.96570403824	6677.736163433109	9577.155279775983	8233.47087318994	7560.9435132481585	9757.332375038142	5340.253524654834	15341.87339364828	7509.081199479923	6481.339944848922	7545.732114884418	17431.31380125132
GLUTORN-PWY	8290.753533890897	7290.984996212629	8370.563221384387	7772.092560343365	2729.7713624490407	9243.957579203816	1827.2770984063543	3548.663233089067	4070.856949276466	4213.388845677611	7583.31048232086	488.4842835893104	1223.2456481201507	1520.2994150484187	3631.750846370981	3299.603542875462	1312.3366919045693	1754.3495152565256	2122.3165368406408	11448.618553819928	3869.656792651668	12335.662962651928	12446.462032908456	12849.506185465189	10224.461485009517	13417.19128608713	9557.827957892236	7396.569482967071	9587.30136294756	13662.88225497062	14379.733546751677	9204.111352381718	9531.524807086873	8493.43823921301	9210.257541053945	13386.891127404524	9579.859395365636	21050.624059568705	9323.151918985775	8872.015697687522	7827.907261208968	23286.67036222552
GLYCOCAT-PWY	26012.314157883902	25114.866437434863	24184.281085630708	23946.08746682992	19559.44886564204	28168.931312962228	14327.714945715508	9717.168790649444	13544.502931828893	15877.56396024895	30711.52715462024	10659.72489051234	11964.315956882676	11226.875378978506	13619.811403288692	18229.77271764084	8469.975914162276	9048.703899757464	7463.346688982858	23038.433078777914	18771.86310867008	27083.51593331472	26701.82945786138	22247.28406406589	29038.639985641432	27634.362284522176	23887.699554927178	20566.55996961667	23471.3491430282	25433.81862679368	30572.90032515292	21032.645720018427	24791.83716758198	22874.891247185205	25264.26486267636	27905.35531822205	22683.1261333959	39717.88453097663	25705.23728893169	23930.616724871885	21573.301025244506	38282.74143559248
GLYCOGENSYNTH-PWY	53533.854419547184	77047.7287986145	53722.45691559722	62139.14264994292	79640.33443800175	57416.829002038445	25438.868091276203	16605.016457872116	18588.351562004456	25117.44498763512	49184.26389582949	42692.47912822381	36887.51541481682	37494.59534311613	34132.75283452994	45671.34870907492	34524.198818036784	31629.698339148414	27313.00625702301	23001.300971994537	36742.90742899209	33457.081181148606	29371.28319240092	23785.722248155525	38942.14247614333	32762.204786448776	27623.50416655263	33302.0848933943	31209.97724908973	16820.31977272574	37118.5399709088	27050.84422994517	31950.774414526262	32685.752282433616	34116.699057736354	38179.49060503824	30714.31330537515	45112.82297739762	39983.51711258337	33279.534837467145	26833.305678903525	39787.48541719761
GLYCOL-GLYOXDEG-PWY	11422.474691348802	10480.794435830016	11450.369283970618	10606.434404819687	902.5318733045908	12823.765531923633	2552.801213504918	4904.567243721801	4802.098324040569	4790.746608310084	89.44596236108278	44.06043874359645	102.84088137378028	973.4624717494276	1472.0839742134267	93.10463369791108	705.7395082470047	1078.3005440515926	1060.1020281103513	10.804686694475222	2754.058087693369	0.0	0.0	0.0	41.06636175050432	6387.550007015023	6427.06071934874	4140.848103168224	4893.886803074866	0.0	3474.573572911265	3205.3202864949167	2090.5259052208103	65.26544364550017	58.951772825706136	20.03199779296422	0.0	7.753163101150021	90.96372923733963	0.0	0.0	19.84936290852967
GLYCOLYSIS	50947.90024652418	62506.64149053475	51123.532448082646	54889.56924380436	32545.00874429542	55286.88475331051	20142.58050207972	17451.490839045928	19162.282893140626	24104.15766497424	32926.436749326735	8253.881327027497	11384.489680798157	17279.030268064995	20963.92669444172	19897.04233155769	12871.20820243771	15018.715109477587	16320.008994605456	24565.763369879503	25710.657103233152	31239.268929097107	30324.743886916785	25649.76823895926	34454.941866920504	35371.30340927355	29561.90671520055	31027.43430340934	31320.363311381352	29927.687556270284	36993.66977403094	27193.3797740912	29729.23023744214	31070.55391845331	31232.639742854662	34096.17918113794	28312.829638244428	44231.29246749327	32940.294959390936	29494.75618683897	28391.698893097346	38557.26685942003
GLYCOLYSIS-E-D	26605.687050157667	27921.58646098584	26370.993109718813	26212.74708994801	2744.4892502789253	29205.337085319527	7587.367854715389	9431.073439682128	10728.284452268035	11975.681382433111	4203.359235275933	192.48282592190347	360.46654999867576	3319.583080440838	5859.967413450802	279.3616343886538	2564.99782709491	3984.424147836926	3548.935609229221	17.86270058312194	7507.566704523459	0.0	922.4803316433312	795.3642871926425	189.2237546038328	10775.01782742083	10699.524910062368	10812.023533415044	12035.746537696286	0.0	8466.657226795658	9155.235632981914	7456.180925331931	3636.792761278061	339.7474810684038	4744.064045511215	1439.2104619180982	396.4083177064994	519.9621673047294	392.3122164348698	792.398995171543	707.6075208678991
GLYCOLYSIS-TCA-GLYOX-BYPASS	16648.22435576423	15388.909128300606	16529.479409205873	15643.719653807051	2309.112678821829	18482.71653083933	4637.456023647468	6939.7416842374605	7589.307092751646	7975.787431187949	383.96777062663057	134.32457296699397	282.07604985742813	1905.184682778084	3711.44917705293	236.7763609720721	1645.9772418321752	2435.355789980953	2408.7561185896425	19.64702029500052	4869.090680648065	0.0	0.0	0.0	140.2889178063997	8546.549976956678	8178.189584719577	7349.206208552003	9062.833858612225	0.0	6554.938651847169	6995.7856815265695	5501.100082215067	183.79539612701825	114.39960208768824	143.89515328627505	0.0	60.19659782272674	284.0729454756893	0.0	0.0	117.22702084254864
GLYOXYLATE-BYPASS	9927.299878420496	8637.39046270843	9709.96652205426	9058.414206208045	873.9735641812586	10975.874186992149	2993.33299538267	4121.688958791449	4680.661415928281	4892.183133578551	102.28508951821746	80.85556723555946	144.5510276737315	1452.0383643811524	1729.5752681211388	118.71659047485076	709.5072939422398	1072.6106440580054	1022.651804196413	10.995070434685406	3500.708037315786	0.0	0.0	0.0	68.76777428735309	7166.487168159651	6929.165222201801	5724.302855073324	6887.469365838711	0.0	3871.657024771181	5742.027329218035	3185.557436442386	74.6534177972899	68.7701019480857	54.78058381798591	0.0	27.97301503846031	173.81022427985278	0.0	0.0	41.9123229545465
GOLPDLCAT-PWY	26.55696722431687	0.0	0.0	5.998651005473334	0.0	0.0	0.0	0.0	0.7999558225650504	36.71602465776882	0.0	39.862847499296855	26.340437689337072	15.974157696143378	1864.33585710079	9.993890998275166	781.1419110648338	1199.5665645065108	1030.5816940075442	0.0	0.0	0.0	130.5055893378828	0.0	0.0	323.43640971593663	49.45652180844895	187.88862256081129	253.7031228998336	47.29143979540149	1882.4076148532004	294.94494006173693	1809.5558788830629	4643.826274963679	1925.4856917388315	676.6470158246749	4337.706967776951	4140.780521588185	596.9568688858652	2653.403570080888	4750.909956458596	1750.3746065815867
HCAMHPDEG-PWY	8265.510272695868	7361.795476164368	8201.723792606555	7361.103000207079	43.955864325898034	9269.304863517746	1737.2857062330013	3638.912218519446	3515.4397811154786	3391.910073794405	24.169580419580416	16.83	25.85853658536585	587.2394078114347	1080.5194371456887	25.061320754716977	423.2006220839814	669.0	613.3676981234531	3.0000000000000004	1485.2315029476056	0.0	0.0	0.0	7.443211488250653	2450.8315323081856	2624.5714887837776	2521.292822893307	3064.694530179014	0.0	1596.1400000000003	2197.360987458821	1427.9299999999998	18.144915254237286	17.181818181818183	5.7695530726256985	0.0	5.014285714285714	44.72727272727273	0.0	0.0	6.702127659574468
HEME-BIOSYNTHESIS-II	9992.871150735762	9041.558301897474	9995.702677865338	9253.446247176678	4965.923302407783	11142.383745542103	2417.7565171895258	4307.748733335534	4428.561350627075	4482.460352870297	172.99352794110814	57.196210941706816	110.1916043128599	859.9851578344108	1806.542495314296	81.54207224154779	737.0891914083093	1102.8037780966852	1083.974226668621	311.2025343092209	2431.4040488166024	1495.3798054067238	1069.5332609724014	1552.007169977158	58.3944280206521	6519.575347777481	5712.064338745937	3322.862466380297	4644.768448167358	2687.245383600098	5908.622654376473	3344.5851998871367	2643.538090561682	2177.238201654171	2772.742399370368	709.6953972517443	1859.0901188545968	2371.447331545231	2211.213280693443	39.90704605931866	3343.355231575172	1255.081473788484
HEMESYN2-PWY	13017.828917077324	11787.998136660624	13038.949148860376	12194.757551223924	7286.665615971715	14457.874142277033	4116.736595335013	5584.928280204676	6195.250145672154	6474.642457405592	14104.351013144693	710.7719994979306	806.3242553761455	1726.3495723866597	4858.633398121291	3288.4165324887344	2359.754083856192	2771.590624288119	3400.756756872368	8568.54768326361	7444.538760623997	7659.454971798062	10769.007283695386	8984.535035490004	16208.731134252394	11558.126977445458	13844.33538600834	5550.716777022837	12157.561924775146	8546.626878604207	19277.6073838905	9570.920119876731	15768.669033601527	8794.734940688486	10248.690253217375	12573.965800208653	8496.730014726387	13320.243353350912	11623.289513548136	8659.943394304286	7107.374046854901	10587.061550572129
HEXITOLDEGSUPER-PWY	27265.851396576323	27596.743558081653	27134.092764896013	26370.91188885168	19423.139156288707	30093.8639375409	11277.444039214512	10589.63245842291	10979.22447073842	11957.176072568664	18030.012331465223	7627.410464024389	8433.357914668526	8914.94820158557	5327.569440993511	11785.69651395754	6614.319701538872	6140.091142418171	3172.2914524033804	459.1730443837708	12678.961558592382	368.0581670462185	1035.5544381936131	899.87334570869	2552.5832772182257	9611.68904397078	9778.144673192432	10176.356854436506	11353.032066940224	8880.919784348254	7470.869597449809	8329.516361584338	6701.374882060337	1151.290838875815	233.00865540322664	3881.5234249042815	1188.546107672355	812.4249504707443	436.05251800336185	342.45766803218373	704.5292602118675	1002.3498271741348
