function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
K01669	7892.79	7038.83	7886.25	7327.6	4236.38	8862.39	1689.75	3448.67	3420.08	3397.0	83.75	30.5	75.0	561.17	1137.03	70.25	741.0	1067.0	1201.74	74.25	1665.75	423.0	318.0	218.5	29.25	2376.0	2517.25	2389.17	3145.25	1655.0	1640.56	2122.83	1473.51	22.25	18.75	75.25	96.0	9.5	47.0	43.0	0.0	16.0
K01671	7571.0	6742.5	7515.25	6742.93	33.18	8494.5	1580.75	3300.0	3170.75	3066.75	19.75	12.75	19.0	536.5	5.5	19.25	0.0	0.0	4.75	2.75	1364.75	0.0	0.0	0.0	5.25	2251.0	2409.25	2317.5	2817.25	0.0	568.75	2017.5	441.75	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K01673	15793.33	14034.16	15788.34	14355.21	1424.27	17693.05	5945.17	7136.5	8291.23	8721.41	1483.84	480.91	498.59	1577.0	3046.4	465.0	1048.08	1543.5000000000002	2063.81	6242.5	3325.59	6350.5	8102.92	8510.83	4801.84	10486.35	8702.04	5783.32	7124.3	14934.9	12779.27	6543.950000000001	6464.689999999999	1903.42	668.22	7308.42	5812.15	2675.2	715.7700000000001	3661.83	1040.6999999999998	1202.37
K01674	61.29	30.0	38.0	59.43	180.63	72.0	1.0	127.0	18.6	76.1	610.0	308.87	126.8	58.07	1086.73	87.13	433.8	757.0	619.86	55.94	26.8	30.0	0.0	0.0	297.8	0.0	0.0	347.6	0.0	2117.0	1084.27	0.0	1066.03	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
K01676	23174.37	20541.33	22960.34	20803.96	854.0699999999999	25932.14	4897.25	10183.34	10052.91	9903.83	2326.25	58.75	179.0	1911.09	4313.75	198.25	1285.0	2194.5	1812.4700000000005	8297.75	5024.0	10334.01	9900.92	11565.33	6882.5	15558.87	11934.9	8677.49	11269.75	12622.4	14656.16	10637.76	9514.03	8601.25	8342.15	3634.5	6234.92	7801.75	4645.92	6873.299999999999	8318.849999999999	5073.68
K01677	123.66	77.67	97.67	153.67000000000002	234.17	150.32999999999998	37.0	88.0	521.4	607.7	5390.0	86.0	752.6	441.5	1800.5300000000002	2912.5	599.0	561.4300000000001	213.0	5403.5	1640.0	4129.83	5274.7	3127.0	6882.67	4591.7300000000005	4743.97	3993.0	4850.8	102.0	4557.5	4716.27	4850.47	4949.24	6212.07	13269.68	7024.07	15908.7	6974.5	4372.7	6755.669999999999	19529.43
K01678	123.66	77.67	97.67	153.67000000000002	234.17	150.32999999999998	37.0	88.0	521.4	607.7	5390.0	86.0	752.6	441.5	1800.5300000000002	2912.5	599.0	561.4300000000001	213.0	5403.5	1640.0	4129.83	5274.7	3127.0	6882.67	4591.7300000000005	4743.97	3993.0	4850.8	102.0	4557.5	4716.27	4850.47	4975.24	6220.07	13273.68	7024.07	15908.7	6974.5	4391.7	6763.669999999999	19620.43
K01679	8114.96	7240.83	8239.75	7555.43	4603.75	9096.89	2457.42	3538.5	3674.08	3853.16	1598.59	450.16	530.34	1048.5	1295.53	324.75	1273.83	1272.0	2292.57	2055.25	1918.09	3649.5	6294.17	3558.83	530.3399999999999	3679.67	3480.92	5778.17	4120.25	12015.0	2391.23	5686.83	2307.01	8030.65	3154.75	2507.75	10324.0	6571.0	1693.9	2614.9	7470.4	4874.0
K01681	15733.41	13985.17	15686.18	14385.94	4544.0	17593.55	5240.5	7274.34	8730.86	8897.380000000001	6782.5	231.45	1408.65	1717.24	6830.48	3100.8	2581.05	3843.5	3360.1600000000003	13521.6	4993.3	10949.33	13964.45	11684.5	11715.72	15125.85	13768.87	9894.59	12585.3	15365.9	19490.6	10926.78	13297.56	4929.59	6942.72	12292.26	8252.32	19341.7	7965.1	8075.099999999999	5244.870000000001	20969.03
K01682	7759.75	6835.0	7792.08	6945.26	483.05	8668.39	2396.42	3507.5	3593.58	3684.66	58.59	340.41	304.34000000000003	913.5	2184.2200000000003	193.75	999.83	1478.5000000000002	1996.06	70.25	1551.59	31.0	91.17	49.83	60.59	2296.0	2465.42	2364.67	2881.25	1295.0	2657.37	2054.83	2444.44	22.25	28.75	98.75	36.0	326.0	314.5	1.0	0.0	228.0
K01683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01684	7683.29	6810.83	7635.25	6903.6	214.18	8599.39	1624.75	3436.67	3379.88	3224.35	192.75	106.95	85.8	579.5699999999999	1094.23	63.05	428.8	694.0	637.94	17.35	1437.55	21.5	78.0	16.0	112.05	2350.67	2467.25	2450.77	2881.25	0.0	1627.36	2082.83	1476.11	22.25	26.75	148.75	34.0	110.5	51.0	20.5	10.0	25.0
K01685	7872.41	6959.5	7786.17	7136.27	574.25	8833.19	1697.75	3538.67	3923.08	3612.2	4343.75	31.25	531.6	1145.92	3712.39	796.25	1356.0	1877.5	1263.98	3684.75	3149.25	5764.0	5184.95	3802.5	4749.5	7526.03	6605.74	5181.82	6138.75	3248.4	6474.599999999999	5260.27	6692.69	8506.19	9538.99	7981.67	6195.75	14950.75	7143.1900000000005	6284.66	9211.95	15307.19
K01686	16789.410000000003	18941.34	16054.67	16738.6	17501.190000000002	17885.13	7771.42	3733.83	7270.05	8402.41	14783.59	10089.11	8772.34	9398.98	10022.09	10385.55	8269.630000000001	8145.0	6701.509999999999	5322.85	11452.89	10859.83	9245.82	7473.33	9247.81	15888.98	12846.31	10892.65	9558.75	18309.4	14191.05	7206.29	10414.79	11519.86	12492.89	11638.68	7990.92	17788.75	11680.02	9943.73	10833.72	17478.449999999997
K01687	8660.87	7637.17	8744.01	8505.2	9053.25	9659.35	4383.42	3890.5	5567.280000000001	6106.49	8592.09	541.86	1395.59	1761.65	4337.4	3396.55	1808.88	2285.5	2779.02	16407.85	4586.14	19601.84	21476.24	18187.16	14264.56	16181.1	12305.71	9356.67	11453.55	30480.9	16494.43	11819.37	12059.52	12765.41	14812.14	16440.43	13780.24	27388.45	11891.59	12460.43	13250.02	26655.28
K01689	49354.54	70671.0	49624.68	57297.94	75522.54999999999	52920.96	23611.42	15295.5	17026.08	23289.99	44838.59	39163.53	33670.59	34362.32	30995.74	41279.880000000005	31567.88	29088.5	25733.69	21321.19	33555.64	32145.84	30415.24	24947.16	35278.56	36359.43	29478.21	30587.17000000001	28136.050000000003	32579.9	37861.76	24643.870000000003	28935.02	34694.41	33039.14	34970.93	31711.74	41395.25	38797.59	33754.93	28339.52	33686.78
K01690	7720.29	6862.0	7660.25	6947.43	380.08	8656.39	1624.75	3434.67	3382.08	3253.0	31.75	29.75	56.0	561.17	1086.36	41.25	427.0	669.0	626.74	2.75	1428.75	0.0	0.0	0.0	29.25	2303.0	2463.25	2357.17	2881.25	0.0	1614.56	2054.83	1443.51	22.25	18.75	23.25	0.0	9.5	47.0	0.0	0.0	16.0
K01692	7879.29	7101.0	7792.25	7244.0	612.65	8805.55	1624.75	3434.67	3403.08	3456.25	67.75	81.5	167.0	615.17	1125.36	107.25	456.0	669.0	731.74	2.75	1539.0	0.0	0.0	0.0	85.25	2293.5	2474.75	2340.17	2882.25	0.0	1605.81	2051.33	1440.26	43.25	30.75	162.25	192.0	20.5	65.0	86.0	0.0	43.0
K01693	335.25	313.0	406.0100000000001	640.34	4110.7	397.38	97.0	98.0	608.7	725.63	6769.0	186.95	1326.65	537.9	1728.54	3038.3	886.05	1165.5	967.7	7386.1	1952.55	5099.83	6382.95	3745.0	7249.22	4852.7300000000005	5213.47	4159.85	5594.8	1990.5	4867.3	4961.27	5111.93	4991.59	6409.82	11573.76	7229.82	17760.699999999997	7483.6	5308.3	4877.27	20779.43
K01695	8253.16	7254.67	8324.01	7777.7	4839.65	9210.63	2491.42	3603.5	4223.4800000000005	4364.889999999999	6757.59	436.66	1337.79	1678.25	4887.06	2200.75	1863.08	2752.0	2884.31	15311.25	4000.34	11776.34	13654.74	12828.16	12885.51	14386.1	11773.04	7414.07	10584.05	15601.9	16530.27	9932.7	11409.85	9578.44	9770.47	12799.93	9477.24	19803.95	8145.12	10458.3	8764.22	20457.11
K01696	8247.0	7239.0	8303.68	7750.6	4833.379999999999	9198.13	4342.42	3888.5	5567.280000000001	5832.62	6320.59	475.86	895.99	1640.65	4551.93	2228.55	1844.88	2518.0	2677.51	13785.85	3832.14	13578.67	14987.54	14351.16	12807.98	14098.1	11321.04	7502.67	10042.05	23069.9	15598.07	9560.7	10979.78	9487.51	9698.47	13086.1	9544.91	18816.95	8152.85	10538.77	8696.289999999999	19001.77
K01697	73.03999999999999	72.33	38.0	111.67	174.0	86.5	15.0	28.0	14.0	138.0	0.0	0.0	4.25	0.0	1072.53	0.0	419.25	669.0	586.99	4.5	2.25	0.0	2.25	1.5	4.0	0.0	9.0	1.75	0.0	14.5	1038.14	0.0	989.43	77.75	5.75	53.25	51.75	2.5	0.0	688.0	14.0	1.0
K01698	8126.96	7212.5	8208.09	7602.1	4639.049999999999	9082.55	2430.42	3511.5	3803.48	4253.74	3099.59	444.16	1038.34	1335.5	2048.2	2490.75	1063.83	1323.5	2049.07	4676.25	2240.09	3172.83	4046.17	2732.83	3521.26	4312.4	4057.22	5809.17	6222.05	2976.0	2073.23	4972.43	2813.34	2568.92	3366.15	8831.26	5205.07	12121.7	4448.43	2774.87	2682.27	12289.26
K01699	6.29	0.0	0.0	1.43	3.43	12.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	1082.86	2.0	422.0	669.0	586.99	32.0	8.0	476.83	579.0	254.0	187.67	124.0	90.0	476.0	160.0	0.0	1109.14	116.0	1111.4299999999998	34.0	49.0	117.17	51.67	322.33	44.0	55.17	41.0	316.33
K01702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01703	8317.54	7320.5	8375.34	7897.1	4969.35	9263.02	4345.42	3890.5	5555.280000000001	5971.79	9013.59	513.86	1710.9899999999998	1772.15	3943.9	3288.05	1475.88	2176.5	2344.02	15997.85	4202.14	16905.84	17858.54	16349.16	13897.06	15816.1	12215.04	8134.17	11105.55	23154.9	16190.429999999998	11369.2	11670.02	11855.84	12992.47	14887.76	12215.74	24169.45	10651.52	11903.6	10738.62	24993.11
K01704	8309.54	7304.0	8375.34	7882.6	4959.65	9259.52	4345.42	3890.5	5546.280000000001	5971.79	9013.59	513.86	1681.9899999999998	1734.65	3915.9	3284.55	1472.88	2162.5	2344.02	15997.85	4177.64	16905.84	17923.04	16337.16	13917.56	15816.1	12212.54	8130.17	11094.05	23154.9	16190.429999999998	11369.2	11670.02	11823.34	12919.47	14573.76	12157.74	23721.45	10520.52	11796.6	10690.12	24749.11
K01706	7592.29	6755.0	7554.25	6773.43	51.88	8516.5	1580.75	3300.0	3186.75	3096.75	43.75	46.75	98.0	572.5	1106.36	63.25	438.0	669.0	661.74	34.75	1452.75	438.0	489.0	231.0	100.25	2365.0	2517.25	2793.5	2993.25	0.0	1677.89	2139.5	1553.1799999999998	51.25	53.75	119.25	27.0	273.5	97.0	50.0	34.0	325.0
K01707	12.0	12.5	21.0	30.5	20.7	8.22	0.0	0.0	8.0	15.0	12.0	17.0	37.0	18.0	12.0	22.0	9.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	3.0	8.0	0.0	2.0	6.0	0.0	0.0	8.0
K01708	7592.29	6755.0	7553.25	6773.43	51.88	8523.17	1624.75	3434.67	3377.08	3230.75	31.75	29.75	61.0	561.17	1097.36	41.25	431.0	669.0	626.74	34.75	1436.75	438.0	489.0	231.0	80.25	2443.0	2553.25	2833.17	3050.25	0.0	1707.56	2170.83	1565.51	44.25	53.75	111.25	39.0	289.5	96.0	50.0	34.0	330.0
K01709	92.33	66.67	72.67	95.67	165.87	89.33	49.0	88.0	517.0	414.0	4500.0	34.0	660.0	456.5	1420.17	2740.5	522.0	437.0	124.0	5395.5	1330.5	3154.33	4844.0	3172.0	5956.17	3450.0	4281.5	2707.0	4148.5	9755.0	3166.0	3405.0	3624.33	2530.57	4356.0	6349.01	2917.17	10519.0	4510.73	2566.57	3168.57	13948.66
K01710	49584.990000000005	70776.0	49828.68	57388.94	72406.72	53102.35	23608.42	15270.5	16966.280000000002	23216.62	45147.59	39094.53	33536.99	34284.32	32435.6	41061.880000000005	31376.88	29367.5	25522.68	26943.19	33355.64	34850.18	33274.21	29511.99	39234.23	32571.38	25026.61	27903.57	28434.050000000003	32078.9	40352.55	23206.22	32740.78	31036.11	31224.04	30041.1	23888.58	38846.58	37752.96	35092.5	24662.82	30108.04
K01711	8140.17	7208.83	8101.17	7510.6	1059.71	9126.69	1708.75	3526.67	3935.08	3560.58	1962.75	50.25	549.0	1357.92	1998.67	1266.25	446.0	527.5	68.0	12815.25	2547.75	11250.5	13586.25	13630.5	9870.5	11566.32	8289.8	6659.22	8279.75	27290.4	11347.97	8555.279999999999	6320.83	7489.75	7516.05	6334.5	6010.75	12528.25	5450.25	7079.1	8260.95	9925.95
K01712	2342.62	1536.5	1255.34	1585.93	9048.83	2305.2200000000003	47.0	16.0	99.5	299.75	5106.0	2962.0	2364.0	2120.0	2990.36	2950.0	2223.0	2346.0	1740.9899999999998	5961.0	3663.0	7904.51	8983.17	9897.83	4829.0	6723.62	4063.4	1995.4	1859.0	14277.0	11076.79	3186.35	5380.76	3033.5	4426.4	2559.0	3888.17	4658.0	2051.17	3183.8	4283.6	2886.93
K01713	24.29	12.5	21.0	21.5	7.5	0.0	0.0	2.0	8.0	18.25	684.0	17.0	37.0	18.0	1077.86	22.0	425.0	700.0	621.99	0.0	46.0	0.0	116.0	126.0	20.0	0.0	9.0	25.0	8.0	0.0	1049.14	3.0	1013.43	600.0	34.0	124.0	211.0	40.0	21.0	59.0	125.0	33.0
K01714	50017.53	71153.50000000001	50168.35	58200.5	76735.70999999999	53529.34	23662.42	15335.5	17587.58	23759.94	50200.59	39216.28	34795.19	34780.32	36842.02	44098.880000000005	33805.880000000005	32431.5	28269.65	29095.69	35079.14	35576.67	32677.94	26208.16	41575.23	34639.05	30068.939999999995	34569.06999999999	33272.05	26883.9	43173.97	28630.550000000003	37655.07	36544.61	38161.37	39733.77	33447.41	54901.25	43101.45	36361.37	31753.99	51169.87
K01715	168.83	201.0	173.0	236.0	396.2	276.72	43.0	104.0	528.4	674.0	2395.0	54.0	661.0	407.5	1502.67	2353.5	815.0	454.5	182.5	6413.5	725.0	4583.34	5078.67	3606.33	4129.92	2893.4	1792.8	4712.5	3681.3	110.0	2315.0	6515.1	2066.66	5295.67	5520.9	11034.84	11376.24	16904.699999999997	4939.1	3318.37	6104.27	16753.09
K01716	7806.96	6859.5	7817.08	6960.76	514.35	8682.34	2400.42	3620.17	3749.91	3732.66	58.59	340.41	304.34000000000003	920.17	1118.36	193.75	579.8299999999999	809.5	1409.07	67.75	1575.59	31.0	42.17	18.33	60.59	2348.0	2510.42	2404.34	2937.25	1295.0	1628.9	2089.16	1467.34	22.25	15.75	23.25	0.0	7.5	47.0	0.0	0.0	16.0
K01719	8286.29	7264.33	8312.0	7764.93	4792.35	9206.36	2461.42	3527.5	3698.58	3978.16	2296.59	326.91	368.34	1165.75	2241.03	275.25	902.83	1395.0	1951.32	8435.75	2462.09	10783.01	10212.09	11793.16	6657.34	11012.37	7053.07	4002.32	5827.25	15572.4	11377.13	6908.93	6617.09	8063.75	8086.65	3442.5	6153.92	7398.25	4248.42	6522.299999999999	8151.849999999999	4663.68
K01720	7588.0	6781.33	7539.92	6771.1	94.88	8506.0	1580.75	3300.0	3194.25	3092.75	31.75	29.75	56.0	554.5	15.17	41.25	7.0	0.0	39.75	2.75	1404.75	0.0	0.0	0.0	25.25	2251.0	2418.25	2317.5	2825.25	0.0	568.75	2020.5	441.75	22.25	15.75	64.25	96.0	4.5	47.0	43.0	0.0	13.0
K01721	142.0	113.0	110.0	211.0	227.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	6.0	0.0	0.0	0.0	6.0
K01724	275.0	244.99	309.0	447.01	647.2	329.94	3.0	0.0	16.0	104.25	12.0	17.0	40.0	18.0	14.01	22.0	9.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	24.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	3.0	71.0	96.0	5.0	6.0	43.0	0.0	11.0
K01725	7572.0	6755.0	7515.25	6757.43	42.88	8494.5	1580.75	3300.0	3170.75	3072.75	19.75	12.75	19.0	536.5	5.5	19.25	0.0	0.0	4.75	2.75	1355.0	0.0	0.0	0.0	5.25	2234.5	2393.75	2300.5	2794.25	0.0	560.0	2005.0	438.5	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K01727	12.83	6.0	0.0	17.0	20.0	15.0	0.0	127.0	0.0	39.0	449.0	231.67	97.0	39.67	8.17	65.33	12.0	63.0	21.67	41.34	18.0	30.0	0.0	0.0	211.0	0.0	0.0	254.0	0.0	2117.0	39.33	0.0	57.0	0.0	0.0	2.17	0.0	0.0	0.0	0.0	0.0	0.0
K01728	6.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1068.86	0.0	418.0	669.0	586.99	73.0	0.0	409.0	200.0	421.0	12.0	0.0	0.0	0.0	64.0	0.0	1066.14	94.0	1018.4299999999998	1195.0	1548.0	280.0	1031.0	1008.0	944.0	0.0	2291.0	456.0
K01729	43.0	30.0	45.0	52.0	99.0	49.0	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K01730	12.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	3.25	0.0	0.0	0.0	0.0	2143.7200000000003	0.0	836.0	1338.0	1173.98	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	556.0	6.0	0.0	2072.28	0.0	1978.86	21.0	102.0	102.0	73.0	107.0	0.0	56.0	29.0	0.0
K01731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01733	49175.04	70593.66	49475.67	57155.94	75299.72	52848.69	23611.42	15247.5	16993.280000000002	23129.96	45171.59	38879.86	33505.99	34231.65	31016.24	41210.55	31273.88	29056.5	25433.02	21646.85	33595.64	29909.33	27462.370000000003	21717.83	35142.56	30043.1	25214.54	30011.17	28510.050000000003	23574.9	34878.43	21329.200000000004	29196.69	28620.340000000004	26669.47	29730.26	20273.07	36971.45	33447.85	31743.1	21337.12	31767.78
K01734	8030.95	7018.34	7998.34	7283.6	988.89	8970.8	2495.42	3806.5	4507.38	4513.66	10505.59	721.78	1272.34	1740.3199999999997	4619.9	3904.88	1545.63	1879.0	1632.19	9688.19	4642.39	13583.34	15753.49	11141.66	12255.81	17337.03	14902.91	9065.92	10582.75	31133.0	13670.259999999998	10329.77	10938.02	12604.16	15396.99	18502.18	12514.09	26952.25	11707.490000000002	10444.73	14214.919999999998	31183.18
K01735	8516.960000000001	7459.83	8551.01	8081.77	5273.879999999999	9501.3	4389.42	4152.17	5775.41	6281.12	8802.59	794.53	1884.74	1801.99	3938.24	3371.88	1508.63	2204.5	2438.69	16112.19	4254.39	16743.84	16618.79	15697.16	14152.56	15924.1	12334.54	8397.09	11278.05	18803.4	16256.429999999998	11920.53	11744.35	13290.59	15778.72	17379.510000000002	14465.99	26438.75	14500.52	12230.6	15282.12	25402.11
K01736	8467.04	7407.0	8480.34	7998.6	5127.049999999999	9433.47	4389.42	4154.17	5789.41	6293.79	8790.59	797.53	1858.99	1791.99	3928.57	3354.88	1507.88	2204.5	2412.69	16112.19	4216.64	16858.84	16730.04	15787.16	14132.56	15924.1	12334.54	8493.84	11270.05	18841.9	16261.429999999998	11917.53	11757.35	16553.34	16895.47	17941.760000000002	17542.739999999998	29049.25	14783.52	14537.6	19012.12	26367.11
K01737	8302.460000000001	7341.66	8423.67	7930.6	8250.880000000001	9232.75	2492.42	3529.5	3726.98	4050.99	2404.09	343.91	519.34	1190.75	2300.7	350.25	1225.83	1796.0	2561.32	8499.25	2808.09	11989.51	11156.59	12555.16	6929.34	11795.77	7195.37	4062.82	6252.05	17200.4	11563.63	7356.030000000001	6715.59	8818.75	8757.55	4400.0	6962.32	9186.95	4892.52	7242.0	8713.45	6273.28
K01738	88124.58	132589.50999999998	89622.35	105538.54	140797.19	94462.73	42867.42	26592.5	28472.480000000003	40611.14	78576.09	74755.4	63437.54	64757.39	58140.97	77352.01	59919.43	55401.5	48472.55	26858.13	59759.69	46341.99	39622.62	30443.33	53229.7	47425.78	37957.91	49505.92	44228.35	33658.4	49921.68000000001	31806.82	44953.55	45285.530000000006	45821.69	47689.69	30568.06	53142.98	58904.05	50901.37	31701.59	42729.64
K01739	9737.54	8120.83	8728.42	8122.77	8965.52	10604.72	4235.42	3784.5	4880.08	5040.16	4527.59	3254.16	2542.59	2906.5	2212.7	3218.75	2349.08	2455.5	2520.07	492.75	4934.84	1935.0	962.42	824.3299999999999	325.59000000000003	2423.33	2715.09	3261.42	3415.25	3940.5	2175.23	2209.5	2062.01	178.17000000000002	127.17	469.67	231.75	1053.0	222.67	902.33	95.5	569.6700000000001
K01740	825.25	595.1700000000001	827.9300000000001	1251.17	4972.23	807.1800000000001	2069.0	495.0	2605.3	3115.66	11190.5	154.45	1460.75	1223.65	4921.54	4879.3	1396.55	1488.5	826.45	23237.6	4172.05	22363.16	25657.4	21569.5	20451.39	23190.32	17669.89	10755.4	12302.5	37365.3	22476.85	13469.79	14411.51	15357.43	19859.89	22012.52	16734.34	38417.75	16718.25	16393.8	16621.79	42404.11
K01744	7949.37	6960.0	7895.75	7153.69	731.78	8817.67	2385.42	3511.5	3617.48	3792.16	10481.59	379.16	792.5899999999999	1075.5	1994.36	701.75	621.0799999999999	1397.5000000000002	1684.07	8301.25	2646.84	7958.01	10859.59	11009.66	6980.59	6225.35	5838.62	3788.82	6083.55	13931.9	10062.88	5856.78	8009.34	9948.5	6595.8	4021.67	7451.82	6826.2	5163.27	4904.5	6516.700000000001	7764.03
K01745	2376.62	1573.5	1282.67	1640.93	9150.83	2358.2200000000003	83.0	30.0	140.5	321.0	7146.0	2996.0	2438.0	2156.0	3008.36	2994.0	2237.0	2438.9999999999995	1810.99	5968.0	3761.0	7916.51	9331.17	10275.83	4869.0	6741.57	4106.8	2703.8	1881.0	14277.0	11495.44	3624.7	5454.76	4975.6	4713.3	2936.0	4621.17	4908.0	2121.27	3416.2000000000003	4811.3	3004.53
K01746	1881.0	1175.0	815.0	898.0	4847.0	1826.0	0.0	0.0	0.0	10.0	4408.0	2913.0	2224.0	1993.0	1035.0	2897.0	1450.0	1246.0	536.0	0.0	3144.0	14.0	0.0	0.0	219.0	62.0	175.0	863.0	257.0	0.0	508.0	70.0	503.0	29.0	26.0	37.0	33.0	19.0	8.0	25.0	31.0	67.0
K01749	8139.96	7212.5	8211.09	7602.1	4664.049999999999	9117.55	2461.42	3595.5	4124.4800000000005	4292.69	5742.09	427.16	1046.94	1317.5	2426.2	3030.75	1437.83	1674.5	2094.07	5437.75	3179.59	3908.0	5263.87	3261.83	6186.59	6243.400000000001	7200.72	6850.17	7767.55	2976.0	5034.23	5945.93	5578.839999999999	4264.42	5611.65	11327.09	6873.4	14916.37	6753.93	3810.3	4456.77	18054.43
K01750	258.33	218.5	257.0	516.5	3850.3	204.66	23.0	127.0	32.3	117.35	911.0	358.62	248.8	185.07	212.87	176.13	356.8	486.0	650.87	220.94	460.3	2092.51	3066.67	2074.33	510.8	184.0	215.0	470.6	287.0	12729.0	164.13	78.0	254.93	576.0	403.0	1399.0	624.17	516.0	304.67	378.0	520.0	846.8299999999999
K01751	7599.12	6776.17	7576.59	6800.6	137.55	8559.89	1702.75	3655.34	3888.41	3602.95	2457.75	49.75	385.6	556.84	1727.86	1263.25	788.0	1072.0	636.74	433.75	1726.25	953.0	1129.2	652.0	790.25	2676.33	2767.92	2902.84	3255.25	13.0	3092.23	2546.83	1990.84	1090.92	454.42	4286.92	2799.5	2536.5	607.6700000000001	594.43	561.0	2473.17
K01752	105193.11	147221.50999999998	105580.52	120031.97	149134.92	113298.74	47909.92	33750.17	36519.51	48670.34	87726.59	77758.9	65732.39	67509.56	61079.83	81030.01	62579.68	58208.5	50489.04	24707.130000000005	66888.94	49357.17	42472.74	31138.16	57418.530000000006	51273.36	44886.58	53306.94	50367.25	33076.9	60737.34	36411.27	52513.14	44803.35	47039.41	50576.11	30515.01	51137.75	62210.59	51959.83	29659.69	46916.01
K01753	7611.29	6794.0	7598.92	6911.43	3524.08	8537.17	1647.75	3436.67	3394.08	3275.0	80.75	12.75	32.0	543.17	1138.36	204.25	736.0	1067.0	1166.74	167.75	1625.75	477.0	507.0	279.0	107.25	2520.0	2565.25	2389.17	3165.25	1628.0	1709.56	2183.83	1485.51	107.25	72.75	197.25	68.0	294.5	154.0	146.0	53.0	460.0
K01754	15955.21	14157.16	15977.34	14746.3	5120.56	17809.88	5953.17	7329.17	8894.36	9242.04	6474.84	568.11	1331.99	2052.57	2877.74	3275.3	1477.88	1739.0	2271.52	7798.1	4906.89	7511.33	8940.119999999999	6117.83	7262.06	13995.4	13465.64	9838.19	11107.8	13035.9	10501.45	9465.93	7016.519999999999	6788.99	8082.82	14010.76	8785.82	18200.2	8501.0	5252.7	9299.67	21180.43
K01755	49167.04	70535.0	49442.01	57117.6	75270.44999999998	52731.8	23611.42	15114.5	17003.280000000002	23198.04	49381.59	38856.86	33076.99	34160.65	30995.9	41188.55	31254.88	29019.5	25158.02	21319.85	33579.64	31169.84	27959.04	23612.16	35106.56	30555.1	24761.54	29267.17	27767.050000000003	21417.9	34684.43	21719.200000000004	29350.02	33323.340000000004	28878.47	29906.76	22831.74	37774.45	33905.52	32187.6	21442.12	32389.11
