pathway	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
GLYCOLYSIS-TCA-GLYOX-BYPASS	5240.181484541029	13883.907354841052	8318.514298462176	11708.435177667743	4935.890988282868	6307.637013814027	12113.88239019542	13092.016646612845	10410.282138767048	8509.924561068641	5483.855873343479	14281.772046612808	3019.574873643975	2853.999729090918	3746.9237069191327	6223.630587360754	9180.37310339432	8579.411109269928	8694.269017480341	7172.054796424176	8214.507616946765	5408.229806717699	6675.704705369496	7396.2948817944	8735.236135011603	6775.387555516781	6948.336758719548	8786.425795851268
GLYOXYLATE-BYPASS	3519.8603617206995	10608.92302763072	4667.173264732192	5714.554123776237	3084.2542447292312	4007.766142868372	8396.31824147174	5474.158789802827	4737.322866807644	4042.237063571981	2251.991220891048	10668.745825919556	1108.599773195455	1452.847467655016	1979.198723578243	2720.762447196764	7005.169316130895	4195.410577446647	4334.469092859377	3311.198186539921	3891.260590578245	2899.944084119864	3487.8593317634018	4038.766649624076	4117.913050386882	4407.918745462433	3739.8919536160993	4309.493771262375
GOLPDLCAT-PWY	0.0	0.0	0.0	1513.830000143651	25.433433783684134	0.0	2011.660308987979	3657.77889534665	0.0	1621.9001831066662	0.0	28.694441192729688	0.0	32.825881274146234	379.1396104174003	61.73496147604534	44.78897046708393	155.39160705260747	444.24409478108345	120.86418354090829	184.3993250223062	105.29288520493894	170.69502567525606	295.3877610570241	184.06828133707472	120.18495981558752	148.04368154296782	330.9436036468173
HCAMHPDEG-PWY	125.64978776572076	5881.983573191495	45.61668612494315	13.814706160688935	12.357056549057514	19.47115167957539	2305.311853421856	287.20970758431605	17.129778830963666	96.654076218423	157.94621042278615	3955.984237443671	13.058433560353574	151.7664959305276	87.54788614319595	98.43174184253186	2729.422668177632	188.1789197299325	192.8325855019082	146.38097683224674	273.51636799249684	528.8130715199212	129.21681116415354	172.4725517050776	206.91671086616432	1310.0911349429614	275.33778103829474	230.0534969618096
HEME-BIOSYNTHESIS-II	3933.8857373906426	9243.7637986268	4975.849902165345	11039.593825988222	3458.1161641500016	4322.803091542328	8561.63752899621	30236.02241624544	18129.089482299467	11867.773603731112	19135.584501034515	14798.33061213862	19046.32872486709	3185.285623303605	1828.0924816348136	8272.75291321881	7109.264797892863	4909.258891368965	4664.447050337922	6531.590603127405	5282.748286345317	2927.64474174834	3625.887162733651	3623.159707677628	6454.1628847221455	4260.511167073136	3239.122789034891	5967.325091416774
HEMESYN2-PWY	5802.767441359252	13067.110975639109	7424.157836987755	13824.893496930074	5237.7358839870085	7234.966290060075	13294.616466255184	34945.82785040367	21148.72182248786	14324.751781890916	20460.61710865554	18889.524049315845	19857.14348182625	4242.371884366332	3710.3944696295607	10879.21148252033	10703.78156799125	9447.80139603547	9299.157420586129	10209.986808372896	9665.43671641775	5475.956529111983	6922.252258587037	6848.720432504826	10709.42262057029	7307.803042544272	6581.13988535619	9993.60082026597
HEXITOLDEGSUPER-PWY	2291.5094224098066	12397.547129436976	12257.09955445946	10276.372066164498	1968.504279520108	1105.4861030640757	8800.692176636247	20548.27936391309	5144.238508547415	3712.498011062301	1971.914429140128	11714.161505456914	1776.4144930846692	1751.3124768561895	1968.5410686875643	3371.8415883509538	7866.831871511255	4509.212920887687	4259.214875255423	3717.543860994087	7327.217830656637	6869.121070958598	3733.158271916575	2959.3234189797568	6103.522051522598	5685.103614740415	2708.933633102275	5256.99505167158
HISDEG-PWY	4915.100664630861	5950.482056851527	6146.247694620804	9397.079127075918	4360.111430151865	6551.940658868933	9221.353090207973	36276.243950791984	19682.874298721206	13651.266841274828	19771.018996566618	13097.291783591256	19014.88992367023	3533.6788217479807	2543.188998026611	8817.219848016497	6139.535519306381	6688.502908804811	6518.931622026598	7689.468902890336	6409.349222593999	3676.230201416941	5208.82157845245	5224.413098851682	7583.226423689935	4573.030537507829	4767.094039548795	7361.828948368176
HISTSYN-PWY	5228.164118224514	11666.030808331643	6448.491712583207	11616.429799237818	4537.118205016242	6696.021995599213	11689.116144366237	33653.84596228335	21136.300782629514	14287.333028969284	21205.869362681216	18057.03515507282	20315.57446815938	3863.610211231473	5619.684786684302	12324.969034886088	10644.401807725644	14278.362793621542	13312.563226562344	12439.85609778185	12351.262225722718	6709.047143672482	8885.3271270395	10324.960842299452	13491.234102469518	7648.084316205299	9485.683570960317	12939.06789527646
HOMOSER-METSYN-PWY	4219.586631058704	10171.618152506722	5891.444215595471	11411.027939050266	3551.225666012941	5123.36876569574	9676.00491224374	24186.73582666428	11108.136927963284	8448.070498298597	4113.862156820251	10333.454543436252	5821.141240040187	2369.2798581991105	3781.467442748021	7250.09909944213	6965.638385245246	8872.94452310452	8503.780561542691	7083.203323232879	7135.131992098306	4222.961225265384	5558.96732551464	6601.496678126676	7334.871994034552	5352.300996758843	6026.629893167118	7014.83302788767
HSERMETANA-PWY	4699.734027065822	6624.9513351575	7020.789472557977	10354.723167721048	4236.394755166818	5660.365198806181	10065.489777493009	30291.4534947236	19571.743577860165	12637.845881972316	19553.36940313235	14247.371917515333	18966.510214967733	3652.256967409235	4492.911558603866	10182.10132030287	7838.853406315306	11073.038617956789	10371.283467288207	9446.268081026328	10345.813553237818	6176.187156925551	7499.557816763079	8158.828388311123	10788.04382797393	5824.837957936499	7568.424672039813	10554.215812946592
ILEUSYN-PWY	9523.083774465622	17672.496901142116	17664.263118877836	26359.062015078434	9355.776213998091	11036.733951926764	19879.531625088843	57585.147632253786	31822.11258783045	21620.940462476625	28775.406256886723	25985.34703918168	29215.39162121077	6544.300690840988	8018.829091492141	17414.87293607121	14837.46071563273	20504.54963630544	19603.05309648037	17983.6581910447	18902.455228333554	11389.60118335976	13375.816512790709	14862.04877644548	19732.33633357921	11508.07192838405	13907.768971495649	18775.078610657303
KDO-NAGLIPASYN-PWY	1051.9008215223412	7922.225330730492	1397.393977315156	304.56796108854763	519.6159034441407	647.6160768665275	4365.077838989092	2806.90342743524	561.232600432625	1099.5106160635694	583.8708817290438	4215.527244051047	368.21640750688965	551.9968011529403	2222.4419115749306	2162.919432819514	3873.216611332769	4700.225748070349	4263.1702667658665	3320.330286017788	4228.211252324871	2707.0583552203702	2564.674554453188	3460.656240004193	3768.063967048073	3238.614775802513	3301.28511950612	3374.973690080149
KETOGLUCONMET-PWY	10.47164351851852	45.93364112644501	74.97266974249158	0.0	83.60236003501151	90.1959784642798	95.39927333975604	7.981201351152886	144.4281680702845	0.0	6.632992108724244	0.0	6.943935926773456	0.0	105.0142147703806	54.01693714751648	444.0661939134396	155.91857941375235	189.08953851052163	177.56783813475596	158.09587153351174	375.4555433550423	90.73256493625108	106.48058864956865	414.9507992728185	542.6308003931845	195.8184817692768	294.065236505605
LACTOSECAT-PWY	1237.0748447505766	1424.1063965864378	8952.821315326075	11286.16942045671	1684.7566171535188	578.2530121855195	2960.8877048838176	14619.251637009304	2725.9557325059486	1746.6673486822992	882.0726617265434	2488.0969760096687	2587.082005134364	1408.319196606066	372.44237023760337	890.2871739940758	1709.7463870090671	908.959474024692	1093.7048317832946	902.2056710243888	3425.459490004336	3630.515094371724	1255.1973962985055	446.6680439152664	2183.3472036817934	1545.5569536701023	460.0225806086992	1641.1673751289347
LEU-DEG2-PWY	3930.9804333234574	3579.098199100728	5574.979070943587	3512.6680429869693	3504.9760207041427	4186.652997102733	3457.2156816154857	3708.2560828897554	3768.981259433723	3045.2617815734425	1265.2821812028665	495.2382192113888	756.61189969784	1018.13863045199	1427.8069933431775	1683.635852776037	575.7311904265206	3090.1851413372488	3262.1293860424225	2502.97178472246	2856.5561179987008	1645.3493326933285	2804.541147366024	2992.053540568726	3080.825436485374	1423.4192108872933	2572.144752451305	3031.866372800923
LIPASYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.80547785167349	54.16538481923619	0.0	0.0	7.460877965010197	0.0	0.0	0.0	0.0	29.61981647580128	0.0
LPSSYN-PWY	358.51597135629106	7399.548115907864	151.9195709453857	30.25707373015986	41.975079440860775	65.40573689137437	3669.1999937740616	822.7776782497547	84.51505918468499	279.0291903952624	352.49294066946817	4197.160447007327	26.609677013981923	300.18592534279924	150.0335060759023	257.4044643387669	3590.3281278772265	440.319305660158	382.9657806547452	356.300344441712	738.144375669511	1297.7721551689062	143.85827975461936	297.6204853534596	646.5115572635384	2423.401927122338	783.8595537027401	446.15835635269104
MET-SAM-PWY	5269.701502897326	12818.17663072639	8835.73242811362	16485.1722351247	4688.946965744996	6566.305294603184	12692.552810096004	32297.09419435737	14376.026522129214	11143.02883497678	5896.7108823258895	13421.522472783528	8146.171788828459	3143.515928651022	5088.05160811275	9771.36642208053	8881.20223867919	12071.645283540456	11558.285003746249	10294.622421639691	10765.869020559045	6432.401531241673	7880.791277192569	8812.185923231516	11061.494665859693	7184.673312938757	8172.924610911026	10464.451498241531
METH-ACETATE-PWY	0.0	0.0	98.14747677707744	0.0	0.0	21.29121046102746	0.0	58.63192487635772	0.0	0.0	71.87156553227454	0.0	0.0	0.0	922.9876221626809	713.2705603491811	215.46723602176496	2078.9859866102183	1992.7654255806165	1027.9445265609463	1355.3907961203422	661.4392254052192	1166.2172021179852	1516.061134428123	987.3992921584496	550.9985959799179	1366.7728923356603	1775.9577999369046
METHANOGENESIS-PWY	34.68879668049792	0.0	0.0	0.0	0.0	0.0	0.0	34.38175982783889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.54237254471835	52.70376643076215	20.45061267965496	28.95754151023726	0.0	53.80279392420727	27.042711635375507	6.553809146497378	0.0	82.82018523859145	54.26536012433321
METHGLYUT-PWY	205.39731681937604	7275.640396219317	75.6739534041945	14.972484171958616	24.521596540394043	32.367725314482634	3645.181182091575	479.541477390768	28.538946458282425	160.79831876413203	281.5860017900853	4898.861335777201	13.04909443830496	218.91883373403155	224.114707403142	321.644375510465	3991.90937286679	706.1089791222976	703.8570605023422	391.53717936137696	772.0569319138573	1175.7879645919236	543.2527831485114	453.748067603751	890.0429825654498	2435.40439282091	610.1247318420867	907.4048799713264
METHYLGALLATE-DEGRADATION-PWY	146.76122010510954	77.6969774823139	161.1032943934728	123.75388449188328	187.2869651905609	253.71763847800747	164.3764567164928	386.9004185421721	172.29497098716203	98.635709903203	32.18577239933557	0.0	0.0	0.0	90.43267460730576	129.0596700129453	77.65539684821805	178.88467205284198	244.6878023659556	128.8271929917887	238.2323821376121	108.86669139579833	125.81976946937831	136.03809324704454	160.96274705063215	51.54981315574535	198.46405102790607	114.606497152403
NAD-BIOSYNTHESIS-II	690.5836642929672	7574.157919014704	609.2901004790041	197.50287943205944	609.6998462298169	597.2859876305967	3585.707708671616	2032.3195463776544	428.3043402104669	566.7868773316291	295.7671300851075	4682.6858651564535	166.43527830428965	278.6180656562625	1024.139042116108	1053.3937816947932	4126.115826736324	2175.969106274169	1981.7613406182195	1831.4484673955635	2405.538082738676	1544.9747196629617	1340.868059387214	1678.5014323289972	1636.0071591888463	2402.578676609958	1592.318671708444	1768.6458427132188
NADSYN-PWY	0.0	70.46124598109697	50.15204038444489	113.33695358926704	73.09122783265981	0.0	162.70445803768143	0.0	100.89089997121955	0.0	0.0	0.0	0.0	48.62936048358541	312.521610560212	317.3855838686399	59.08173966707592	669.8633740421649	569.7463150224726	375.9401324659064	471.4102995520882	287.9091718077451	438.1619205229492	497.2772978753951	720.5612878946234	164.89399905032016	470.2378965303452	378.8954714912607
NAGLIPASYN-PWY	3528.3892318719763	8203.787436236256	4605.931421630377	2400.370291667059	2841.771921247772	3691.8417966296456	5063.086703523195	3769.77241930017	3221.372833669923	2745.6895453232755	1216.1236033152468	4200.6	651.1599999999999	1049.635628100442	3746.6157830753136	3802.3949521546992	3941.167693884244	7951.2375550938095	8030.6514037486195	5236.85355075409	6320.51481448782	3701.188695963687	5309.987930302903	6935.666754971	6773.0209194484205	3715.91054201297	6056.943458442747	6347.320323274178
NONMEVIPP-PWY	3761.3070996685633	9246.296977488955	6144.113509318622	5745.288373397393	3485.8528495367627	4177.728697143734	8192.045219796564	6450.373114529809	4989.17799828529	4303.438961946709	2056.1077944193808	5922.377629845307	1184.6380837185	1514.5049355760214	5957.037586392656	6884.514977072373	5691.937150948683	14110.590608982417	13628.419981183995	9223.376548668415	10387.359804593274	6016.753887436756	8213.495438311931	10876.099573033409	11026.83759800817	5374.251605625046	9594.626361484883	10844.765047121016
NONOXIPENT-PWY	6798.52689940037	17249.50542248152	17440.990752734197	20359.405178383666	6422.997177078954	7856.878331414686	18218.06802122832	45252.07308808285	24835.38717274931	17894.627734185793	22065.23973232632	21979.09856323141	21397.4363305857	5334.469944819723	8652.284322647494	15572.68713868306	14008.587896274745	21266.4569422748	20455.35053888053	16477.677354642674	18496.820527337004	12404.00276811372	12646.680933777552	15096.97622090465	19550.217637498245	10636.951493187044	14046.31924441582	18667.39217899164
OANTIGEN-PWY	5036.352319936417	7966.437794258968	13193.589153640329	12412.024038287813	4655.0650172340665	5428.491986882336	8017.268235177356	17738.816344144845	7364.990084069556	6225.81258749932	3069.876148282215	2453.832250707403	2712.937003913541	2251.3771068568376	5202.560190968236	7549.437645005828	4155.711773527037	12155.604689994094	12082.547647916484	9042.347561360111	11192.317915922667	7828.485267776768	7926.902418899322	9148.300937132355	11393.04199209909	5705.784669443101	8492.897617568295	10728.738721966623
ORNARGDEG-PWY	263.216850022875	8149.071741729748	117.8709629065924	25.42937710328666	64.2693967758214	71.19002738667112	3877.7308946616986	570.2656646407781	50.589251491712176	239.34598460931252	320.8364034262413	5618.625170604751	18.14435773327284	252.7781789347721	227.47839857128605	273.20945063941554	3781.410508879365	513.9504829580522	542.5355758150704	341.3558609629095	644.1905463042298	918.658157309219	413.8108119360709	507.6109281856393	573.1523482704503	2071.123544006433	591.7643987191323	516.2216242575487
ORNDEG-PWY	3433.8502346905366	10474.856867231254	4657.683582228356	3140.7007108022726	3059.478896682915	3664.879571548741	4597.168077306463	3823.8240877088033	2347.100840952748	2173.118440863213	1413.9974841101696	5785.751649995166	1272.3076385825616	1360.5055284819944	826.3795309685065	900.0141144899186	3754.302085179278	742.6721140585892	1145.1069875588703	1495.7468288274954	1661.900486237971	1648.9929122491424	1404.9935186385635	1656.9527125137008	1662.1681274394691	2660.187001670277	1555.9315078497473	1397.1336900528452
P101-PWY	49.72700205252835	17.47535809842059	229.17104192312527	122.36648747239664	52.139337061411794	7.494910090001502	148.31161018906954	131.22809646730755	89.1140569551674	62.013121887338144	0.0	0.0	0.0	116.86312671698768	604.627512961814	623.0375241100814	213.75338575627543	1295.215028828354	1217.7385320630608	992.7247505456164	983.3954506154496	457.4478929885158	807.7987437020627	1232.7233265726854	1344.9462180571425	322.5429681504619	751.4820252823729	1286.2213179992664
