pathway	050A	052A	059A	064A	065A	073A	074A	075A	081A	083A	085A	086A	088A	095A	097A	103A	105A	106A	107A	215A	226A	227A	228A	229A	233A	234A	235A	237A	238A	239A
PWY-6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353	8349.929323486442	11277.487763198917	18737.5339361936	989.5194519052176	10995.00531746794	3584.4644961925333	837.0409894833489	1060.592195223309	207.26698378051827	81.11171393932221	818.9995487354983	16158.670373640389	11192.54562888806	17692.305600312528	1933.77793110142	1690.8605554145995	5222.21304362974	1022.6329780880072	667.1035546049981	2510.619395470191	16035.887526433142	14380.689192005895	13064.332310455778	13164.921089829271	6494.249548055761	12072.261507979292	10642.305402556192	5425.12933635833	6783.778693801152	3091.904797419302
PWY-6383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999711066329604	0.0	11.996816190215371	12.99490762260654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6385	15051.451271959058	33914.714211160805	33563.16727762749	37611.44811272078	39258.991147746514	49253.37762705066	42787.869096072616	45618.514441123225	34995.58166901796	32273.4366927585	28407.04194554289	24164.915249652207	37092.131297770014	33139.58650801377	34339.6284171798	40061.08399665832	38014.470339055966	37297.29813343188	43354.94923463421	23167.780787624444	25859.72695607902	18944.1957641991	17053.769585593003	17235.62734641973	20678.165959924663	20812.38189502208	26266.774823927644	19145.283955196453	29103.674709492065	24584.06554587548
PWY-6386	14789.228928667677	33334.09928793601	32951.10476635422	36946.031340237256	38533.84043035357	48709.280311403854	42207.83411332437	44980.45058129887	34438.09257879526	31781.68592106343	27963.504544584248	23688.365121457555	36578.74571186607	32585.42049241094	33803.16915334955	39435.96441019573	37411.41664405093	36757.57719686515	42676.8776723935	23345.39565467412	25450.51290856585	18657.586991653498	16745.60938876773	16954.90263198112	20468.38723630875	20650.69608622897	25840.571408476528	19469.66113478231	28853.89530359225	24328.965732888988
PWY-6387	15496.646916910764	34897.52419747353	34562.02779582958	38690.2109351307	40408.57106225325	50490.31833555325	43933.57120698124	46857.898454413546	35972.060708215125	33181.71365220567	29198.050963297035	24854.79736333507	38100.3938392549	34079.208643888545	35293.83799926933	41168.96101028285	39076.40546461048	38341.30154941324	44558.82150443416	23629.82427718048	26604.830288549485	19493.20988209482	17566.62152035062	17742.136797984946	21138.98751422211	21323.37362876054	27025.977730392464	19436.23359739527	29763.706662807344	25238.822280530305
PWY-6396	0.0	0.0	198.92437461021893	123.66271036706496	111.72750148978288	459.87188306860736	416.4684929398964	318.0650690371482	2393.656396531412	2939.72273049913	4147.704722631081	229.6853018428364	1959.541726281623	254.1329059336542	431.2965084430322	325.76280716254945	71.88413849055188	250.53936638552256	70.90239638732227	504.4256951900401	59.8606840338889	47.86959948708961	0.0	0.0	412.8878727148791	166.1316595047171	182.81148319072184	761.6027129877913	0.0	833.5566124914641
PWY-6397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7826080161041546	0.0	6.857050693191248	6.782482948018096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	1819.33	2018.0	4228.75	1027.26	2184.93	2256.59	635.13	270.24999999999994	595.8299999999999	997.0	1411.32	3462.33	2265.09	4338.37	2200.03	527.83	1183.75	392.34	343.91	8368.75	3954.9899999999993	3686.58	3515.5	3385.75	5982.74	5871.240000000001	2436.42	7549.25	4607.33	1678.9899999999998
PWY-6470	3575.969386697975	7924.911411058702	4376.662187872556	552.185337733254	0.0	24546.47945745359	20511.377914909608	17924.638420774132	11628.82016235816	11096.845270239068	7997.197790347185	6894.728805656426	17579.184276039494	5465.495687476025	8117.894384195025	17052.530253811645	13148.894289201564	14306.063935505375	18389.973382202046	3636.751603396167	9470.302203750602	7668.0724291166525	3231.816951283444	7081.738765983871	6920.903538414482	6680.587565105434	10807.649047382904	2623.322656741213	14398.392627067617	10084.674212113896
PWY-6471	14195.675646240135	32066.515792069746	31650.920256585647	35428.25982738126	37038.46126955573	45569.28394835031	40249.98941901181	43057.086885736186	32933.829216670434	30245.47417308013	26602.30889280481	22742.39052168668	34783.88440976573	31020.39224839489	32120.754195092963	37793.52582362626	35818.24079530742	35081.11097832815	40917.62389687495	15636.6249416432	24012.76104059436	17480.404663606998	15926.082758267752	16011.910264342809	17547.663029367883	17655.48019269277	24581.49714218674	10014.599333696746	26214.91920346772	22764.093948237227
PWY-6478	0.0	93.99932551298052	195.4901045678348	838.3861726604366	309.8207998254002	264.634952718109	323.5913015969432	159.93610722659983	544.6403382363202	553.7518112341346	51.2270521476584	190.70612160334696	342.6693374056381	447.09891235121927	997.3324515149104	0.0	0.0	38.35798776005504	0.0	206.98961142448712	397.09113343243024	659.0068163991583	167.94806599833157	0.0	109.43000613983546	196.0836023065499	67.15269352794884	715.9977045160936	671.8864572376137	827.247702723683
PWY-6505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	2501.692592555361	3235.6662966458484	5719.43540453935	134.6879569810472	2847.2195412640176	7333.869661225348	1973.2560491943748	1409.6396966291516	743.883395369523	1007.2480929513924	213.05705496833545	5052.4543052860345	4630.717159392859	7089.820391633454	1985.3680820058569	167.69120451877683	1480.55403400743	469.9744819421967	482.2585662849722	5946.254030023337	4742.308853112743	4858.063077853408	3869.7956614715617	4217.079627981387	3267.0384939583023	5265.245754711099	2618.4422612473536	13109.567690256798	7502.132820819864	2489.903992346264
PWY-6519	3920.006162196863	4618.343189793087	9072.551960846717	2253.440746154093	5059.928034698168	424.7085900099536	1239.8223800370747	586.9173969428875	1299.0882236233842	1968.725781857729	3016.1396102367407	7239.643460545579	4441.3176528584245	8449.830346608172	3575.207669397403	1288.680427744934	2487.472656943662	876.7549468316685	793.2556817574435	440.3603618143856	7829.659534997768	7331.841652959922	6941.121842085872	6775.496753987801	4229.222318536601	6292.184276009191	5268.963941671107	2182.491233882912	4064.924572953933	2839.1807850731366
PWY-6545	0.0	35.97099632315461	0.0	410.6039469477189	112.26207770453316	7035.615685697624	3027.5873775768814	4404.922975047237	130.12602387029793	98.76666144788712	76.34498873789565	31.467264468544208	321.7170344820901	31.47636659318367	210.473045020722	174.9082981824807	152.52517952071625	1205.965473366848	146.99033964286474	791.2124321091338	1127.810449646589	75.82435642010488	44.91394052235756	67.30955073832985	609.4471244749274	249.31309630404888	31.47226459039387	5744.293214031407	178.9783294198944	936.15084252214
PWY-6562	0.0	30.59206066923631	21.145437483494888	936.4136634853986	157.6016825642622	57.998878181517085	384.1066484780853	277.02261981417354	573.0619385665741	688.8890799655682	176.40191103058797	34.0988263461609	250.0050694782905	456.8809462210284	1575.0317604118914	101.19681069068427	361.1868854591653	181.3113602916364	30.27130273103871	7.657567983944367	103.87807637446522	104.45891291312952	0.0	147.2998060819375	46.9195927074945	29.26022799755308	207.55116252585563	5.998526864016249	105.5794468020295	251.08571879157648
PWY-6565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.501770122129722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6572	0.0	0.0	0.0	0.0	0.0	0.0	260.5947478815337	0.0	0.0	0.0	0.0	0.0	0.0	197.30718067202	536.7191407926884	0.0	0.0	0.0	0.0	393.1256408234088	0.0	0.0	0.0	0.0	24.69301023116203	188.6261702590899	34.285714285714285	7371.291288032094	0.0	0.0
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	2852.766641173537	3721.451322004048	6183.724560990407	523.4803009023248	3055.0344883401026	921.505629711718	778.8868465763836	656.7895991361107	547.9904804719345	550.8577982504908	1462.5458223910464	5205.715594385541	4084.19798329529	7973.594954070631	1414.2913558922517	475.0524389607483	1919.420644199587	925.875070931892	653.8812685178738	1402.4260088467577	6135.457365068738	5478.131008006789	4895.829814395988	4686.225863743822	3119.329029559453	5235.920551671118	2567.489933517172	2806.196558939964	5629.749592081092	3888.357932025481
PWY-6590	0.0	512.2721278382139	332.3675591791724	55.94041351439784	87.45930316380746	393.78574870187	349.96415313280846	432.54166766708346	373.5875380061956	194.9145709386415	101.02276027571816	232.5907853685767	1047.5976890638126	1028.1660543553185	1672.029185226813	233.2081993112186	201.951728992497	412.3816245711992	138.3582872979286	477.02063826348336	693.0304190117336	492.478497685471	5.956092497963678	49.22046357193494	902.0700265647596	2160.850281261244	51.97129800763769	2703.495487833346	2208.4293705856817	1502.109687773274
PWY-6608	7297.557341086354	9118.819630565118	16408.736016717634	1627.2636179376464	8744.237908053585	5210.238332182089	1390.3851121249882	1192.0961646990286	880.8516919784701	1260.2478046457477	1289.8983889042345	14826.829047714244	8383.686796448888	15379.835677472693	2233.4815493410547	992.6541561182656	3534.1098063398463	590.1024495491457	375.2165840679882	1992.1020199772456	14343.687138617426	13565.800007629026	12387.325273579409	12415.598168007373	4367.818698664955	9874.949619121067	8459.487608650712	3936.3679547806737	5266.719446949641	1930.04048155134
PWY-6609	13737.9686373432	31019.80431524839	30345.07355897157	34261.85225259823	35200.962629895694	46972.545394569446	40478.93842820297	42739.30480406992	32514.231849741394	30030.30381020489	26225.573578615786	21442.80666783495	35073.31267547347	30466.996276562604	32028.081173657585	37662.69554731945	35343.94924361325	34959.09651289885	40750.36406305932	22545.80251172753	24006.25408729037	17636.645106955508	15469.405826842903	16050.677823452375	19554.525054525748	19726.288034935653	24483.10619916368	18207.31020246566	28248.480860439668	23228.245432397445
PWY-6612	4983.702427922017	6722.337163488982	10889.101689348749	2187.3418982618355	5682.883728266294	4970.5200932927255	2971.7558777374225	1955.2402643722075	3577.6121299918896	4162.931138028592	4665.152016847083	8989.130624519896	8807.531667632069	11028.671130489252	5989.899379227598	3410.696358522633	4723.961716887114	2669.9399391876964	2647.5548329820563	14799.4320368535	10410.274697143785	9351.462464668188	7910.552221477274	8264.703089994404	11357.074788271117	11648.722737200613	7502.264805929004	13382.565724414946	11613.407228186095	5426.818215469233
PWY-6628	2605.669147707419	3368.510293190744	5795.565033970631	2257.3095721635505	2931.7953279666563	5884.768941080955	1476.172424776324	578.26643999223	1680.5517702180923	2610.691719140027	2635.264988252361	4816.662233434023	4456.029071158784	7147.004939882895	3910.526767548669	775.2306432218861	1977.6168436682472	1901.6762571499023	587.6876332329015	8760.25743789103	6514.52235507694	6170.287337277683	4744.503868144131	5148.175285002887	3990.813926554577	7384.857952843989	4137.699192085297	4957.02541170026	3199.670506109196	2361.7919428152973
PWY-6629	2713.467760584666	3516.5445027227165	6057.879379718568	211.2950678694193	3092.032406475232	231.91003491074983	0.0	219.51558146445228	0.0	0.0	56.092743542265374	4961.441297338398	4637.0876240388925	7330.757288621509	65.26960342453712	349.10361690992204	1946.985446280877	205.71244000089263	132.1978510493708	32.93837261318496	6360.077422775837	6065.2851663893125	4837.637354122713	5018.436577170524	4463.430418731805	7255.012712206572	3952.253422445168	4052.935336491969	3416.841841818219	1733.459989767911
PWY-6630	2605.669147707419	3368.101085431745	5795.565033970631	2168.123652067099	2922.758196550171	5810.172361829073	1467.0250814342785	577.9212019573948	1639.022658724352	2521.0206920057344	2573.537818724812	4813.094742074157	4386.515774434066	7007.0217947103765	3800.677638234314	758.3611836483137	1933.364829099403	1886.193659239172	586.6256566059124	8673.402140303793	6483.826558689552	6157.913332149185	4743.388397517442	5141.489350062553	3967.665550461808	7280.865668012821	4133.118096645064	4925.69883927621	3191.84620178846	2351.795979481886
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6690	1953.5819405581185	2133.5732242411723	4509.926435333652	883.1525278065351	2208.6045621325934	24.169580419580416	0.0	25.061320754716977	423.2006220839814	669.0	613.3676981234531	3658.949098233873	1485.2315029476056	3653.4495853543926	1080.5194371456887	56.60869565217392	587.2394078114347	25.85853658536585	16.83	3.0000000000000004	3391.910073794405	3515.4397811154786	3638.912218519446	3368.974278576343	674.9892546536631	1837.3471043444133	1737.2857062330013	451.6085384721162	417.54545454545456	184.03122642300275
PWY-6700	3962.126749492949	5680.616387141102	8326.04514311719	2012.8144937882555	4118.204208429484	11587.33651695415	7542.372259538425	5987.654295410426	4161.145412863685	4719.527244172305	3701.820928863671	7308.704901380902	9576.268861676332	8586.564220299522	5562.486400647487	5742.74301839372	5330.831758544682	4676.607728085058	6010.119619642915	12744.948236489116	8584.995014597363	7773.609979005814	6341.37816382744	7036.850278714342	10212.104179272224	10193.304689676588	6246.222758582947	11065.418732213917	11116.689257809354	4847.114790638435
PWY-6703	1948.2652835651656	2257.013976519447	4436.558882017949	1055.1067825960215	2205.614124358332	2956.389071986485	913.5249270403076	458.7084251728639	1174.398629722332	1693.055792685078	2265.1153576490688	3703.396217752528	3150.1056514823977	4726.209055603377	2522.038206717813	694.5106220832611	1426.176405485349	571.5834542821221	457.9233023019977	9367.296079886208	4264.822204183637	3992.3522527503847	3579.877537734078	3589.4052257771627	6486.6740761825895	6394.684824172963	2760.071723654716	10064.559750787925	4167.728132971939	2180.524267784152
PWY-6708	2098.702872673145	2326.7177779345225	4887.430174261323	1226.457854797006	2517.9054291427824	89.78298717012281	292.8675139492109	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	3988.915126507863	2012.2251259732536	4350.907133796707	1551.2418169188877	578.0533401610186	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	3758.6641948316415	1001.9942814679064	2435.218550268449	2015.6639972563144	714.6038388473999	905.6882201965144	436.58524021145087
PWY-6713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46970251765933	9.03569027505773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.893862566475544	0.0	0.0	0.0	0.0	0.0	147.17767934219165	0.0	11.163129199498592	0.0	21.78603410120048	14.282118062135416	30.84932343655876	14.804044005920444	11.92687301834014	24.041887235884914
PWY-6731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737	5558.427137902698	9001.379629539531	12083.351185328152	4876.830582825573	6377.825582979585	27398.33031297921	15912.41786829456	15288.763288978096	6797.961187629938	7338.425742557421	6019.614999321102	9937.908450700575	16181.737170417204	15959.966095014875	11369.342508050337	8838.091840141751	9138.29021985374	9817.149252063517	8577.146489424658	22421.51875618597	13852.005555709236	11976.127998119198	8359.5893591393	9877.357320076026	14857.737707066217	15795.02204803273	12336.31437277234	22593.05759601624	20749.45003301517	14321.615391720316
PWY-6749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.48149678050777	479.2076701865416	0.0	0.0	0.0	0.0	567.0004100016953	59.92221051089104	0.0	15.991616723651012	0.0	313.92455895554	306.17581751141444	39.96611734724494	6527.477504853308	7.998713822817734	0.0
PWY-6876	0.0	0.0	9.99199658920803	19.908214096686592	0.0	49.87439253538584	51.620327409339744	47.75215383092471	0.0	0.0	19.883702563821288	0.0	49.75696985600278	0.0	11.983816445658787	56.52084916216494	0.0	59.33535496720041	70.3266255976875	0.0	29.930602059625105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6891	2011.522389589989	2280.210920757834	4684.691483566156	1070.3172193741198	2346.2756591021985	121.3273722116288	83.25485726082103	142.37423105184428	669.1363976708158	1015.7913243167926	953.3884205076276	4060.262895503552	2094.8588753665745	4490.321273582952	1754.188074143333	135.00554190453735	811.9633199198621	157.54385399019478	67.97286295428684	238.8251060557422	3869.133317208896	3835.1932236358543	3767.6462884767375	3492.7590624899376	1410.74187033916	3178.9440249447125	1925.7225176253403	3921.163566211637	819.4262563420266	455.252305100529
PWY-6892	2206.2197691481742	2529.953989917952	5213.97663246927	1353.4837955500718	2639.250898457989	2771.908074942645	615.0647863902154	416.2898454051287	1066.2627969616535	1579.0586622534784	1217.3242819642703	4525.918442205421	3343.628232903648	5863.642125017361	3238.758769223469	219.9276083592952	1077.5530695961947	360.38265852502576	105.80018466481984	11064.804912015728	4495.678590041783	4327.00582518111	4132.811626860121	3839.111273570376	7014.319720130466	7369.161485257033	2167.745403301657	13513.37611515381	4320.396880996319	1741.953020930179
PWY-6895	1878.7251529898235	2136.033877260587	4463.043025897763	1250.8444651438317	2290.359970546125	539.2599185392729	317.55494046747083	345.8746722747559	790.6043492880856	1269.0947009883384	1414.9052231485052	3752.0419355440495	2771.030928624698	5121.883851315311	2471.9122733533018	320.53321491177627	1184.779630143369	374.788448279856	183.8707761490238	1100.65902001057	4160.275034280374	3879.27763479853	3645.7560945235577	3504.057152849291	4041.081401374671	5792.0233189816045	2273.397757824636	8204.20145753398	2923.193167139468	1251.883805874001
PWY-6897	1891.592968185492	2219.093110263429	4579.994131118096	1849.5496099470283	2383.214251765966	7553.811173184433	2302.274749319148	2259.7072358373493	1478.1249269543066	1980.036235897878	2299.113369789017	4006.762355596788	3492.1178213370968	5634.928795184808	2780.5521233347986	662.1656329607779	1431.638294671932	1058.985545628078	803.3747655856866	10912.25878251684	4428.606119282935	4085.5247608939726	3729.347240718204	3641.7173671916808	7367.711713881718	7092.9639123229135	2487.544648634361	10958.24450614877	8312.150716611068	2975.878271589039
PWY-6901	5560.181018531473	7489.156178609268	12594.76110743481	4707.977740390614	7183.566681577825	4603.231248786407	1112.9317729874358	378.66176034161793	2721.2048353865407	4046.906989321141	3609.415101292982	10002.874003127929	7948.795823827162	12675.030728152247	8650.486433400869	805.5019938063298	3342.291572009772	566.4281134500771	382.7721537830176	12128.332292609644	11048.640521407317	9836.662449859485	8887.488483448118	8617.72004551446	8409.839568439538	11536.61377247218	7207.352089854125	12665.429980368595	9484.296487847523	4534.099368939382
PWY-6906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.795414516505524	0.0	0.0	0.0	0.0	15.504665124111298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	2859.044026074631	3482.573744266858	6448.551164549906	1790.8896081934713	3155.7030143177867	5543.574912318489	1733.962236600417	1099.6965504935365	1901.669018341468	2654.0021362579014	2678.8214147071017	5455.197642455121	5037.973230164778	7410.772652804576	4679.54684183661	567.3891188503924	2057.7659753115777	921.2254031175154	240.427413994275	7168.169281166382	6136.855722707749	5865.534783226483	5123.014795685238	5067.81925091522	7870.898959144954	8964.494464490052	3636.267007551761	15540.247574650608	7768.66372513232	3467.591774796644
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7003	5213.272686814709	7556.824707600752	11462.592307831705	1456.2940754194285	6171.538620151091	2612.204600089403	2189.826936392354	1858.225559221608	1528.0592201009674	1542.444903443954	3471.3499641659423	9328.548753542676	8924.138034433601	12778.861096832983	3668.123497585522	1346.0603324047215	4549.732728412624	2492.124480435208	1820.2661494057988	3399.470093932887	10796.740311997948	9293.817908475135	8107.87733665887	8058.480135791335	5436.50441522263	8523.775641484777	5704.794712929981	4703.371938556072	10396.535836037738	7190.967084334368
PWY-7007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.991287630537425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7013	0.0	191.8000339786013	101.94435967310612	4942.95734043503	56.56504455385321	0.0	0.0	11.99938544403717	2498.1250069747034	3923.037452718343	3441.757820035466	0.0	47.98807690273537	1518.4480729491763	6268.021961375831	0.0	0.0	56.38376663507049	0.0	191.3273167009176	36.79009846841532	0.0	11.998508452413729	0.0	0.0	0.0	0.0	564.6790480692132	0.0	334.9834962198046
PWY-7031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.272727272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	0.0	0.0	0.0	0.0	0.0	61.91831245133432	21.26867856759421	0.0	0.0	0.0	0.0	0.0	13.42838196286472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.763736263736265	0.0	0.0	7.874804381846636	30.02536541515838	8.811881188118809
PWY-7094	0.0	0.0	0.0	174.02467532653108	163.19751054537412	59.46195727909827	107.02703698797411	93.35406911547656	69.5217150686677	0.0	197.0373146853824	0.0	231.068190313786	11.988303212875271	88.32950960468233	250.2945289704428	103.14257314590354	137.91470641150306	61.11699451691147	0.0	730.8014866863955	92.11903868715385	0.0	53.66341532399017	0.0	0.0	88.52971618818556	53.00016373876999	38.32209821943818	0.0
PWY-7097	0.0	0.0	0.0	0.0	2.594571440860824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.173860311740886	0.0	0.0
PWY-7098	0.0	0.0	0.0	0.0	2.910814490698008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.499945517375478	0.0	0.0
PWY-7111	3823.107662094969	5137.381148837951	8855.141133607345	3646.150285490293	4749.592183982406	15524.93309174852	5581.113029631552	6479.31039750663	3498.23669156032	4375.7009703318645	5243.012502241259	7008.671085207128	8554.920710779486	11939.234020336497	8089.834043996124	1572.1202457362072	3418.1058269133723	2719.522078396521	1074.007475642727	22495.803180450668	10954.00006262936	9867.567323611678	7080.448756525921	7906.171992958894	14101.801366050524	15198.77490773504	8021.51941451951	24346.53864452377	19057.76364661807	11717.79735081898
PWY-7159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7184	14963.250380864936	33436.45691201965	33733.068693142675	37474.24501381887	39710.09289996768	42298.680019904445	39357.02511616064	42234.34966477311	34027.0281187441	31405.515454415712	28238.662837694457	22598.572769836297	34291.639856408816	31462.73981138073	32558.42361661484	38909.21590815588	36888.243686718175	35516.97241871159	42273.41099536517	13298.141111545548	26015.70628187888	19025.290026764204	17471.96710479142	17763.282844157577	17629.226688246108	17520.717674823212	26729.611301430035	9615.017341281118	24126.73584923933	21866.765103612022
PWY-7185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187	12941.37903781883	29024.524703155563	28811.44536240955	32200.148446196203	33756.065437611775	40594.76106507029	35936.389529676315	38445.02215189856	29927.12140896821	27558.970894395323	24571.90270497638	20855.51001162752	31166.593286289703	28046.48643270774	28952.9745486752	34205.57530009013	32411.4494182067	31699.84069007653	37048.9438663129	14724.495092808487	22304.13056400741	16398.308888530144	15219.162452171107	15020.425538844393	16730.229183066873	16753.536827085405	22784.406738957547	11142.403728901509	24245.808827905323	21046.859080962968
PWY-7196	11868.070829289089	23938.247210427755	26113.239352794608	19319.99410706765	22381.83173024201	40482.52820563652	32892.721587004	34938.510969569135	22528.697162517503	22471.53951398939	19645.5991718942	19040.316126874142	29679.489327217827	27298.518385217187	26433.088027202968	26258.78161660483	25870.135950042142	25966.847883755723	28045.80254567696	19408.370941676807	21988.4482006762	16675.300845007023	14498.070768259457	15014.763779731593	19729.037607051672	19247.46034237177	20884.572269506985	13860.461438881735	25799.733147045976	21419.950977335127
