pathway	055A	056A	068A	071A	077A	078A	091A	092A	098A	099A	100A	101A	217A	218A	219A	220A	223A	224A	225A	241A	242A	243A	244A	245A	246A	248A
PWY0-1241	5177.193026633771	5348.583411391864	147.852979993407	195.8863026297899	106.67653953278626	1363.9973994464249	4498.740946209342	3844.531087203542	5051.411581390517	5168.555125279148	5717.365708829093	5905.0509888087645	1351.442494622661	3586.663401590657	4569.365687564239	3221.8135787167284	1958.34759271938	2786.016637834164	3277.422225145699	2349.3295190841136	2709.8064858043376	2434.416075993474	3032.4380912458664	1349.95229086787	1871.2274934780207	1905.779618785304
PWY0-1261	17379.65721846482	18956.397164691545	2269.9024752534347	2655.0681162013584	1152.0530141384063	10015.122820889555	19158.38456727587	19722.278172484283	18020.457877811325	21391.51253615453	22892.680869972966	21994.35647942171	9058.151024441013	15217.332035716016	12769.28153450001	14703.419845110331	12179.039485144953	11719.032553219287	14636.45042958283	10904.37692087457	13282.12973855361	10582.738740832734	4992.46973314025	7801.186098016936	9611.427545465547	10074.15088079104
PWY0-1277	6288.020198405601	6034.763876009164	27.427669891581445	44.04557473278377	36.94491246438916	31.26000143583765	5292.602982911468	4822.801983957666	6021.314563735398	6341.633141919207	6761.558915424494	7182.942525855994	642.539749757614	2502.8425720591904	5197.48351099054	2651.9655460027493	2178.733959330188	2545.1670033393884	3058.4098962751564	1907.882740364537	2593.436513538303	2546.95524185801	575.876892568263	1288.7111544474576	1926.65367857614	1508.47044048396
PWY0-1296	16424.3633578811	19128.002534221272	42006.01159648783	44369.16250497964	36970.35167251829	25007.70242494464	21513.414616058704	27585.194728116046	17059.97710110763	23667.638919519803	23357.62753031116	22753.33636952809	10259.031371614816	25547.401824861587	10808.61408742831	26479.08509354577	21920.902899380348	12617.84658442224	20510.6014090944	21613.138616179232	14324.617687944923	22919.69625827639	16053.379001621672	15807.114342268644	12719.23860187328	15515.96837643513
PWY0-1297	16413.418570381662	18649.98695189737	38093.00719030067	40504.611214027136	36050.80107973702	24420.451872880625	21411.83054737461	26074.90962498409	16753.69195137172	23324.32836467805	22134.539777247264	22555.656256408507	9372.335246349368	17522.309403184317	10789.268002207811	17066.394125955587	20872.44802977385	12071.228255341328	17798.943982894813	16606.996640808582	13375.00229552078	17386.58625321365	14684.711446689937	13181.151669911984	11394.349236521784	13157.085043738703
PWY0-1298	15965.26310279369	18100.27543884752	36358.41214867453	38319.50389399676	34959.41031009141	23578.940945431	20070.837801833448	24951.22014004329	16132.338245620556	22592.264757789995	21118.69228125429	22308.07196794172	9240.401296889237	18253.727748196623	10182.059010827434	17920.02937495935	20161.13284838295	12095.388559755307	17815.530989591643	17007.612319687938	13368.715100660673	17810.871992244054	14687.867670366984	12935.054117840622	11185.53493786089	13241.979110380444
PWY0-1319	18356.123018071947	22946.99816299821	43988.82603178916	45936.75211969793	42382.85051080394	28884.992156198565	27949.098306822965	30557.35193187365	19621.91601276156	27238.619218339423	27274.760218451785	26252.32285009705	17179.009731739912	36045.80969838759	13521.838421965214	35835.73090930677	26986.632281034334	22505.29013969812	25833.740414287844	27012.141046341552	28248.26925449808	30364.43523073296	28814.95831093272	21326.087312877426	16654.01459598013	29391.226165924367
PWY0-1338	5161.0	5316.482937760296	9.590163934426233	20.438453159041394	17.70928255891944	11.428693863558449	4452.964387469688	3812.600338906044	5006.623871632984	5144.464510161512	5600.786334225415	5884.532951797537	597.9601515726882	3538.4098232424435	4165.0463191380295	4141.11905738147	1925.2736582302807	2208.7839767324795	3754.063369668788	2694.0099919952904	2290.421290489728	2941.729820559126	855.1850809398825	1552.5665920238453	2139.944739624805	2223.732150939088
PWY0-1415	7231.93723621158	7271.924265651181	457.2370031588508	577.326746299653	185.8104413705764	1389.4748936873275	5878.384707603874	6336.035233084096	8214.69282584395	8683.688480101668	9670.758381599093	8734.500668960793	1296.887525485772	3062.287412397837	5324.38046830125	3405.2333247491374	2794.1080093284563	3134.48144023546	3661.1642316160455	2503.145251966799	3197.802967853021	2360.1160091975794	1045.1495804183749	1527.3632935546352	2414.723509471701	1890.3065020591
PWY0-1479	7768.964376654129	7890.922273642039	201.9748030169815	220.9180602090534	139.25566681055486	2395.2596021503086	6941.871355035499	6617.76365632808	7742.566237479522	8433.15741903535	8890.014341641703	9273.379601167324	2497.1744679533385	5356.034551485083	6241.531121870282	4533.1259597202325	3177.258926629644	3731.043873221139	4428.05855270716	2985.2896377569145	3932.2648891010576	3363.061961658025	976.5579667214944	2212.995536659528	2697.8860088118454	2369.179164395844
PWY0-1533	6355.970738604651	6071.912455005053	41.694971145919205	39.34967483741871	29.96895787139689	64.73394495412845	4896.72170684965	4573.109164342465	6275.6049500840245	6395.039602119574	6889.771723919409	7270.621049082829	768.5920412229273	2369.2475547313684	5200.733026942835	2962.769333914128	2318.2700084035905	3327.1626744433283	2910.888202644376	1757.134793035966	3387.404613982329	2068.4974183648314	691.5551518768622	1423.2490156014037	2290.6864903013657	1950.5461052456697
PWY0-1586	18885.75960219108	22799.60612355484	40008.65145609041	42620.1444660274	38965.8021558331	26128.16329725497	27216.806330640768	29501.6580226718	15565.555543332674	23785.45769870912	20741.550368029988	24464.762283722423	12457.537623271755	33518.66492061483	12495.556065002416	33501.1019047545	25010.738483439363	12678.295484691564	24755.26178390583	28562.178159647487	13133.75651204719	30914.72174800874	16771.079544198914	20262.697733126253	13508.266257771644	14805.659134564432
PWY0-162	17599.30927932669	21001.19783215548	43920.402755933705	45980.48163309845	38751.64310909063	27377.61342943653	23411.312371596483	28639.36487722275	18823.778783268008	26302.420743466795	25452.90802491887	25197.35442972895	8680.019620450723	15751.098932106264	10843.837348013176	15252.933636690856	22032.431763217704	24133.837016902216	17298.015238421907	17471.093074999506	30963.170111063224	15035.958716596637	24939.29618834095	13974.893304487494	13636.14471433782	31853.54679624741
PWY0-166	16750.520571856392	19009.887657075644	40336.17540117112	42072.18600961112	33623.86367903223	26090.30435850315	20897.48108522637	26682.10237552292	17789.613771271434	24776.98278921974	23428.685958804337	23701.1653266898	7395.03874654039	11807.591330671548	9449.518752983027	11626.074503810778	18405.702374078468	15175.236670556786	14019.636837986433	13216.149841641703	17692.46067064572	11612.573349597713	16793.17446155078	11427.05966257676	10628.299124485238	16283.703072571534
PWY0-321	6523.321161089123	6272.020965864382	27.81993749435682	48.00993337252512	17.765224582126265	29.20916242372904	5229.840285493784	4773.150123034118	6352.926689784193	6486.666262808785	7037.571361178641	7347.465042121609	685.3745133410157	2614.682872391092	5446.755982586461	2955.700183352645	2275.596031826996	2911.010298871779	3347.051145527288	1971.250137884169	2947.825569992651	2137.241986920088	632.2163990579679	1267.2015213846073	2109.352470441326	1723.0968819344014
PWY0-41	5930.415024572744	5701.6206894317365	46.66201681416364	50.09130231312121	12.57198682898898	15.019527849924058	4712.814775100671	4387.835017036431	5936.771216080011	6010.754143375301	6588.464793945003	6819.966106046903	566.6157639977464	1997.7805646014472	4831.616300786886	2565.015475198406	1846.7745893704323	2340.62197871722	2930.049440204469	1773.8531966782575	2625.8978452371925	2155.034336503247	609.5247691741122	1186.0189272504583	2022.111150401539	1664.9172817881922
PWY0-42	5081.061857716097	4862.442724067461	135.47032544363995	186.91963406600075	61.7256128350099	253.17008704007785	3901.019276503978	3676.9707772387887	4769.369549250625	4963.926299777433	5304.940381484677	5643.11951352592	807.4567636320485	2055.5154877604887	4076.683027434424	1985.0829991774929	1510.1768309069023	1896.2018342236515	2259.93745102682	1322.2873465956216	1943.84501800696	1399.625769445999	393.9914804837616	820.4705602628393	1397.679448695607	1130.145861223213
PWY0-781	10876.59578846045	12914.141067926435	723.4458652497581	542.3793380962423	3952.0475304779793	4996.250355522987	13633.164694928271	13193.956525011456	11124.711462580077	13233.059788785882	14518.839378888066	13902.490175415704	7853.705846716752	13868.682055734318	8643.064276069095	14529.824468566596	12116.368901927128	9171.1801722018	11021.455742431855	11198.490077415425	10734.229019212073	10167.32059359114	5818.379406121085	9095.419141545772	8360.523483383151	9415.122762053228
PWY0-845	8210.93256587404	8282.601104955564	397.69510063427	519.9348808311522	194.9292279481527	1076.4105251210044	7151.674707839804	6755.9818970610095	7941.271699029548	8486.167453572638	9104.202833267283	9538.15038467878	4100.348682677739	6257.348286769856	6764.937314772747	5020.485660692004	3957.989349823122	18021.45111788913	4851.630136430486	2795.1694230610487	23889.66453202987	3135.348500683624	15089.816775079153	2335.317538294445	4742.026917112986	23485.84767810144
PWY0-862	11762.78237788847	11377.881272908457	2743.896577706725	1800.4889235275348	528.2255567583711	4534.489118944171	9775.419175036708	12491.104091807998	10843.397042363971	11954.018576663171	12600.978674215869	13011.430432022851	4284.488851452518	8079.925562447631	8455.12789658135	5878.419657576363	4736.015295902203	5700.3359088944535	6602.487630053005	4846.206521544989	5898.716244272796	4158.585526766186	1596.694563495951	2684.0368556363733	4151.950825700434	3534.6428378861588
PWY1G-0	0.0	0.0	1.2244897959183674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.78140623579674	58.83201341452742	11.03300471495928	4.997750534248116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY490-3	4.499566411888152	27.73902944542792	2.999923299884413	7.499542866337774	240.6183651447973	0.0	1997.8645036969097	131.03827921085514	71.15081679339649	55.9508571113611	247.69975425523447	23.99161652592328	1691.306232842859	773.3345002477349	155.97385367986783	745.8858115812794	328.44204266084955	72.72045256532907	1307.1590315338574	1128.6002808408064	408.8072154054507	3475.843707013318	1119.4787274148923	260.59016558954994	2021.559054945588	2165.020696239302
PWY4FS-7	17330.117473333783	21398.31051722455	41916.624008637904	43756.1182108306	39451.91698137246	27252.15835605169	25269.7963906917	28608.32445321283	18508.060413842908	25768.952602518348	25350.09829857908	24747.774976610355	14907.986425231173	32335.266418955107	12370.175234270244	31596.399422847186	23913.148079927985	13956.312957997045	22340.690953147325	24485.123311103005	16225.606457125075	27238.61282071133	21557.636308405254	18704.73770352161	13909.348128724328	18141.97969301974
PWY4FS-8	17330.117473333783	21398.310517224545	41916.624008637904	43756.1182108306	39451.91698137246	27252.15835605169	25269.796390691696	28608.32445321283	18508.060413842908	25768.952602518344	25350.09829857908	24747.774976610355	14907.986425231173	32335.266418955107	12370.175234270246	31596.399422847186	23913.148079927985	13956.312957997045	22340.690953147325	24485.123311103005	16225.606457125075	27238.61282071133	21557.636308405254	18704.73770352161	13909.348128724328	18141.97969301974
PWYG-321	0.0	0.0	1347.531714614805	1771.8218639898205	607.9503603195773	5026.954756090951	7856.643456743924	0.0	10629.206905642935	0.0	0.0	0.0	4866.522005444424	9201.796740193087	9281.765558958905	6602.442395732245	5041.093042357619	6274.985564020575	7525.84539526344	4023.544461753271	6692.53542051825	4569.822297482535	1604.4368757095806	2730.543585010605	4406.652795267652	3989.937873513272
PYRIDNUCSAL-PWY	6891.889758159899	7773.385691084986	307.5462855387204	391.588769032182	4491.736566282663	763.726733156831	8496.443498742268	6256.608010810522	6854.020381326736	7327.821804676008	8299.940762648454	8234.31678966075	10445.411184507457	24652.094822759787	6722.439674871267	23274.24188493517	11156.502535247157	20004.473963371165	13639.7200107216	15224.78331487373	26075.88928196064	18972.54986082421	21687.54099304913	10906.094779393969	7763.999232294327	26822.2355298097
PYRIDNUCSYN-PWY	7123.335923211809	7032.935052919197	274.4752403650112	360.8760897988314	1198.2406936865727	555.1980626014149	8273.081203460764	6058.59014026603	7118.079132967112	7607.473687124492	8510.33786568007	8398.672767947477	8962.070604297956	8590.338560739921	6466.510012736696	11237.04069042852	9815.598655667538	18714.425860660103	8437.363059316005	6303.471788790451	23689.62422424641	9215.860068642489	20029.152608162312	7486.81715589493	8069.353104869741	22579.156939480345
PYRIDOXSYN-PWY	5446.134232007841	5477.375211702705	212.36952851626484	278.95123192194063	106.18749613133808	519.6635075797667	4756.0946455382455	4307.811457112983	5270.724103049621	5425.761454380841	6009.773131521635	6187.346242119523	3185.635970887306	4170.334657817376	4972.971992921897	3637.047216396639	2834.264029034837	15786.758907785834	3237.6601106909907	1767.5194953224711	21366.04604639156	2057.029096492942	12315.678274109843	1748.958533090123	3650.8168059323234	20987.059028854084
REDCITCYC	9411.391384556997	12365.255876856438	9690.660430408228	8005.178309459608	3189.917319495785	2857.3107124142325	11689.200210785772	13676.973837790949	17322.196452205266	18320.27436097094	22672.885554626933	16146.771675405216	7118.318510133925	10938.432715303534	7969.068284928642	16559.010556050394	9423.104989384212	6998.80071436061	11092.15612436025	9621.889669965638	10835.041742099427	8079.91443703553	2908.604986666184	6946.118386125144	8827.058937653981	9345.42685617294
RHAMCAT-PWY	6011.27	5676.208974262192	6478.424785073954	8359.94515663126	3086.238390015096	2460.447003818952	7550.820886476485	6039.768684796576	5522.818334333586	5628.964724029063	6995.735089229695	6443.608855436372	1424.3134442427795	2998.272713886901	6670.850867558846	3279.38773494568	4360.777665900559	14971.3223117607	7603.548331723096	3922.890357971183	20339.476869870643	4459.016987156219	11392.01747784631	2320.1856906301787	3687.9348561302736	20179.78702156901
RIBOSYN2-PWY	9832.007026174571	11196.32661615207	8746.358594322712	7571.1908735708785	2954.362119074537	3457.623660937406	11274.576543897972	12256.86590398154	13534.67362308451	15459.372758559732	17733.369964861904	14448.648588805534	9340.205519015612	12716.577219561032	7928.224017316504	15747.711381803543	11663.430663338886	19763.33292340012	9646.442135425264	8764.227014011673	24936.62370826886	9750.80950651978	20688.22853077729	8936.877648869435	9206.46942597114	23501.49685852345
RUMP-PWY	11587.071625965164	14334.165180917318	26079.80545542715	24073.773982378545	3232.268541233039	5618.255055516877	10732.020196395746	19176.08441138689	16092.17306496333	19962.82804965676	20987.227907207613	19088.08734959754	1536.971203675968	4311.178461190192	2231.0608458388224	8630.438948685673	7108.361982618512	1322.2114735022208	6655.751719726618	7148.111372064245	5050.897131416991	4647.37807346653	2242.9561629926266	4531.8773675753	6903.348701695957	6318.333155091466
SALVADEHYPOX-PWY	17900.081388153452	18014.668305224008	1181.3218333675063	1331.6968578207325	692.1340808944716	2089.406457207697	16223.826528703286	17714.66589887507	17324.351631080597	20925.073313591914	21096.321785996075	22095.8448563234	6355.292329499047	11207.827553093284	14134.15975247388	12199.14862200269	9395.779527265531	10643.420096067368	9802.904575073084	7252.440289646014	11602.552993145771	7621.522997454854	3635.276967111869	9117.09305342764	7670.45882797609	6701.124360197848
SER-GLYSYN-PWY	11222.966479763589	13789.935950020234	18434.582562460524	19268.94907418504	31876.569044766104	8448.09034972174	17731.203999730682	18086.7649931722	13377.544234518466	15796.834221177254	17740.853976993174	15456.923868327263	15207.1380647042	32042.496844528887	9770.154677372357	30430.570192876898	21306.159909472703	23800.275170642173	17810.982819838275	21322.45854894467	30857.96462657342	26134.53051087181	27112.16640048275	18865.78085948372	13753.575293960906	32550.397687487937
SO4ASSIM-PWY	10401.500975129597	11413.947309997806	6930.301988187912	5913.524625603485	670.5830723880997	1430.4882164345763	8027.597293546372	11417.323195841573	15551.721498246829	16215.304906925909	18876.621988976443	15250.633754209792	2007.7954286379425	5019.21200395944	6553.14822404727	5683.812500228174	3734.855913018812	7149.727129939139	5151.085720706737	3770.295186157369	9656.179290707509	3904.823340486552	4212.984023247357	2353.9661663209035	4456.857829685752	7450.25582827492
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.829498471412464	54.74853785171111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	10872.121069865976	12356.845299185306	9634.83445369086	8506.930528288001	1333.7540580398324	2430.8221618719685	10570.574264236566	13630.625048616052	14670.47411039015	15965.196747582848	18635.26080254105	15238.806473778208	3827.009669395233	8870.158489874635	8267.008082056776	9922.785436427735	6499.4568799941735	11921.768146737651	8067.958679266407	6466.970994394462	15951.825387242725	6860.808442214527	7960.47636174019	4464.19198883676	6954.024448634845	13097.35687555148
TCA	12685.169320899768	15361.127429448536	8460.151766829396	7067.607175308698	1728.0209153353223	2783.8019300765536	12510.192869349132	14719.113481018216	18760.834297245845	19562.70507615376	24150.01591835888	18413.037698411383	7696.844694673368	11222.150100419054	8868.90085342318	14684.129089986218	8834.869366783234	13624.292881992742	10389.513733937289	8959.093655717183	17671.099601349888	7127.454880834704	15488.56640841309	7260.758426062991	8884.853619670383	15481.61147368095
TCA-GLYOX-BYPASS	10977.448550138934	12599.347910736176	711.2689881190198	895.1746287206732	288.4600894045474	930.27227615127	9568.775938479668	11636.237592793308	14810.409708797377	15446.385443606792	17982.18118080397	15389.628454930378	2812.9433308843136	7019.470704747476	7462.125115366192	8908.581749997647	5924.186912014766	5967.845568219746	7128.264209985174	5095.211320717713	8192.128729512367	4468.675040928742	2265.433216686115	3874.607786681203	5819.17524454707	5771.874770259281
TEICHOICACID-PWY	4978.553372205046	6980.02591203714	11335.48187580626	9829.988515284484	1005.2138079468484	1894.4762930765964	7057.089997851125	9424.66410163986	9574.11708770884	11830.271701727506	12584.196008081768	9840.809241856256	1315.589607848408	1777.276621202329	589.2839322139349	3433.7940785355577	2578.503920943977	3032.5634508217045	2354.990926256836	3798.289967842274	3799.372411859911	2685.060401839151	5707.950517209942	1786.8946395033358	4801.299392474486	6565.295604865758
THISYN-PWY	6647.262751975606	6731.335114581541	114.2934787835882	264.6355017952975	191.89455820437803	898.7545372201178	6563.896413426958	6014.912414600739	7329.42363571018	7543.818026353009	8614.667440662024	8103.019025746063	7016.136909644687	6315.037304661496	6303.830578834947	7832.6563190605475	7068.214167394079	13458.390854858955	5233.525683871225	3106.5460885734924	16489.583381852863	4124.280642181345	18453.342897781124	5725.430159218499	7848.454649713336	14006.817190009777
THREOCAT-PWY	0.0	60.04170271305982	0.0	22.01457647967272	0.0	8.42741424863736	0.0	0.0	1279.8849974184272	674.2387472136331	1182.499707159467	863.9212085647125	767.09081827229	1053.1782452391187	357.31889399753754	51.594557712434415	0.0	0.0	308.7676167873984	0.0	0.0	0.0	0.0	82.14789453826691	0.0	0.0
THRESYN-PWY	17174.304185356177	19898.39729668063	39261.119867279245	40835.252554835286	34520.936471779205	23633.279718753045	19490.00880108499	26420.36180805428	18787.910986019186	25713.914517533543	24287.45926274521	24699.05890329004	15962.635694841072	29574.827893556056	10605.437718370576	30799.53199759697	19525.428115642782	24600.135693922195	16233.878497761172	19232.420486503703	32069.09854743776	23920.40501925596	27856.040599424327	18734.241615325845	15049.027050939596	33082.53941717888
TRNA-CHARGING-PWY	13853.808423655812	17501.851910993857	2002.983391065044	2319.550704334114	27210.844960714472	10158.895037929908	20508.860228969028	18857.513368444	14456.25246990583	18489.58590655025	19648.990692038336	18786.4624752458	15100.78598350985	29619.79284582331	10701.049723679958	29575.284000633084	21378.83065386461	22652.31458670634	19348.60318363655	21450.451035410337	28533.66714672219	24684.512587653902	27099.81095041288	18352.39535673864	14458.422650322813	29303.115807853057
TRPSYN-PWY	9665.757935035434	13328.817828735066	7717.764655258553	6600.08846888027	2751.749293851868	2923.3750893921333	11218.77181330732	11668.734891812095	14040.33323090783	15430.716963015817	18726.39499977961	14548.774325643351	9996.30169785088	26105.41499246412	7942.244043678035	26254.255443528345	11526.361341915392	19456.071937980083	13433.897877760488	16476.50880121015	26008.079272278253	17676.020303237714	21838.608795233977	11139.773691892617	10352.17054069238	25806.25767566371
TYRFUMCAT-PWY	0.0	0.0	199.90365772944625	252.0480020095476	82.80947516100093	338.20827313441214	105.92394313311098	24.96664514166476	100.42705301126053	11.81389185661274	25.43805673203775	33.033012331277426	584.7079506209082	552.5774988575087	151.13875129805913	50.68319581235221	0.0	2.4993672744206763	101.826901993445	0.0	20.594959736345327	8.73959338598089	13.93420662279164	13.70615077754456	12.728292243234783	6.24315994991989
UBISYN-PWY	6222.78053223988	6097.952585829416	223.14913879295185	272.9238128575043	112.92069052446908	1420.85179532313	4900.4337690803	4785.752958376223	6398.3640433853625	6513.2585534387645	7052.890787374197	7282.449949874933	1655.1640470856937	3219.6955612462843	4945.940093712504	2935.543131694421	2343.139001107394	3548.799773842741	2991.4402774898454	1698.3065291885964	3484.7395861549608	1828.806798972024	893.7581525726106	1311.973600478682	2120.710168283039	1896.8113850438083
UDPNAGSYN-PWY	15563.270000000004	18966.98262644064	38326.1639564193	39974.14960576419	34910.07918300624	24404.451462454977	21261.87612830604	25637.097360822503	16641.947208935977	23300.8537555566	22269.20624821369	22317.370196437983	11543.859267790816	25434.42728458087	9372.656279375657	24358.505964683416	18827.501972935726	8438.327176140163	17039.58106193305	19091.767423186586	9762.268141300909	20552.476699357987	14295.499718042169	14771.776926241984	10709.407868616996	11271.754598384032
VALDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.034915222139965	77.20284863164693	32.86604050252618	17.949702651992624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.249143234670941	0.0
VALSYN-PWY	15432.551462971642	19675.31449623936	19167.904585006603	16549.105992926005	15181.721555952528	7148.134787434777	19455.469175169725	21207.14530928483	21111.04923190979	25475.077180680422	28390.55783892544	23299.86578110828	17035.142063467796	34606.541062030614	11951.7705828096	35381.52720867986	19061.018074779528	28664.212764343527	22090.03543409784	23662.19927407273	36405.06953453908	28968.693620696617	33495.226986495305	18270.925469769874	16778.050066908207	35666.60341844756
