pathway	050B	052B	059B	064B	065B	073B	074B	075B	076B	081B	083B	085B	086B	088B	095B	097B	103B	105B	106B	107B	215B	226B	227B	228B	229B	233B	234B	235B	237B	238B	239B
CALVIN-PWY	26297.43421777889	36459.41812829388	19336.900173693768	4866.048726075404	8220.35407513496	12349.167368758212	3771.543459771904	12230.52143988923	6871.660928121126	11684.507261242525	17922.050159247086	12149.620241391169	20365.7245055798	8334.295917023035	30724.32920989945	24252.1138678266	9637.452270666005	6611.462365240827	3560.1419398834787	5204.08437659426	9225.38970903058	17440.357834717797	7549.77454854169	8836.081472199716	3461.7140133661483	5280.949088998023	9001.676891114492	12675.354497355696	13494.15904635525	13199.72672275819	6795.56045504482
CATECHOL-ORTHO-CLEAVAGE-PWY	524.4769325121541	818.9141942881199	366.7715404699739	156.12691397000788	458.2189781021898	1811.9917810568	863.2863830709534	894.3972684974691	838.3650503298885	649.703304233662	1405.9198826291893	492.3096033591999	381.7988485854728	560.3456288467568	1891.5856342660368	2734.649270831589	1308.6503412526476	418.1002003012796	357.7223383031051	359.1831932773109	608.555311904019	931.1324341360472	391.3614984905	513.0942027110767	274.028063622991	468.6314906445381	295.16600593334726	1030.3641312945251	1068.795839489345	766.4728384391248	314.9848676770471
CENTBENZCOA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	0.0	136.12482894516896	59.90824096456832	6.515819059212965	86.54342754456027	161.44284904904467	114.87489144283988	118.40432464721142	135.2713072343449	137.6421736969141	98.55231615726628	120.96857320172384	64.75838978051696	118.71802876180764	204.60290208457016	50.85213244999239	47.93572041022244	62.98339130446096	91.03374306697252	23.704707807705446	2473.8138749930504	3945.0660803591727	1555.3960360217484	1241.4718229476691	613.8949176946004	1583.5527391621476	1095.0002920959682	3099.73269121376	2933.9323361807083	3105.9140086136954	800.9800858106048
CHLOROPHYLL-SYN	0.0	0.0	13.69655050676714	0.0	0.0	75.83650860053255	0.0	9.61130420707463	36.9075085787924	0.0	52.16735447773582	0.0	0.0	17.758647699706756	108.37630449827272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.839679049251378	0.0	0.0	0.0
COA-PWY	25900.990295729047	47849.40710528911	43819.42347070974	65982.26751436008	70994.99096170795	24615.49611736561	5206.664522271449	47984.73853608737	51110.20393142515	31276.962261657296	31130.550358512843	36648.09286343542	51246.33203207672	33794.57200565365	42048.45979449163	52107.46063960031	15197.43831748495	32117.57211891132	4623.421511158175	26589.11427469689	9077.119280441364	17080.036973968272	7945.368235469942	11513.723867926532	3500.6406703303514	5120.667042374722	13738.92537410828	13177.665158564012	17076.44492120083	13953.189136042478	16302.8775991681
COBALSYN-PWY	9894.39984646373	9803.93668488816	3365.0525100894856	225.32405207149492	911.7951632865816	2509.293211576545	1281.5664923569725	1460.9196328681655	1579.3221463967718	1660.6626211533085	2025.9240748140032	1119.0481258431737	3881.757118772084	1325.2085375054546	6160.2200423062095	2933.02274375488	1485.695248494201	574.3368505234367	696.8032915359461	633.1364132403115	4336.025207280579	7407.843549573688	2757.011235512927	2398.187065935433	1194.9220249721727	2452.6475447077464	2230.14956720936	5343.165833723549	4411.409744951936	5164.795669498662	1231.2320994631102
CODH-PWY	3.999503074725138	0.0	0.0	0.0	0.0	0.0	25.91552365337705	0.0	0.0	0.0	19.992085245076428	0.0	43.97866181825556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.66628749672843	108.5148136804492	39.86264679623652	3.9991462085791096	0.0	58.49738948632946	0.0	188.09739443174288	48.91059459620484	75.72762271596369	0.0
COLANSYN-PWY	15496.5447219053	17600.120311558818	6989.611651080094	725.0503897686793	2279.287651494637	5245.343874601911	2213.2573968314096	3579.293170861106	2406.837816275952	3841.1728149641294	5156.889015451319	2924.098475706408	7294.625516695486	2381.481708912927	10692.160594140638	1413.209659571242	3098.5671554151445	1582.5609402902946	1389.694799082798	1430.0829672891	3729.6006466635886	7288.316991079956	2849.316095828273	3277.5098610546133	1510.19725394571	2383.922635736458	3156.0468910236136	5299.567102077201	4874.688121537678	5256.786535835332	1776.8477232143816
COMPLETE-ARO-PWY	13167.128605262493	14697.562799069252	6205.6052127853445	1560.4697473443944	2832.1300605589167	6407.121518733607	2572.163891831446	4673.68689268708	2893.4888235789526	4743.180345633171	8576.400168145386	4814.421540552953	6292.735529822858	3522.276683005243	10262.889236611822	6759.787104550352	4936.658004955082	2603.202335448709	2260.970244004393	2026.515175119596	8037.2782174434	14211.134019457835	6127.691767915474	5612.600436450964	2934.002566137135	4612.21116102321	4997.142664646764	10319.687741552012	9463.395619315204	10934.717346507712	3626.666230496206
CRNFORCAT-PWY	2.9879764290391058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.008019023516067	0.0	0.0	0.0	23.540342728912243	0.0	11.969974060784638	0.0	0.0	0.0	6.6546927382138	17.138769125109697	0.0	79.54314168030267	37.693621399484655	0.0	0.0	0.0	0.0	0.0	3.743578510305821	0.0	25.891769958838168
DAPLYSINESYN-PWY	20059.791361234697	28536.055943020183	16525.832465232845	5563.835265003562	10352.776571749477	15964.48597800385	4737.751559592445	14931.135355658853	11246.70377320358	12864.462422165156	18878.513926842967	12959.38366334447	16977.362267420496	12681.530309274984	20441.96315508968	14524.851554315455	10050.023034638329	7751.65121557046	3629.482389366947	6060.79126573452	7597.704226717216	13885.48080576092	6203.925065943447	7638.121701282608	3073.705611619524	4340.040510520697	7189.099960318071	11004.186277672952	11745.83148623366	10854.769229732145	6174.002825819925
DENITRIFICATION-PWY	465.2495974235104	766.4448793215917	313.56654878382017	144.49484536082474	389.9923469387756	1635.4572000843152	776.6630353986133	711.0249913790385	699.1752515392701	516.835512329312	1109.345075744152	418.8184238885552	331.5794408673244	499.7540692413547	376.5631594814592	223.83150480707155	936.307934147014	398.4831880448319	353.3125107206977	334.0	472.6085433198231	712.7137215949543	385.4262425205407	478.7090038513276	259.0097826898664	379.3516572331218	199.6045559609012	903.1424613994304	977.0165951614993	615.9816288510724	256.95532914648226
DENOVOPURINE2-PWY	28839.84005496553	52634.55389452066	47796.72126151482	72120.70471955363	77499.51098377828	26344.774074270383	5719.405249359852	52166.6308777412	55639.306499372105	33581.24477529452	34218.869814831174	39226.3854684906	47261.56975333963	36498.61611139999	46382.56151776228	57332.44323217622	16744.01723863637	34939.7941009109	5053.659553577899	28972.48525277579	9421.884422194214	17979.208637184103	8614.710919159314	13043.457683719496	3737.959203911018	5313.840989629773	14932.34668317927	13927.7031133888	17865.30088390821	15114.901677456495	18724.92908207336
DHGLUCONATE-PYR-CAT-PWY	627.2190669597222	996.3817650661304	440.021414045644	164.40560033941452	495.26204807732034	1840.764575333458	890.22977786877	870.6151497180648	877.5700587947335	674.6138227181884	1299.0901992434744	544.9674601134544	457.4665342951427	609.8535058939376	580.3380107356166	336.3412941332523	1063.8268838708425	427.70264785621066	366.8617649913185	372.179100242642	391.1144574505037	604.1118018288247	267.25967201412243	457.609566334254	269.6572324963599	313.12119538172794	212.34200901863645	765.626280522605	848.3876131484865	601.338086018041	231.59313843013425
DTDPRHAMSYN-PWY	3033.092198755317	6658.00229724093	3968.404550215469	884.1105681509358	2153.315535810355	9392.549550738491	2555.729169940377	4202.3254088288095	4120.205816572388	3144.44569523922	4534.150648870113	2301.81419163799	4209.396874168901	5300.98306810455	5267.763223471393	5427.845929907954	3769.1545418452974	2132.1777267281886	1424.36989018626	1753.362706549474	5823.532324610992	10001.748520146317	4253.834151472663	4241.376614079026	1971.080578061661	3532.324685457528	3424.973577278696	7921.861864855326	8474.987712113376	8346.70011665496	2824.87757255815
ECASYN-PWY	11169.953467017758	11681.265333242523	4450.486948384963	1159.1665043400506	1395.8450431715812	1477.6100441825124	539.5036211118186	2266.9334467210188	208.1966336505459	2364.8508748354734	5295.928572627871	2898.1554104047755	4256.735910620252	700.5947444582026	7265.159452456907	4696.789164492387	2077.248309978228	1158.7151805349954	875.956922188621	678.8545233292506	794.7797530653613	2405.047491402592	1410.7053159371787	1438.2131579292643	775.0378540389399	384.8303364732557	1557.1821994261356	1098.351259219485	1368.7371254778152	1415.0302002936571	701.7396471942416
ENTBACSYN-PWY	18609.473896807263	24371.96377520959	10154.987353618291	31.912233754049947	29.27529962375213	151.39306971409815	98.2457168048432	161.01778374741025	186.76296487756093	80.15632161804037	1681.7903361372987	120.67031777714176	11539.534501443124	228.8085393861763	18721.729132427205	16942.25823164667	2502.000003197519	76.24616368503744	218.0122200179506	53.22124685895373	1130.517274079691	4523.228164371354	1502.4319241552698	1704.6353099240148	520.6749783237515	619.0861167637488	3164.1413765422617	1107.0300435490635	785.3461308879901	1623.9975991902943	357.3398356677542
FAO-PWY	19183.51856837028	18922.31753477519	6630.633250333664	529.0084365646476	1880.145180883508	5480.260048336808	2648.7646308598178	3099.880298802231	3090.964749744562	3248.78828848692	4951.168008443533	2618.834219754405	7518.812639405649	2498.778568864648	11618.068768428262	6071.588690000322	3403.3066177280025	1213.872900013563	1301.8272640634566	1169.468886409137	3911.640119456076	7361.868614145907	2716.939481324712	2909.8435270733594	1385.3626920166553	2590.603433175869	3075.588726283645	5092.466615087906	4543.33487584187	4494.253987933775	1411.8980081219834
FASYN-ELONG-PWY	32545.74965966182	57779.14113519311	51903.95404619174	77164.57074783066	83719.97765079606	28974.32953531016	6956.7737757557215	57068.18996611211	60608.48517390768	37494.95180114239	38334.639707567	42614.777125291024	48878.01277698264	39559.72531157213	52007.02891149277	63130.2883192382	18387.12293715348	37577.66567640336	5688.011671613021	31235.78095457378	9612.875716765644	18865.025992456875	8776.398771478565	13370.888208384016	4005.571538337011	5797.927065214461	15847.265571996324	14885.340960910964	18616.286706901617	15307.331439050824	18763.28840700225
FASYN-INITIAL-PWY	16115.298398813547	19576.87720801877	9001.687945603584	3110.2150985457624	5823.942649887631	11356.669644474416	4178.800021939672	8858.872068810271	6212.458716862586	8070.578302497156	13191.30578387367	7652.583018350768	8563.10876546714	5360.808637092315	13485.7797770151	8653.045412273037	7396.089290219691	4431.117323291205	2945.537781700435	3401.6834298012323	5603.208661160538	10482.428793995869	4547.64449589808	5226.651334891403	2772.225121566426	3758.8096238549015	4345.922629956169	8391.246711529733	8729.182715365476	7943.952242371576	3238.614028923427
FERMENTATION-PWY	20235.54538678464	24835.98200299977	11798.838887533935	2590.9806072984447	3943.053944787023	11723.216331376609	2850.845881135525	7799.148297767504	4573.328854851299	7442.180136109196	11770.40169758054	8756.871548375993	21241.60661799046	7331.084995526031	15328.412891953458	10154.82352185407	6849.62859831037	4489.255225311448	2700.2180375475746	3001.910508799394	6630.681098453529	12390.748259414526	5251.249944065052	5642.3749263687	2660.523062481887	3880.4930564216174	5680.047054107458	9051.377617932989	9085.261099384	9391.215285949684	3893.644390370423
FOLSYN-PWY	21534.76887955201	28494.09617624028	14647.085178028738	3396.292944662334	6093.41864890742	12810.02044095576	3531.839307915051	10391.66387315868	6694.278347006741	9428.074553618912	14662.364488838391	9542.881924193778	14885.174833657433	8494.259443390029	19032.25449547616	11637.459342311711	7724.820027189012	5804.671247867232	3173.2465067050707	4086.580792614545	7720.642486865716	14390.366717386394	6576.656320142758	7386.342326861578	3044.521638638869	4504.961218751227	7421.533653660896	10578.008835959185	11439.149213454091	11392.816559698636	5699.588386964507
FUC-RHAMCAT-PWY	9841.12263961886	9666.580205876948	3413.8144640328333	156.1748420765934	303.5464633706598	877.0425364151811	328.70454362598	541.4354698043871	272.1512110418528	747.3323892173875	1010.5591672208742	553.2686714505754	3922.581097630655	607.9692774539761	6079.043370694491	3347.852350167071	897.2776838916897	264.36762689535857	441.0636741363917	300.8562472747308	980.392261176492	2707.265040170602	1150.6054860502063	1193.5132348733946	565.191852213927	597.5676923229075	1347.3530326506884	1365.2329444743236	1373.6294438098296	1601.833073910418	546.5988786342182
FUCCAT-PWY	9241.54126727718	8954.160655815755	3294.4008684844607	881.2530085863831	1128.2133708769284	1406.8548669821753	550.8460726207824	1767.4039111799086	302.4724978302035	2159.4468326178803	4205.045809871656	2596.375901271791	3921.68653753112	686.5240080675949	5665.217531492895	3496.287836202948	1985.6559167347928	1032.4708726958554	922.658636926514	612.8584540638844	761.8463670639046	2450.912439661575	1348.7485419609663	1251.419519536296	690.6564182684083	413.03240905435433	1272.8101885101669	1105.2673948401498	1404.0991652123278	1463.9170722658332	619.6861032770487
GALACT-GLUCUROCAT-PWY	10977.70831710766	12435.554613027702	4913.498217053018	18.57296060407493	40.94325577948153	207.764023386226	91.68205082721458	214.60081021919703	232.9953954578117	359.7955060463373	1067.4425747403827	142.3367757430478	5636.472631525135	507.928498048314	8755.923565173287	7683.747522958932	1346.8414514998574	174.41904390963276	193.51126637865	159.6795248268496	1609.9229412072025	3469.572226007252	1582.158454153331	1473.0997657247997	401.8009230801042	728.6783786037527	1892.9513194327944	1560.309926970012	1630.8389788687473	2223.302320976012	626.5283906631747
GALACTARDEG-PWY	10434.50292216439	10036.41868815457	3084.7417375375508	11.615336266499058	10.894096245947608	25.339083427176043	12.91340593264056	25.18267661040849	47.88868428929381	29.62399694587153	375.9837879938709	35.50609468392975	3528.47979126284	32.66727410248481	5686.03462370268	2957.5070291054503	559.2504887417897	56.99281407097498	6.938298381779826	6.447073685290386	245.0489431104541	1239.0388841855531	378.140742086095	507.57523253169626	112.48909044228304	168.08483062222032	867.6273410221464	227.88974517321023	150.44100724186197	284.6522774201602	47.07380855623888
GALACTUROCAT-PWY	10702.20289486202	12272.83271290117	5056.92481447751	162.46693612287424	981.3704891869728	1551.0288904356562	712.7976775319115	1419.974795662591	1530.3640506150136	2173.520224759044	2076.598112046059	1326.8461626268545	6224.072755401846	1565.5347224012253	8777.872122502085	7214.736069792956	1520.4528492786983	266.3202663233216	626.8131306105263	391.2775051224655	2445.5641687800708	4990.874878635387	1792.4737974958382	1752.966488617387	667.0066787973202	1290.7997169394143	1967.1460392842976	2669.008629415161	2226.8166028324968	3195.1872008677688	777.63710191635
GALLATE-DEGRADATION-I-PWY	31.0	47.122232916265645	14.662129314535733	4.0	26.264150943396224	104.45497630331752	43.513018883509645	62.77199875917692	107.0	47.81398382093639	68.43922934581474	55.77926219590521	55.0	58.26164116120156	100.20463050835318	0.0	14.607155830003633	0.0	9.0	7.0	97.5940036956599	154.65768711670222	74.63083949393913	29.0	26.63677130044843	91.3200290103556	33.447830109011825	72.88456367366476	54.713284216081234	94.13010602969752	35.12582781456954
GALLATE-DEGRADATION-II-PWY	0.0	5.656845753899479	2.7542540561931146	0.0	8.529411764705882	57.24675324675325	24.454941307303905	47.71646859083192	29.33870967741936	43.81370445272287	27.4424034334764	12.843747630364296	0.0	33.540154008422284	82.37183053811303	0.0	21.24133605143485	9.142857142857142	9.0	0.0	54.23259154670452	107.71631743087916	26.5374246831498	0.0	17.431318681318682	39.091850752087865	33.447830109011825	40.30094312338888	19.15575163426806	80.3400198449496	0.0
GLCMANNANAUT-PWY	27558.646922750948	50633.64697128846	46180.57776382216	70389.95487032346	74807.99111095205	23834.54557669404	4368.539711907651	49481.831200994784	52900.89887004942	31413.715170161915	32066.44292569205	37989.797809848365	51678.89864105733	34433.28278363853	44822.257331043584	57245.15808869951	15426.994207440017	33425.79833999692	4233.510208884684	27682.663839420664	4535.829443008256	10352.175594845508	5537.4093528411095	11191.75477150196	2292.730412044392	2552.2372474014846	12572.045414579365	7863.261541890423	12600.005899167085	9486.040889444845	18209.67402612657
GLUCARDEG-PWY	10517.60715911576	10199.097199823856	3156.8453081180965	11.722144411002176	10.927967060386615	25.38370690678457	12.938233229870216	25.2755935155301	48.200787070527895	29.82864351858312	388.247884613714	35.812991439720854	3605.758120571376	32.89886109359044	5781.029437302454	3016.7845417900107	587.4450471022545	57.9601520518802	6.957011246606628	6.461643737350512	257.5821947408846	1311.5570380816798	403.2622272556221	541.3761587150163	116.80982240122763	174.5754300928507	907.677683992729	234.67075559569275	153.57404472076843	298.3582028398314	48.04292673811012
GLUCARGALACTSUPER-PWY	10434.50292216439	10036.41868815457	3084.7417375375508	11.615336266499058	10.894096245947608	25.339083427176043	12.91340593264056	25.18267661040849	47.88868428929381	29.62399694587153	375.9837879938709	35.50609468392975	3528.47979126284	32.66727410248481	5686.03462370268	2957.5070291054503	559.2504887417897	56.99281407097498	6.938298381779826	6.447073685290386	245.0489431104541	1239.0388841855531	378.140742086095	507.57523253169626	112.48909044228304	168.08483062222032	867.6273410221464	227.88974517321023	150.44100724186197	284.6522774201602	47.07380855623888
GLUCONEO-PWY	27704.38348338089	44300.864821621726	31672.94643408383	12145.579495062106	18869.05654520609	21072.90316747636	4393.957380637145	26687.28602395269	19120.536491572235	20909.22172895958	25344.48423822513	22674.495454703792	33099.0513045633	22731.12444470916	34754.47314587031	31968.799165135184	11738.396371337738	14602.457695506362	4028.669410951116	10639.666472968776	8615.506517498245	16401.236270393045	7309.784891605957	10077.745604828357	3233.890891811152	4926.067897767022	11336.41645686906	12425.870623218254	14782.666675359433	13149.225885310309	11078.242061680508
GLUCOSE1PMETAB-PWY	13864.874667436266	15805.379594439331	6422.823485718546	1915.6963528661056	2690.792037549778	4873.055547115551	1933.2433248945915	4452.11108489865	1672.8726667569786	4096.864129624976	8588.575689778178	4702.839203732747	6191.988713643451	1862.136995352492	10070.75491804594	6559.461448866377	4159.425056631352	2313.962920202365	1598.9326421993942	1563.684884746261	1637.089765114545	4042.3996584458	2246.1921243902607	2567.932949100446	1279.4930013809235	1070.188061315709	2340.439522331669	2736.242343052852	3304.2452218556627	2761.5152936953564	1332.2347914474285
GLUCUROCAT-PWY	11623.304002544784	14484.321224386753	6790.100499452794	17.936193713566485	31.38053171742675	6147.39071239133	408.35112895193055	2159.289581116589	1822.3387295202592	540.2149071306299	1407.7261233118386	128.86579648973472	7907.917597625812	4114.55770820212	9946.310013975488	9501.174273303166	1964.001846357174	1300.0170358747057	498.34908410739007	798.1235471993215	1622.3968233248054	3532.857636652058	2069.5748738307043	1868.2459143024869	390.4346058665992	673.979684198369	2533.305191858538	1499.556460086398	1805.655657520797	2366.565104940242	1015.1349462626004
GLUTORN-PWY	10440.764819258173	10907.242188402935	4345.023134643726	1255.6749270624327	2446.516925086757	5737.737078809424	2660.071210015023	4037.118707512425	2655.146720725425	4063.9760513704464	7490.874504014472	3906.6467868151058	4380.240525218876	2509.5021422161453	7359.907714325348	4385.945678657264	4057.711183380071	1948.867572302088	1826.962279021776	1476.1160830516192	5951.250559052266	10073.949334029445	4030.036686360734	3571.532614461128	2172.2194394626904	3483.45491229925	3091.160917737556	7786.006280294916	6505.650133336555	7336.253555105494	2209.813538690644
GLYCOCAT-PWY	20222.538972543924	27657.044039044784	14792.451415761794	3955.449990892943	5558.720496424743	14700.73813650616	3254.6003940115484	11026.151393491791	6183.973987637713	8152.20269813101	14611.436040354947	8884.306123529872	14960.987443135122	10448.869910062034	17414.36284547884	13066.393568782907	8338.649004525663	7128.723521631189	3146.0149571844427	4468.209808459367	7319.4298581518915	13890.360865675662	7214.4874285416545	8443.286904959412	2846.758015569455	3877.638502522336	8135.666437776109	9961.7426325439	11839.751017864974	11929.704252505137	7083.477627172718
GLYCOGENSYNTH-PWY	27011.66301066851	50285.65413350943	45918.50681775876	69380.61083498041	74531.13719032754	25908.48799527459	5366.783943649675	49969.32920539184	53835.20229984637	31912.001058541013	31088.706052526097	37253.85003890476	51956.24698480329	35437.607152959026	43921.069861098105	54489.2890874883	15791.43300149941	33584.92086328526	4609.902877284499	27893.096508310515	8142.834033186605	15918.188873949206	7628.194703262872	12040.321051928007	3118.113804756287	4473.054940159743	13910.014235612069	12252.610810259432	16152.323329089497	13544.138072755184	17485.433282902322
GLYCOL-GLYOXDEG-PWY	12812.703292458686	13386.111102900652	4708.986955970518	224.19244172132733	645.807999307013	2409.888220667054	1091.2056279550663	1161.3646718774594	1187.6281806387274	1012.0985855370424	2531.7033172334845	1212.4019589420525	4996.900845892657	1008.758071064573	7855.467176957989	3836.432565210885	1702.9710032409655	638.0686026511751	536.4132109997113	493.4129361026655	1188.065725636072	2958.8263319891885	1030.098856055209	1369.189815946197	603.6631231031852	870.3834281328312	1616.5877533533512	1886.568833711036	1688.033945969829	1538.8525469043234	613.3687856937322
GLYCOLYSIS	31597.456108853003	50555.72535223285	33828.441938475706	14245.988039996017	20352.910418318555	17762.924259966738	4858.611048196891	24818.9280975004	13543.468384520787	21016.349166479667	27304.926301591506	23815.165301337314	36393.28467255895	14214.043028217482	39696.70778025004	33056.49493869685	12920.990817767644	13427.647822654944	4456.465777286724	10614.76780882394	10111.49904610816	19378.020606960188	8640.35596152719	11375.666563889488	3923.789194719453	5760.423699520048	12402.745051577258	14369.255376283309	16686.732398984233	15066.486086050334	11181.512394106305
GLYCOLYSIS-E-D	21462.71420570117	29248.40217699901	14394.491098602824	1358.1097205877409	5034.905465957923	9895.831619763128	3361.3206940008213	7444.911432698942	7902.824210250015	7503.907014471476	8882.815020563286	5514.939019085766	16716.270132819747	6189.136634700083	20737.47409858394	13431.456394615398	5795.661953745974	2820.172165647803	2109.2763411024016	2676.2120919906106	5532.3037668298375	10151.839429248854	4117.873360852263	4813.781511281077	2078.989631414883	3117.501895848018	5494.247543173688	7436.307765472755	7609.557719351553	7310.577672031812	3251.1070275913467
GLYCOLYSIS-TCA-GLYOX-BYPASS	17329.099410802635	19543.727093844867	7926.190316839953	767.5050386443864	2412.385280544612	6069.225408188568	2392.5265660472755	4023.445705302502	3421.1035690687763	3799.062215114684	6057.411468810568	3392.7703519219526	8554.869281651707	3148.655609643483	13185.534248413684	7561.989547101954	3780.008257462932	1666.183397505016	1500.492481076285	1437.5705756940954	4497.408455727586	8786.75339541133	3315.6976030542546	3614.26197423118	1713.7578991768066	2802.117114061354	3802.839586192817	5969.0443049470005	5527.804487451922	5637.134821466119	1996.772157544883
GLYOXYLATE-BYPASS	11054.489467925838	11482.49562928671	4612.543226997851	362.8753567334636	1142.7543989960543	3084.2322625116494	1273.2796330981098	1968.7476875275693	1618.511636187013	2081.0762443428266	2874.761427894676	1566.8572976118985	4679.56494363704	1665.8040801756138	7472.366995578047	3573.606106892985	1821.774291984825	767.2016462621358	767.4182293999885	668.2210864459249	2378.970079745576	5344.059758800087	1887.4852349281373	1987.6666139585584	883.0664538536845	1534.7220812840478	2366.629758518838	3024.864554850408	2728.1120761833345	2934.26454015152	898.5299374560728
GOLPDLCAT-PWY	0.0	0.0	4.658500944684639	0.0	15.371658538704636	0.0	0.0	0.0	0.6598700673978809	0.0	294.3781677152135	0.0	0.0	44.77607776109396	2282.647741897854	4048.612787479698	540.6502020764879	43.40333724497734	13.028458096039415	23.6743230884706	252.84018726398327	173.72958778257154	92.60627295281458	29.81788946000415	66.918402303515	174.9927473606873	78.9283946411308	331.13065533426766	95.22002335258416	185.00483935422403	0.0
HCAMHPDEG-PWY	9531.376513837931	9036.434553104258	2746.3755621563155	8.91029900332226	8.222508330808845	8.617799194163126	11.657163512261356	19.046498993963784	25.963023671570426	18.64113217888928	258.90770251220823	19.01251966127008	3137.451235960132	18.632568241943243	4940.352252620904	2630.142754967125	420.4289867009332	19.345709068776628	5.235849056603774	4.863382218148487	166.72384317037756	1063.8914645659204	305.28398558187433	405.54600988377416	64.58421442165361	70.2134224200708	798.4968175471454	212.00424047975795	66.79707556745784	137.6368637826873	16.34987593052109
HEME-BIOSYNTHESIS-II	11458.906865497847	12005.947077502758	4472.415954405202	391.8179322877081	1414.2427660389476	3445.65119234796	1592.798953365941	2223.619629725384	2060.20400781496	2461.400293085705	3216.013450402156	1764.0012227446143	4810.750464399672	1762.328051357398	7783.770670128144	4027.9861675565407	2093.269267334332	825.0301911148075	887.1216731713239	780.7286935764257	2354.5486916751083	4398.367070422222	1666.297056914501	1879.176604307736	874.9525337056581	1464.8069334085008	1910.112744530316	3215.677539658842	2929.7606992707656	2689.542331689411	983.3965193292694
HEMESYN2-PWY	14356.318833793792	15569.739607319303	6545.211535085897	1705.9715643934385	3120.996316411904	5839.977978209298	2456.613544030401	5034.27167559034	2885.123161020429	5314.326827298532	9404.419732929447	5490.7367582483885	6398.149612696479	3059.263519305778	10422.905679703948	6117.307902954415	4173.088817617888	2305.520380615058	2097.939731161896	1752.2396722548565	4853.300358203016	9323.03779643874	3909.7331652581634	3887.766947060793	1930.333954990629	2985.278152962169	3712.061938722833	6852.045542699014	6697.094020198231	6777.434689792941	2605.1637584725627
HEXITOLDEGSUPER-PWY	23214.96051037566	29945.63925036009	12657.63446006833	370.6631720648074	767.1663545843141	11820.19519783262	1454.3107453709074	4157.934540405013	3880.660643009931	1775.151315931451	3707.868502355605	1061.0246818058451	14500.753283502894	8664.474243753746	19629.38098224204	12290.138058586464	4454.138191327664	2880.693491235369	1449.298300148786	1910.323428216831	3323.658439335921	7141.1106631221	3987.8617573104298	4528.064853021695	1327.1190381933252	1387.4408120154635	5113.081309259872	3286.741773588606	6657.6533317214735	6573.224767506442	3312.5857079019665
HISDEG-PWY	1291.735073982498	3356.986797702919	2327.2996919055176	249.43592605510983	1037.3903321275895	6581.821641663488	1600.261420869228	2530.940735429684	2476.292850581084	1944.8236146564325	2898.4552875186887	1455.0487407158496	2250.6580518881674	3407.988045703895	2931.1279983145323	3491.360257297088	2111.6966982664785	1136.080997580495	890.8469611911156	978.7225362424952	2461.7156632778065	4178.4174613428295	1436.7686568958015	1462.0249881897507	775.5845087975669	1696.634875178784	1018.0690007703316	3527.7673665665275	3033.7965489572493	3315.737640922564	836.8811438575638
HISTSYN-PWY	9894.887263798815	10028.312856989109	4121.69105153208	1160.6086183036127	2087.331764209184	3873.866129115351	1787.1937888726266	3310.8635853136498	1848.3132977677087	3657.7808162480455	6691.577582804365	3768.321824186827	4162.657501381776	2208.987433220307	6907.538786739476	4102.066443742713	2994.7767765717067	1558.8539963097965	1551.908304485935	1132.0312687595642	6216.728078174854	10596.833301251483	4293.466579325094	3648.335481778016	2194.789286120302	3574.631566822505	3201.4963940364264	7782.805260348932	6468.803592561372	7644.193572629531	2257.612484739173
HOMOSER-METSYN-PWY	12664.817003880016	14763.711604975464	6812.38478337809	1678.4165511738206	3009.8340045910904	7309.615514146449	2189.543907781684	5323.031023242909	3204.914912297032	4953.760001696805	8657.767166547721	5071.511561610427	6713.796937701376	4538.590421488974	11352.99366420224	8226.98441384825	4613.9398645715255	2653.4917715741967	2008.598930837452	1819.6555309088271	4687.369244514812	8941.187660955971	4216.762774767516	4223.066298775	1859.083532837876	2740.752885585372	3902.68381041966	6195.700767771948	6397.194142625096	6829.314363472079	2866.932066828981
HSERMETANA-PWY	1217.7667332592596	1919.7896187808465	1818.520973794321	1077.5046860649986	1980.2998157087336	3725.970987221541	1709.934838979255	3182.812496630089	1704.0891109637298	3428.87062630611	6221.593285057622	3519.305821446089	1164.4350852746113	1894.7153036346751	2414.1901682396724	1904.7830755855057	2606.807846409878	1399.606652640383	1431.5318013167682	1029.224633726413	5074.757597625177	9226.68224666022	4139.856242632612	3525.0172411394256	1893.4960858353384	3039.221378511876	3103.482093560837	6421.484426850647	5868.767081790246	6946.956890214625	2237.6225877674487
ILEUSYN-PWY	17374.98356721159	20180.65917701975	9844.353279273602	2971.983027040598	7026.177411374236	13288.198980265191	5199.897487207162	10549.733756589463	8650.389628130682	10986.903066419602	15928.012338071903	10134.624150321017	9852.143777791309	7916.607794896977	15701.260762782742	9060.546430135686	8325.053247238744	4780.350459714395	3686.335740041415	3865.407268210464	9591.979413575473	16974.27822098676	7621.156688788883	7827.878543270666	3568.6381378056094	5448.909043390133	7050.967522268774	12899.636568564612	12773.46394352713	13665.970238511743	5623.966678680214
