#NAME,4,5,6,9,10,16,17,18,19,20,21,26,27,28,29,31,32,33,34,35,36,37,38,39,44,45
Achromobacter,1291.614195,0,2583.22839,1453.065969,1291.614195,0,2260.324841,0,1614.517744,1291.614195,3229.035487,1937.421292,484.3553231,645.8070974,807.2588718,1130.16242,968.7106461,322.9035487,645.8070974,1614.517744,2906.131938,7911.136943,3551.939036,3390.487261,1937.421292,1453.065969
env_OPS_17,1291.614195,1130.16242,0,807.2588718,0,0,3713.39081,0,1291.614195,1614.517744,2260.324841,3229.035487,807.2588718,968.7106461,645.8070974,3390.487261,0,1614.517744,0,7103.878072,0,4036.294359,1291.614195,3067.583713,1130.16242,2583.22839
Cupriavidus,968.7106461,968.7106461,4036.294359,0,0,0,5166.456779,0,0,1291.614195,0,2744.680164,0,0,0,0,0,0,2744.680164,4520.649682,1937.421292,7265.329846,1775.969518,2906.131938,0,2421.776615
Delftia,484.3553231,645.8070974,1614.517744,0,0,322.9035487,2744.680164,484.3553231,968.7106461,1614.517744,1614.517744,5166.456779,0,0,0,1937.421292,0,0,1130.16242,5327.908554,0,4520.649682,1775.969518,5005.005005,0,0
Clostridium_sensu_stricto_9,0,0,3551.939036,0,0,0,2098.873067,0,645.8070974,2744.680164,4843.553231,4843.553231,1775.969518,0,1453.065969,1937.421292,161.4517744,1614.517744,1130.16242,5973.715651,5650.812102,9202.751138,3874.842585,4520.649682,0,0
Elizabethkingia,484.3553231,1291.614195,2260.324841,807.2588718,0,0,1775.969518,0,968.7106461,1937.421292,2098.873067,3551.939036,322.9035487,0,0,161.4517744,1775.969518,322.9035487,2098.873067,5650.812102,1775.969518,3874.842585,2421.776615,2583.22839,0,968.7106461
Rikenella,2260.324841,0,0,3229.035487,161.4517744,322.9035487,484.3553231,0,807.2588718,1291.614195,1291.614195,1130.16242,0,161.4517744,0,0,0,0,1130.16242,4197.746133,1775.969518,0,2421.776615,1453.065969,1130.16242,2744.680164
C39,807.2588718,1130.16242,3390.487261,0,0,0,0,0,645.8070974,0,1453.065969,1614.517744,0,0,0,0,968.7106461,0,1453.065969,3229.035487,1775.969518,2744.680164,0,3551.939036,968.7106461,1614.517744
Stenotrophomonas,1130.16242,0,2260.324841,0,0,0,0,0,1130.16242,0,807.2588718,1937.421292,322.9035487,807.2588718,161.4517744,1130.16242,0,2421.776615,645.8070974,1775.969518,1291.614195,5005.005005,1775.969518,0,0,161.4517744
Fimbriimonadaceae,807.2588718,1614.517744,0,0,645.8070974,0,0,0,807.2588718,1291.614195,322.9035487,2098.873067,322.9035487,807.2588718,0,0,0,0,484.3553231,3551.939036,645.8070974,2421.776615,968.7106461,807.2588718,1130.16242,1130.16242
Helicobacter,0,0,968.7106461,645.8070974,0,0,968.7106461,0,0,0,0,484.3553231,1130.16242,0,0,0,0,0,807.2588718,1937.421292,968.7106461,2583.22839,484.3553231,1614.517744,1291.614195,645.8070974
