function	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
K07318	3.0	3.8	32.29	0.0	0.0	11.0	0.0	16.0	0.0	0.8	469.69999999999993	644.6700000000001	248.58	156.17000000000002	466.0	1.8	18.34	0.0	0.0	5.33	0.0	0.0	0.0	926.67	70.67	99.67	36.5	0.0	0.0	0.0	0.43	0.8	0.0	0.0	0.0	0.0
K07319	5.75	12.75	12.5	12.15	10.25	12.5	5.25	13.0	3.5	3.25	40.5	819.0	217.75	306.25	54.5	272.5	1524.91	172.5	313.16	12.5	0.0	9.5	8.0	553.75	112.75	401.66	155.0	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	2.5
K07320	2759.84	2386.2200000000003	2231.6400000000003	5136.4400000000005	2580.6800000000003	1017.95	3511.53	1235.56	1007.41	801.38	1656.9499999999998	3361.36	1641.73	1719.93	2397.95	1589.02	2315.49	756.33	866.25	604.58	1322.56	646.79	297.17	2605.45	504.57	695.24	438.33	101.25	115.32	55.21	83.43	136.55	181.0	214.26	541.0	147.5
K07321	0.0	16.0	0.0	0.0	32.0	0.0	0.0	0.0	31.0	0.0	529.4	1045.9	426.0	282.5	799.2	0.0	0.0	2.5	0.0	20.0	0.0	0.0	0.0	1000.8	22.0	189.0	110.0	32.0	87.0	0.0	3247.0	548.0	479.0	3645.0	1255.0	249.0
K07322	4709.75	8764.75	5560.77	5221.37	5743.42	5995.37	10924.4	5887.4	863.5	4751.85	2923.7200000000003	5588.679999999999	2035.51	1925.36	4330.4400000000005	2608.21	4242.08	6934.25	1860.83	854.0	3598.14	2211.21	7123.5	6871.619999999999	1823.41	4130.429999999999	3958.52	43172.55	47218.82	27371.21	11030.67	21407.75	11836.83	17825.18	17283.5	35066.1
K07323	2791.59	2382.42	2239.8900000000003	5167.4400000000005	2580.6800000000003	1046.28	3511.53	1262.56	1044.41	806.5799999999999	2049.55	4045.36	1896.98	1888.93	3094.2	1593.02	2356.49	756.33	879.5	604.58	1322.56	651.79	315.17	3553.45	624.0699999999999	788.24	476.33	101.25	115.32	60.21	83.43	136.55	181.0	815.26	585.0	147.5
K07325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07326	1634.0	740.0	590.0	1087.5	415.5	473.5	212.0	397.0	318.5	328.0	336.0	591.1700000000001	295.17	431.17	768.0	609.0	596.83	526.0	227.0	570.5	478.5	407.5	202.0	193.0	36.5	48.5	51.0	100.0	16.0	17.0	41.0	39.0	28.0	47.5	64.0	26.0
K07329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07332	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07333	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	44.0	40.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07334	1758.0	780.0	532.0	1162.6	460.0	500.0	217.29	423.0	322.0	334.0	986.75	1567.91	1217.49	1213.24	1256.98	622.0	624.66	721.0	227.0	565.0	451.0	428.0	266.0	1041.0	539.5	617.64	868.07	76.0	92.0	17.0	67.0	55.0	203.0	90.0	234.5	36.0
K07335	4590.73	1574.79	1902.66	995.33	2223.36	3122.69	641.8199999999999	961.5	775.35	933.0	4329.06	7763.120000000001	3292.2300000000005	2341.94	5280.34	962.8	750.72	1322.7600000000002	3700.75	639.1600000000001	1263.2	775.1600000000001	592.66	12075.46	2133.7700000000004	3572.75	5082.55	20397.24	20295.01	23103.01	51470.84	25160.5	35632.17	19299.67	48385.0	27470.64
K07336	172.75	138.55	105.46	106.9	71.67	108.42	5.25	37.0	15.25	11.05	624.6299999999999	1661.0100000000002	516.8299999999999	527.42	720.1700000000001	349.3	1558.49	187.5	311.83	17.91	28.25	59.91	28.0	1680.46	256.08	480.83	173.0	2.25	9.75	5.5	1.43	3.55	0.0	9.5	0.0	5.5
K07337	1644.42	722.75	511.77	1269.62	430.34	507.95	2722.69	428.4	319.25	349.25	634.87	1615.13	552.58	757.08	1013.62	870.71	2084.83	698.5	549.83	580.25	972.39	415.96	210.0	1019.37	159.40999999999997	473.08	184.33	78.25	32.32	49.21	42.67	39.75	30.33	55.93	67.0	28.5
K07338	2181.0	1263.0	1402.67	1596.75	939.09	1026.92	286.0	425.0	472.75	444.0	421.08	739.52	304.83	440.0	788.5	617.5	656.25	557.0	250.0	690.75	469.25	447.75	288.0	348.33	55.0	30.0	11.0	76.0	32.0	29.0	41.0	61.0	37.0	57.25	72.0	26.0
K07339	7.0	0.0	0.0	15.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	92.25	8.0	54.0	26.0	0.0	23.33	0.0	6.33	0.0	0.0	0.0	0.0	104.0	0.0	12.33	0.0	19.0	144.0	4.0	48.0	94.0	211.0	156.0	486.0	119.0
K07340	3234.84	2852.2200000000003	3138.6400000000003	5544.4400000000005	3048.68	1515.95	3585.53	1243.56	1139.41	904.38	1283.28	2789.86	1476.23	1617.43	1922.45	1558.02	2331.16	772.33	867.25	723.25	1371.56	676.46	347.17	1790.4499999999998	432.57	629.24	238.33	78.25	44.32	61.21	42.43	70.55	40.0	73.26	94.0	31.5
K07341	889.0	621.0	1735.0	626.4	1872.56	691.67	200.58	280.0	447.0	270.0	510.13	892.6700000000001	1028.0	770.17	415.33	209.0	350.55	748.0	3513.0	521.0	1044.0	554.0	298.0	1204.18	607.0	1166.5	3325.33	239.17	2540.34	13965.67	24412.25	13034.25	26353.759999999995	6708.33	31776.67	11014.42
K07342	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07343	3178.26	2821.42	3097.6000000000004	5544.4400000000005	3049.35	1521.45	3585.53	1218.56	1114.41	917.58	964.29	2408.54	1420.48	1455.09	1585.63	1556.72	2337.16	780.33	869.5	704.58	1371.56	660.79	336.17	1436.2399999999998	378.57	612.65	241.33	98.25	357.65	62.21	42.0	78.75	514.67	77.26	426.67	54.17
K07344	574.0	542.0	944.0	506.6	519.0	562.0	74.0	28.0	166.0	110.0	91.05	174.25	101.0	57.0	145.0	40.0	81.0	31.0	28.0	123.0	74.0	46.0	88.0	210.5	26.0	15.25	5.0	0.0	16.0	12.0	0.0	22.0	9.0	11.0	8.0	0.0
K07345	67.0	141.6	61.2	1741.4999999999998	47.5	154.9	25057.08	62.8	19.5	14.6	1534.17	4545.12	1363.08	1558.17	1387.09	1223.9	6043.49	705.0	1214.66	56.83	5834.9	112.93	52.0	3470.95	611.31	1697.64	620.0	9.0	64.7	302.1	4.0	5.8	0.0	49.8	0.0	10.0
K07346	63.5	97.1	34.6	548.71	24.42	84.95	7522.24	51.4	59.75	15.1	862.5700000000002	2630.6800000000003	704.8299999999999	897.67	875.6200000000001	590.63	3067.74	360.0	613.66	27.75	1775.6699999999998	48.88	47.0	2052.03	325.83	825.66	310.0	4.5	27.21	93.13	2.0	3.5	0.0	22.04	0.0	5.0
K07347	132.5	270.9	145.8	1818.05	112.92	263.85	25080.37	158.2	68.25	53.9	2022.24	9941.63	2765.33	3529.17	2042.54	2859.4	14985.56	1740.0	3042.98	134.57999999999998	5830.15	197.68	111.0	7111.48	1319.81	4034.96	1550.0	22.5	123.2	323.1	10.0	10.3	0.0	100.55	0.0	25.0
K07348	11.5	25.5	25.0	351.34	20.5	34.0	5011.549999999999	26.0	7.0	6.5	208.17	1748.67	475.25	641.5	188.67	558.92	2969.33	345.0	607.33	25.0	1154.28	28.42	16.0	1176.54	244.83	783.6600000000001	310.0	4.5	24.64	64.42	2.0	1.5	0.0	19.36	0.0	5.0
K07349	11.5	25.5	27.6	1006.22	20.5	47.2	15024.15	27.4	7.0	6.5	123.37	1653.84	443.0	612.0	104.62	593.76	2946.0	345.0	601.0	25.0	3462.84	47.26	16.0	1049.12	233.83	774.33	310.0	4.5	34.92	179.26	2.0	1.5	0.0	25.08	0.0	5.0
K07350	15.75	19.75	15.5	341.64	13.5	26.25	5011.549999999999	13.0	6.25	3.25	182.67	938.67	263.5	337.25	167.17000000000002	289.92	1503.83	172.5	306.83	15.25	1157.53	24.67	8.0	673.04	132.08	400.66	155.0	2.25	14.89	60.92	1.0	0.75	0.0	12.36	0.0	2.5
K07351	5.75	12.75	12.5	339.19	10.25	21.5	5011.549999999999	13.0	3.5	3.25	197.67	938.67	263.5	337.25	198.17	289.92	1478.25	172.5	300.5	12.5	1154.28	18.92	8.0	654.04	132.08	391.33	155.0	2.25	14.89	60.92	1.0	0.75	0.0	11.11	0.0	2.5
K07352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07353	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07354	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	25.5	810.0	211.75	304.25	22.5	269.0	1491.08	172.5	306.83	12.5	0.0	9.5	8.0	522.5	112.75	392.33	155.0	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	2.5
K07355	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	40.5	810.0	211.75	304.25	54.5	269.0	1491.08	172.5	306.83	12.5	0.0	9.5	8.0	522.5	112.75	392.33	155.0	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	2.5
K07356	5.75	12.75	12.5	11.75	10.25	12.5	0.0	13.0	3.5	3.25	25.5	810.0	211.75	304.25	22.5	269.0	1491.08	172.5	306.83	12.5	0.0	9.5	8.0	522.5	112.75	392.33	155.0	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	2.5
K07357	5.75	12.75	15.1	515.91	10.25	42.7	7514.7	14.4	3.5	3.25	313.87	1096.84	294.5	359.25	209.37	298.63	1478.25	187.5	300.5	12.5	1731.4199999999998	23.63	8.0	749.0	132.08	406.33	155.0	2.25	17.46	89.63	1.0	0.75	0.0	12.54	0.0	2.5
K07358	5.75	12.75	12.5	175.47	10.25	12.5	2503.15	13.0	3.5	3.25	85.84	843.34	243.25	304.25	72.84	277.71	1467.75	182.5	300.5	12.5	577.14	14.21	8.0	572.84	129.41	399.66	155.0	2.25	12.32	32.21	1.0	0.75	0.0	9.68	0.0	2.5
K07374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07386	20394.8	43211.9	26784.4	24016.660000000003	31660.73	30903.5	46390.75	29528.8	3236.85	24496.1	4709.5	9562.6	5360.17	9406.27	7256.84	10449.6	12861.1	32433.75	10479.0	1298.0	15023.4	10404.3	37487.9	9513.13	18993.45	15889.15	21697.93	49716.25	73818.42	67286.5	70531.17	35684.8	64748.08	93424.92	64971.5	64371.0
K07387	35.5	53.5	113.6	392.74	20.5	117.2	5034.839999999999	49.4	24.0	22.5	865.37	2945.84	990.29	1114.19	1298.87	615.92	3031.66	555.75	613.66	56.0	1311.2800000000002	105.42	75.25	3259.79	479.16	1385.8	611.9	4.5	28.64	64.42	2.67	3.5	2.33	22.36	8.5	5.0
K07388	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07389	5.75	12.75	12.5	11.75	10.25	12.5	0.0	13.0	3.5	3.25	28.25	872.0	219.25	313.25	71.5	269.0	1467.75	172.5	300.5	12.5	0.0	9.5	8.0	559.5	133.75	410.0	165.0	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	2.5
K07390	3412.84	2936.2200000000003	3223.6400000000003	5684.4400000000005	3099.68	1616.28	3585.53	1263.56	1227.41	917.38	1625.25	3391.36	1702.73	1739.43	2456.45	1611.02	2430.49	792.33	891.25	736.58	1404.56	729.79	394.17	2544.45	522.5699999999999	675.74	295.33	82.25	44.32	67.21000000000001	42.43	72.55	40.0	73.26	94.0	31.5
K07391	3597.17	3029.7200000000003	3432.6400000000003	5889.700000000001	3247.1800000000003	1820.28	3646.61	1403.06	1451.48	1116.48	5926.41	9986.39	4036.26	3605.05	7545.93	1787.02	2648.58	1326.5	929.25	892.58	1673.56	940.79	545.42	13516.43	1431.32	3343.08	2016.53	18937.24	21418.24	10065.88	6111.6	10957.05	12449.42	5150.67	13906.17	16014.97
K07392	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07393	22145.75	44116.92	27009.1	25549.620000000003	30960.84	31546.12	48739.100000000006	29519.4	3271.08	24589.25	2919.62	7111.49	4031.08	8414.0	5388.5	10499.21	14224.5	31986.17	7549.83	1556.83	14814.39	10115.29	37211.33	4691.29	16396.58	14152.11	17959.25	36389.25	60304.32	43333.88	20394.67	9150.75	18136.67	82864.6	13081.0	36090.17
K07394	1652.25	751.8	526.71	1104.75	438.09	507.92	212.0	434.0	342.75	354.8	993.49	1301.09	548.91	660.9999999999999	1362.75	610.3	616.25	526.0	229.75	587.75	411.25	411.75	202.0	1042.0	116.0	96.42	12.0	76.0	16.0	17.0	41.43	39.8	28.0	46.25	64.0	26.0
K07395	756.0	648.8	986.96	774.55	601.8399999999999	652.17	2577.15	52.0	173.0	149.8	315.16	490.68	152.07999999999998	129.17000000000002	391.67	81.51	116.33	46.0	23.0	113.33	680.1400000000001	99.04	106.0	578.1700000000001	87.33	62.0	47.0	1.0	18.57	41.71	0.43	24.8	9.0	12.43	8.0	3.0
K07396	3273.67	1455.0	1012.94	2209.25	836.9300000000001	966.29	424.0	805.4	628.75	662.0	876.5699999999999	1388.19	619.58	866.83	1611.95	1172.0	1178.58	1052.0	454.0	1155.41	795.25	810.41	404.0	554.4100000000001	87.5	23.75	9.0	152.0	32.0	36.0	82.0	78.0	56.0	91.25	128.0	52.0
K07397	1871.0	914.65	689.77	1437.37	561.9300000000001	681.0400000000001	2729.94	493.9	475.0	398.65	2524.47	4320.02	1498.24	1679.4199999999998	3243.29	1001.11	2246.74	778.5	565.58	628.91	1082.64	546.37	281.0	4739.29	517.58	1095.75	474.0	86.25	131.32	66.21000000000001	52.86	79.15	249.0	90.18	396.0	38.5
K07398	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07399	169.0	146.5	42.0	102.0	70.5	138.5	21.25	35.5	109.25	30.0	535.17	852.1700000000001	315.67	154.0	535.6700000000001	62.5	76.33	33.0	29.0	15.58	94.0	63.33	71.0	752.34	72.0	48.0	45.0	4.67	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0
K07400	2643.84	2321.2200000000003	2205.6400000000003	5062.4400000000005	2547.6800000000003	937.95	3511.53	1227.56	982.41	800.38	1519.28	3083.36	1569.73	1675.93	2170.95	1524.02	2287.16	741.33	844.25	603.25	1297.56	630.46	261.17	2258.45	472.57	687.24	425.33	78.25	28.32	49.21	42.43	48.55	31.0	58.26	64.0	28.5
K07401	2196.0	1263.0	1413.67	1781.47	939.09	1029.92	2791.44	437.0	472.75	438.0	398.97	738.36	282.08	488.83	818.67	626.21	664.25	557.0	250.0	710.75	1054.39	452.46	288.0	404.83	15.33	46.08	10.0	76.0	34.57	57.71	41.0	61.0	37.0	58.68	73.5	26.0
K07402	4726.49	2756.3	3059.61	3655.75	2092.1800000000003	2303.54	3099.4	945.4	1247.3200000000002	998.3	3747.87	7749.719999999999	2710.1800000000003	2635.0	5165.38	1868.21	4541.16	1625.0	1135.33	1534.16	1729.64	966.87	733.0	7546.44	609.0	2034.58	1368.0	610.01	3696.57	313.71000000000004	4052.5	1274.5	6945.16	5297.43	8664.0	2273.0
K07403	1703.0	796.67	643.67	1255.33	482.34	622.01	236.49000000000004	503.0	444.33	382.5	1246.81	1919.9	746.29	770.29	1875.88	690.0	775.7599999999999	894.6700000000001	266.0	640.4100000000001	529.0	545.66	289.33	2296.26	178.75	605.62	284.08	837.58	5078.75	1209.17	3679.34	2318.0	4446.75	1305.92	4723.0	2422.67
K07404	16820.75	42333.17	26421.83	23932.86	31618.48	28817.37	48555.68000000001	29030.7	2932.65	24176.25	3485.1000000000004	7713.19	4166.23	8470.57	5584.089999999999	10338.51	14119.13	32242.67	10791.08	1282.0	15336.14	10268.84	37355.73	7695.799999999999	17595.95	15638.000000000002	21000.98	46915.25	68744.65999999999	66074.54999999999	66509.67	32983.75	64707.51	91551.68	62047.67	62670.84
K07405	72.33	30.0	126.0	58.66	18.0	79.0	27.33	58.0	35.0	37.3	1354.4599999999998	2094.06	753.8199999999999	705.0699999999999	1803.88	64.5	78.09	343.75	0.0	57.08	153.0	104.0	76.25	3705.27	373.25	910.91	514.8	755.25	5048.75	1188.5	3628.67	2288.0	4328.08	1849.25	4852.0	2394.0
K07406	11.08	12.75	22.5	175.87	10.25	19.5	2508.4	13.0	3.5	3.25	459.84	1392.44	452.5	447.25	459.34	281.21	1507.58	206.5	306.83	48.5	577.14	14.21	8.0	1206.21	204.08	604.66	259.0	77.25	591.3199999999999	64.71000000000001	103.0	53.25	870.5	93.18	756.5	110.5
K07407	20515.67	43182.0	26766.0	24253.050000000003	31666.67	31075.0	48903.4	29575.5	3163.57	24511.8	6530.460000000001	11715.77	6499.65	10319.65	9546.820000000002	10472.009999999998	12778.34	33150.5	10478.0	1422.3300000000002	15721.14	10534.21	37540.25	17833.15	18311.44	19246.83	23888.340000000004	48883.17	90957.91	70954.04999999999	88043.75	42555.25	89224.26999999999	102032.92	93570.01	76110.76000000001
K07442	47.0	43.5	12.0	0.0	29.5	15.5	22.0	15.5	33.25	14.0	250.17	404.5	69.0	71.0	278.17	2.5	44.0	21.0	6.0	2.25	73.0	32.0	27.0	375.17	0.0	70.0	11.0	154.67	4.5	0.0	21.25	10.75	5.25	971.0	139.5	13.25
K07443	1755.42	811.55	627.06	1342.62	454.34	610.95	2737.69	463.4	457.25	376.55	2516.36	4643.110000000001	1498.91	1601.9	3315.37	948.01	2194.58	880.75	536.83	657.0	1092.39	580.96	309.25	5775.54	602.83	1765.22	848.5699999999999	1012.17	6600.57	1336.21	4158.43	2761.05	7660.08	2183.1800000000003	8654.5	3481.5
