function	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
EC:2.1.1.90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.98	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.2.1	28795.57	48362.34	31478.710000000003	33521.68	36390.0	33995.71	50914.77	32146.36	5489.61	26637.68	10008.259999999998	18788.84	8687.63	12749.23	15183.44	13707.32	16987.450000000004	35152.67	12168.5	3972.16	17714.01	12533.169999999998	38514.15	21094.38	19671.19	18837.570000000003	23189.11	65831.23999999999	88764.90999999999	76108.54999999999	79184.76999999999	44544.55	72600.59	97533.01	74942.67	78196.14
EC:2.1.2.10	4246.0	2222.25	2220.19	3497.03	1810.26	1871.37	3326.2699999999995	970.9	1084.5	930.75	3799.74	6662.15	2346.87	2490.1	5263.09	1679.71	2987.17	1679.92	869.58	1528.33	1761.64	1236.04	661.25	8069.63	1484.83	2335.84	1309.65	948.84	5627.07	1297.71	3711.67	2406.75	5005.08	1991.43	5606.5	2554.5
EC:2.1.2.11	2654.0	1510.05	1805.48	2465.78	1390.0100000000002	1397.12	3114.2699999999995	633.9	716.5	603.35	4665.780000000001	8098.410000000002	2807.15	2665.57	6178.05	1097.51	2451.25	1152.75	665.58	961.58	1374.39	848.29	457.25	10089.830000000002	1655.83	2573.82	1632.8	952.67	5801.74	1329.88	5634.6	2802.05	6174.59	4359.34	8040.17	3774.67
EC:2.1.2.13	15.75	19.75	18.1	190.12	13.5	38.45	2510.69	14.4	6.25	3.25	300.62	1046.84	304.0	370.25	260.87	303.21	1503.83	197.5	306.83	35.25	580.39	33.96	8.0	1696.87	253.08	851.41	442.0	18.25	57.32	32.21	1.0	15.75	373.0	10.93	7.0	2.5
EC:2.1.2.2	26618.160000000003	48596.310000000005	31538.26	35299.47	36375.92	33545.07	53760.630000000005	32133.42	5482.02	26400.56	10760.62	20416.28	9597.65	13304.77	15404.47	13159.84	17286.44	33773.25	8949.75	2699.16	17092.32	11655.88	38149.32	23374.04	19369.51	19447.45	21207.51	46886.67	76428.48	54619.26	57721.45	25394.85	49578.59	92826.27	45434.17	57865.09
EC:2.1.2.3	23930.57	46226.59	29331.370000000003	30243.03	33837.74	32617.620000000003	50255.850000000006	30887.36	4473.61	25596.48	9665.89	17966.57	8325.869999999999	11900.49	14019.4	11616.82	14989.2	32923.92	8086.25	2091.91	15819.76	10964.419999999998	37882.4	21254.07	18788.19	18267.81	20758.08	46057.17	71502.40999999999	53397.55	54061.02	23079.3	45441.84	92140.76	40860.67	55452.59
EC:2.1.2.5	3598.0	856.0	204.0	327.6	46.0	2051.0	329.0	556.0	254.0	383.0	1099.25	1801.08	692.62	543.77	1450.25	135.0	172.0	267.0	44.0	65.0	111.0	69.0	51.25	3222.17	242.83	720.14	443.4	27.0	238.0	16.0	1654.67	333.0	557.33	1637.0	1143.5	167.0
EC:2.1.2.9	23994.57	46242.34	29999.370000000003	30261.03	35142.74	32646.620000000003	50279.52	30933.36	4581.61	25621.68	9223.009999999998	17301.34	7980.049999999999	11630.4	13279.44	11977.82	15290.53	33557.67	11481.5	2235.74	16513.76	11316.75	37937.15	20248.59	19560.69	18599.320000000003	23026.11	65744.91	88720.40999999999	76063.54999999999	79083.01999999999	44425.8	72208.67	97780.76	74886.67	78149.89
EC:2.1.3.1	32.0	0.0	8.0	6.33	6.67	0.0	0.0	0.0	0.0	0.0	0.0	54.5	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	108.0	36.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.3.11	65.0	27.0	97.0	54.0	24.0	95.0	21.0	34.0	69.0	40.3	1302.3	1906.73	734.8199999999999	647.0699999999999	1539.88	55.5	66.75	303.75	0.0	35.75	75.0	96.0	34.0	3193.1000000000004	335.25	869.24	433.47	755.25	4933.75	1172.5	3618.0	2260.0	4110.75	1223.25	4515.0	2384.0
EC:2.1.3.2	22944.4	44652.92	29024.54	26481.210000000003	34286.399999999994	32175.29	49522.18000000001	30180.2	3871.45	25204.35	8939.09	16462.26	7304.23	10949.22	12678.86	11339.31	15165.2	34114.34	14568.58	2376.91	16924.59	11437.919999999998	37913.98	19702.09	19283.7	18664.410000000003	25146.78	48198.17	77934.40999999999	81406.54999999999	103338.02	49571.3	98037.84	103838.43	103090.17	77071.59
EC:2.1.3.3	12567.32	5643.870000000001	4284.67	8295.51	4365.72	6679.54	5287.19	3110.36	2157.03	2205.58	5446.55	10169.37	4530.23	4064.91	7224.19	2844.52	3470.92	1887.75	1505.7500000000002	1852.75	2395.01	1871.51	1039.57	13083.93	3183.9400000000005	4523.41	3652.64	9042.09	6354.16	8922.38	30472.42	12109.5	23646.92	7461.59	23563.17	17116.92
EC:2.1.3.6	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.33	58.67	13.0	0.0	29.33	1.8	0.0	7.5	0.0	0.0	0.0	0.0	10.0	421.47	67.27	265.74	115.73	58.5	464.67	72.0	307.0	339.0	863.0	150.17	738.5	209.0
EC:2.1.3.9	0.0	0.0	0.0	5.0	0.0	2.33	0.0	0.0	54.0	0.0	0.0	67.0	12.0	0.0	42.0	5.0	0.0	0.0	0.0	0.0	0.0	22.0	11.0	60.5	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.4.1	23.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	82.5	620.0	114.5	429.0	424.5	1109.5	203.0	635.0	272.5
EC:2.10.1.1	5375.84	3883.72	3938.02	7356.6	3951.02	2257.45	4108.11	1787.06	1672.91	1371.38	3515.95	6401.13	2816.56	2721.01	5073.29	2272.02	3215.82	1392.75	1181.25	1447.3300000000002	2094.56	1425.12	686.17	5898.29	1470.5700000000002	1719.32	918.83	358.09000000000003	1714.8200000000002	209.71	615.5	681.05	2613.0	1909.76	4445.5	1406.5
EC:2.2.1.1	9009.98	5089.6900000000005	5170.07	9131.509999999998	4841.35	5417.73	27483.41	2954.76	2702.25	2336.53	11779.1	20113.59	7936.339999999999	6948.160000000001	14194.22	3142.01	5178.79	2496.17	1810.33	2110.66	8063.269999999999	2111.26	1629.75	31137.72	5139.26	9117.27	6756.619999999999	47978.73	46790.97	28256.95	39331.02	32002.05	48559.87	14405.03	49470.18	47508.2
EC:2.2.1.10	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	22.0	25.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	20.0	280.0	0.0	0.0	9.0	369.0	0.0	237.0	0.0
EC:2.2.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.2.1.2	7257.58	3933.14	3626.07	6781.629999999999	3529.4300000000003	3884.98	6748.709999999999	1957.46	1636.31	1380.63	4864.6900000000005	9449.02	3622.45	3444.2	6552.57	2124.53	4305.41	1377.67	1323.41	960.33	2224.7	1053.33	546.5	11020.920000000002	1869.08	3173.5999999999995	1951.13	8688.84	5685.31	8671.26	24717.02	11000.55	21170.59	7639.77	24003.17	17346.59
EC:2.2.1.6	35183.21	55929.17999999999	40148.9	49475.37	44503.36	38530.01	71849.16	35093.64	8697.93	28592.82	19976.83	37612.32	17274.0	19988.76	26901.3	17688.52	25847.47	36373.82	11631.16	4951.24	23057.15	14053.05	39499.08	47239.94	24958.5	27790.91	27465.95	50510.03	87229.75	55611.7	52041.630000000005	27092.9	74377.38	94012.14	58527.52	61504.02
EC:2.2.1.7	3692.17	3177.4700000000003	4241.64	5954.3	4726.18	1925.95	3869.36	1572.06	1535.98	1318.48	7117.21	12191.04	4774.599999999999	4175.530000000001	9224.96	2148.02	3024.91	2177.0	4356.5	1038.08	2464.56	1372.79	743.6700000000001	16820.53	2633.49	4410.389999999999	4951.929999999999	29381.91	28442.410000000003	32660.88	60442.35	35566.3	54470.17	16917.09	63820.17	42780.72
EC:2.2.1.9	1248.9199999999998	1746.92	1969.33	4434.6900000000005	2463.32	659.53	3605.49	864.8600000000001	822.9100000000001	646.88	2776.15	5454.39	2266.54	2047.23	3652.93	1016.22	1854.22	574.58	673.5	221.83	1202.31	501.51	155.82	7061.51	1648.59	2376.7200000000003	1493.46	827.6700000000001	5625.24	1293.71	3920.17	2656.75	5038.58	1401.9299999999998	5342.5	2579.5
EC:2.3.1.1	6934.49	4543.72	4342.349999999999	8490.51	4381.83	3012.54	4341.02	2278.06	1976.03	1681.1799999999998	6166.040000000001	10294.16	4257.07	3860.68	8404.130000000001	3088.6200000000003	3838.37	2031.83	1539.0	2085.24	2469.01	1895.2	1014.17	12651.45	2045.01	3283.76	2358.98	875.26	3573.99	388.38	1129.11	1130.1	8435.09	3127.42	7060.67	2069.92
EC:2.3.1.101	22.0	16.0	0.0	25.66	8.0	3.0	2.33	8.0	0.0	0.0	41.34	57.0	44.0	0.0	60.0	9.0	0.0	15.0	0.0	1.34	21.0	10.0	9.0	175.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
EC:2.3.1.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	23.33	0.0	6.33	0.0	0.0	0.0	0.0	19.0	0.0	9.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.109	6541.42	2936.35	2095.45	4531.87	1689.27	1962.38	3358.69	1642.4	1279.0	1328.85	1505.99	3012.87	1308.66	1978.25	3073.29	2639.31	3838.08	2306.5	1214.83	2318.0	2217.64	1629.71	834.0	1262.54	176.41	504.41	155.0	306.25	76.32	100.21	165.0	162.35	112.0	192.18	256.0	106.5
EC:2.3.1.117	7294.24	3958.09	3585.6400000000003	6106.27	3365.91	4073.29	4125.11	2103.56	1683.36	1476.38	3133.42	6366.110000000001	3142.66	3159.6800000000003	4349.97	2060.32	2758.78	1174.25	1133.25	1010.41	1792.7599999999998	1167.62	740.5	6214.22	1327.9999999999998	1820.31	1624.56	26055.65	16010.82	17080.88	29415.02	18628.3	15298.25	6152.68	21969.5	27691.22
EC:2.3.1.118	1649.75	749.75	547.17	1282.28	438.34	513.42	2722.73	418.0	346.5	343.25	492.34	1606.86	516.25	764.75	858.09	881.51	2068.5	713.5	527.5	616.92	1001.39	425.96	238.0	927.04	135.08	414.33	197.0	79.92	28.32	49.21	42.0	42.55	206.0	55.93	208.0	52.5
EC:2.3.1.12	26069.63	47459.59	30593.04	31776.59	34654.520000000004	33514.95	50514.350000000006	31229.86	4902.34	25823.18	5747.660000000001	11678.88	6215.299999999999	10361.75	9131.02	12058.32	15562.63	32893.67	8316.75	2667.25	16079.96	11259.419999999998	38042.9	9808.97	17815.94	15566.080000000002	18732.31	44766.59	63115.99	51951.88	41183.1	18966.55	33133.67	85337.59999999999	29072.0	51170.17
EC:2.3.1.122	16.0	35.5	10.0	0.0	6.5	10.5	3.25	5.5	6.0	0.0	78.5	200.25	43.0	35.0	106.5	2.5	21.0	0.0	0.0	2.25	18.0	32.0	0.0	72.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
EC:2.3.1.128	53690.06	92561.29	57447.54	56812.02	66695.37	68810.90999999999	102706.35	61843.06	8594.619999999999	51306.630000000005	15446.47	30756.02	15324.18	22377.4	21513.49	23109.94	29742.44	65784.17	19366.83	4127.5	32242.49	21762.39	75727.3	32013.45	37375.93	35096.119999999995	43535.42	102291.42	147111.88999999998	118866.14	113263.1	53636.1	92618.01	186998.37	89184.01000000001	113561.48
EC:2.3.1.129	3524.84	2975.2200000000003	3363.6400000000003	5858.030000000001	3161.3500000000004	1692.95	3633.86	1369.56	1356.41	1062.98	4524.18	7885.65	3274.62	3170.9	6403.63	1707.02	2592.33	1426.83	912.25	837.08	1721.56	842.79	504.67	10237.24	1316.9	2571.89	1546.9299999999998	1617.75	10122.82	2428.21	7330.77	4706.55	8631.16	3298.76	9955.0	4928.5
EC:2.3.1.15	50323.48	94627.22	61884.630000000005	65463.5	72730.16	66009.36	103983.4	62933.27999999999	9886.89	51820.53999999999	15536.83	30997.22	15370.77	22806.25	23016.16	25289.06	32523.4	67182.34	23793.17	4887.2300000000005	33840.08	22961.63	75865.3	31850.0	38445.79	35192.89	44965.45	112175.15	154215.64	141224.98	150941.44	76516.05	135788.02	192745.2	137716.34	140092.65
EC:2.3.1.157	23831.57	46182.34	29843.370000000003	30169.03	35079.74	32501.620000000003	50254.52	30842.36	4437.36	25514.38	6909.05	13606.13	6647.23	10459.83	10243.61	11820.32	15130.11	33146.92	11465.5	2124.33	16339.76	11172.419999999998	37813.9	12853.51	18797.44	16451.83	21682.81	64683.15	81124.98999999999	74724.88	75065.85	41736.3	61488.42	96362.85	67037.0	75015.22
EC:2.3.1.16	4093.42	2167.3	2157.58	3614.9	1787.6800000000003	1770.9	5788.539999999999	907.8	921.75	873.3	2762.27	5335.9800000000005	1948.16	2133.83	3588.99	1874.22	4387.65	1501.0	1148.41	1454.16	2175.78	1120.58	568.0	4986.58	1239.49	1713.32	858.0	175.17	83.64	112.42	84.43	104.3	180.0	133.86	159.5	57.0
EC:2.3.1.168	2295.33	1341.0	1516.67	1976.75	1205.42	1100.92	552.0	470.0	495.0	447.0	875.34	1286.92	567.67	587.0	1191.5	639.0	696.25	579.0	296.0	783.09	553.25	598.75	288.0	1243.67	760.0	613.0	466.0	76.0	43.0	29.0	41.0	61.0	37.0	64.25	72.0	26.0
EC:2.3.1.169	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	247.0	488.75	206.0	144.75	347.0	0.0	0.0	1.25	0.0	10.0	0.0	0.0	0.0	420.25	10.0	87.5	61.5	0.0	0.0	0.0	1603.0	224.0	155.0	1448.0	351.0	65.0
EC:2.3.1.174	1629.75	754.75	515.17	1270.62	429.67	484.42	2715.15	410.0	319.25	331.25	391.29	1403.84	439.5	715.25	791.3399999999999	881.71	2101.66	698.5	547.16	600.25	980.39	415.96	210.0	725.6199999999999	133.08	409.99	155.0	78.25	28.32	49.21	42.0	39.75	28.0	55.93	64.0	28.5
EC:2.3.1.178	17.0	32.0	19.0	51.0	0.67	14.0	0.0	43.0	13.25	0.0	414.42	420.5	212.25	151.32999999999998	356.75	3.5	16.0	0.0	0.0	0.0	19.0	15.0	0.0	508.75	54.0	65.0	15.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.179	27439.070000000003	47159.95	30442.49	29905.810000000005	33672.17	34226.74	52555.94	30969.1	4895.12	26029.55	9767.73	18011.589999999997	7801.98	11799.55	14348.23	12229.02	16185.78	33985.67	8322.58	3496.76	16950.98	11642.38	38394.65	21076.71	18500.53	17962.32	20698.78	63610.92	84603.48	62061.59	54133.1	30805.55	45504.92	91769.69	43513.67	67309.47
EC:2.3.1.18	16346.75	41980.75	25413.5	23609.870000000003	30002.92	28253.5	48049.98	28476.0	2616.5	23832.25	2324.49	6011.27	2974.37	7365.71	4571.83	9677.21	13459.75	31399.5	7161.5	849.5	14236.14	9481.21	36794.25	5438.79	16086.92	14371.33	17539.0	36466.25	62439.49	43349.38	20584.5	9338.75	23813.51	83468.34	15634.17	36621.67
EC:2.3.1.180	27060.990000000005	54348.62	34403.6	34210.29	39264.47	38137.47	58629.19	36386.26	5221.1	30078.38	10718.07	20347.72	9129.920000000002	12372.13	15672.23	13357.52	17091.17	38875.25	9380.17	2275.42	18233.76	12654.09	44864.32	25631.42	20453.93	22204.750000000004	24570.31	70822.83	100695.66	71133.38	61462.68	34546.75	52934.66	108102.59	50504.17	76423.47
EC:2.3.1.181	3518.84	2998.7200000000003	3360.6400000000003	5789.1	3159.1800000000003	1726.78	3637.11	1354.06	1328.66	1034.38	3161.33	5799.52	2531.8500000000004	2506.95	4539.37	1690.52	2517.83	1066.08	898.25	818.83	1547.56	891.79	490.17	6291.79	860.0699999999999	1552.5499999999995	713.23	110.92	209.32	83.21000000000001	94.1	163.55	373.33	858.26	701.0	160.5
EC:2.3.1.182	77.0	35.0	86.0	39.0	18.0	95.0	25.0	34.0	42.0	40.3	1113.8	1611.73	663.8199999999999	486.07	1320.88	64.5	72.75	343.75	0.0	35.75	75.0	114.0	34.0	2995.1000000000004	281.25	798.24	436.47	755.25	5004.75	1182.5	3628.0	2260.0	4284.75	1256.25	4620.0	2394.0
EC:2.3.1.183	25158.32	46852.59	29533.22	31273.42	34014.01	32872.119999999995	53152.7	30976.560000000005	4483.610000000001	25605.88	6802.58	13805.75	6769.45	10906.53	10538.34	12001.03	15265.81	33130.5	8176.5	2315.74	16480.829999999998	11108.16	37800.5	13752.55	18166.42	16943.22	19787.56	45873.84	69575.81	53241.09	45406.85	21820.8	41751.83	87915.03	37537.5	55180.92
EC:2.3.1.184	565.67	526.0	908.6	502.0	519.67	559.2	78.58	29.4	157.0	110.0	34.45	82.92	27.83	23.33	83.2	40.5	119.0	31.0	23.0	123.0	90.0	46.0	86.0	66.16	3.0	13.75	0.0	0.0	16.0	12.0	0.0	22.0	9.0	11.0	8.0	0.0
EC:2.3.1.187	1677.0	755.8	496.67	1413.76	429.42	499.92	4868.44	405.0	315.75	335.8	431.54	782.67	315.0	443.5	758.42	615.42	594.58	541.0	227.0	589.08	1487.1	444.5	222.0	260.29	23.33	27.33	0.0	76.0	21.14	75.42	41.0	41.0	28.0	49.11	64.0	26.0
EC:2.3.1.189	39.0	35.5	10.0	0.0	24.5	15.5	21.25	5.5	28.25	14.0	100.17	275.5	43.0	35.0	143.17000000000002	2.5	36.0	13.0	0.0	2.25	58.0	32.0	15.0	170.17000000000002	0.0	25.0	0.0	1.67	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
EC:2.3.1.19	131.0	64.75	90.0	398.0	267.0	55.5	281.5	30.0	37.57	15.0	1735.8	2818.33	1064.93	778.9	2208.6800000000003	69.0	31.0	110.75	47.25	158.82999999999998	145.0	189.33	31.25	5316.55	1118.83	1677.31	1211.9	74.0	303.0	19.0	3388.67	497.5	1857.83	4242.0	2448.0	956.5
EC:2.3.1.191	3491.84	2961.2200000000003	3371.6400000000003	5846.700000000001	3171.6800000000003	1688.95	3623.86	1369.56	1388.41	1082.6799999999998	4225.38	7407.42	2998.3	3021.83	5951.25	1701.52	2543.58	1183.08	918.25	827.33	1597.56	849.79	479.42	8540.970000000001	1144.32	1919.31	1164.13	866.5	5219.4	1255.71	3712.1	2474.55	4573.75	2082.51	5678.67	2555.17
EC:2.3.1.193	1010.59	1580.42	1688.9299999999998	3967.690000000001	2110.26	455.03	3299.53	814.5600000000001	641.66	471.58	899.04	2097.0199999999995	1154.4	1148.76	1147.45	933.22	1658.91	215.33	614.5	15.5	902.31	206.71	48.17	1456.03	378.07	629.5699999999999	425.33	2.25	12.32	32.21	1.0	8.75	3.0	12.01	0.0	2.5
EC:2.3.1.20	42.25	39.3	21.04	0.0	6.5	21.5	3.25	21.5	6.0	0.8	389.74	526.09	154.82999999999998	124.17	369.5	4.3	34.0	0.0	2.75	2.25	18.0	32.0	0.0	470.92	63.0	45.67	0.0	0.0	0.0	0.0	0.43	5.8	0.0	0.0	0.0	0.0
EC:2.3.1.200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.201	14.0	0.0	23.0	9.0	10.0	2.33	0.0	30.0	0.0	51.0	253.87	447.5	154.12	181.42	373.0	22.0	30.0	152.0	0.0	42.0	37.0	0.0	26.0	1188.17	151.32999999999998	436.5	277.83	94.0	605.3299999999999	38.5	91.67	160.5	952.5	198.5	1422.17	205.67
EC:2.3.1.202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	73.0	5.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	67.0	21.0	27.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	15.0	5.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.204	116.0	92.42	74.33	422.0	267.0	107.67	289.83	57.0	49.33	58.0	562.3299999999999	927.1	307.67	185.5	577.5899999999999	54.8	38.0	48.17	71.25	117.83	86.0	179.32999999999998	33.33	1621.8900000000003	827.27	849.98	572.23	4.33	12.67	4.67	2.67	0.0	1.67	19.34	0.0	2.67
EC:2.3.1.207	1650.25	740.8	513.71	1100.75	419.42	496.92	212.0	434.0	315.75	335.8	775.24	965.84	455.83	571.17	1101.5	609.8	593.25	526.0	229.75	589.08	403.25	408.08	202.0	749.92	80.0	86.42	10.0	76.0	16.0	18.0	41.43	39.8	28.0	46.25	64.0	26.0
EC:2.3.1.210	971.92	1567.42	1686.9299999999998	3961.690000000001	2109.59	455.03	3288.53	793.5600000000001	641.66	459.58	471.29	1505.83	931.9	956.76	638.95	926.72	1629.91	215.33	614.5	12.5	882.3100000000001	182.71	24.17	799.6999999999999	316.57	476.32	174.32999999999998	2.25	12.32	32.21	1.0	0.75	0.0	12.01	0.0	2.5
EC:2.3.1.222	0.0	0.0	24.0	165.72	0.0	21.0	2503.15	4.0	48.0	25.0	45.17	25.67	21.75	2.0	57.17	8.71	25.0	0.0	0.0	2.0	595.14	4.71	9.0	59.92	15.33	8.33	0.0	6.0	2.57	28.71	0.0	0.0	0.0	1.43	0.0	0.0
EC:2.3.1.223	5.75	12.75	12.5	175.87	10.25	12.5	2503.15	13.0	3.5	3.25	117.67	916.84	235.5	335.25	150.34	277.71	1526.41	172.5	320.16	12.5	577.14	14.21	8.0	660.6199999999999	133.08	409.99	155.0	2.25	12.32	32.21	1.0	0.75	0.0	9.68	0.0	2.5
EC:2.3.1.228	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.229	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.234	23943.57	46223.34	30023.370000000003	30280.63	35147.74	32641.620000000003	50287.52	30933.36	4640.61	25662.68	10322.009999999998	19016.590000000004	8575.05	12002.48	14517.36	11944.82	15298.2	33597.92	11493.5	2258.41	16528.76	11322.419999999998	37919.15	22554.92	19622.69	18825.9	23264.61	65771.57	88803.40999999999	76057.54999999999	80700.01999999999	44654.3	72967.84	99230.26	75460.17	78169.39
EC:2.3.1.235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.241	5239.42	3791.32	3904.64	7023.38	3662.61	2276.03	3839.86	1864.06	1759.16	1440.28	5405.030000000001	8793.46	3674.21	3715.5	7577.09	2349.42	3244.16	1719.08	1180.0	1430.66	2099.81	1321.87	756.42	9824.18	1222.65	2037.98	1144.13	1107.17	5200.57	1278.71	3775.21	2500.7	4556.33	2498.76	5622.5	2583.75
EC:2.3.1.242	5.75	12.75	15.1	212.3	10.25	33.7	2860.55	14.4	3.5	3.25	199.62	981.84	277.75	342.75	169.12	281.21	1501.58	172.5	306.83	12.5	664.5699999999999	14.21	8.0	686.87	121.08	415.66	155.0	2.25	12.32	32.21	1.0	0.75	0.0	9.68	0.0	2.5
EC:2.3.1.243	1010.59	1580.42	1697.9299999999998	3961.690000000001	2110.26	455.03	3299.53	793.5600000000001	641.66	465.58	730.04	2033.52	1105.9	1083.26	1027.45	933.22	1678.91	215.33	614.5	15.5	894.3100000000001	206.71	48.17	1466.03	389.07	598.3199999999999	415.33	2.25	12.32	32.21	1.0	8.75	3.0	12.01	0.0	2.5
EC:2.3.1.28	323.67	98.8	184.89	344.72	116.34	317.2	2627.15	241.4	290.0	121.3	2865.44	3989.82	1531.11	1296.1	3303.15	251.01	292.42	455.75	112.33	333.08	883.1400000000001	308.71	216.0	5249.84	468.91	1339.9699999999998	685.4	861.25	5867.82	1226.21	5350.6	2577.8	6261.58	3358.18	6020.5	2532.0
EC:2.3.1.29	815.42	677.75	1273.1	1203.53	882.92	810.0300000000001	2882.0199999999995	159.4	389.5	289.25	3086.78	5624.02	1817.62	1684.35	3908.12	428.51	1781.25	551.92	399.83	329.83	929.14	413.54	228.25	8909.35	1598.85	2851.6	1661.53	104.92	1291.99	124.71	79.34	165.25	1901.16	151.85	1820.0	110.5
EC:2.3.1.30	9282.57	4883.139999999999	4297.93	7875.030000000001	4111.85	4820.95	4621.52	2630.56	2198.86	1895.28	7309.78	12916.27	5482.219999999999	4970.29	9437.05	2853.62	3589.8	2281.5	1443.8300000000002	1804.91	2619.26	1818.12	1099.75	17231.33	2965.26	5159.259999999999	3839.68	1500.5	8540.08	1610.22	13236.78	4336.1	12731.52	7200.67	13447.34	5144.26
EC:2.3.1.31	3486.75	3022.97	3274.54	5919.9	3408.9300000000003	1674.75	1366.09	1302.66	1284.16	942.13	2305.29	3856.25	1817.9	1722.85	3333.58	1412.81	963.58	699.83	639.4200000000001	810.6600000000001	949.4199999999998	901.58	409.17	3968.34	1226.66	997.83	629.3299999999999	81.67	114.0	45.0	51.43	76.8	218.0	103.58	200.5	42.0
