pathway	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
PWY-5177	0.0	0.0	141.8743376694291	88.59537660620425	0.0	0.0	15.981116567756304	31.6708232287754	321.4411189095472	142.89304106341888	1223.046597955648	1150.3401217212254	649.5697591798829	328.6592844766383	1523.658142665489	0.0	190.76632758268195	80.57584823206592	9.974741032433792	11.96921196981293	106.22694370821736	0.0	56.34542429287061	1983.836948444229	59.16983721692588	173.5546380571617	464.2974083897682	74.54872861472917	11.645106691675936	0.0	11.589643956296513	13.647145722351375	189.2484207581172	0.0	85.55652125916416	20.229828115130683
PWY-5178	237.74932528759405	226.8441743937097	212.79563567663303	363.4128322122554	129.1475016679973	259.43851082290274	970.3228422121	204.23641854669776	71.64258474686797	14.139270890806642	671.171331000668	1189.327364723125	463.2547232476952	439.4671727578516	737.8243162248477	200.1031042825529	431.5773400313913	422.4857479082778	376.8584593304909	100.57378543021557	908.5837664805264	265.5728312829602	128.3902438631402	712.8983347172687	94.15923414064716	83.361579916672	0.0	82.172519696878	37.523092000373694	69.46129842623073	54.69916264796077	40.74967625204376	58.88464522324405	70.47329795259013	103.27909751464485	45.95893092312122
PWY-5180	1558.754495491492	1006.6500070048568	911.9734565603565	1736.058532243882	753.5935564474979	821.8562855756061	3384.3225153750827	500.67939472761833	476.6208564530285	402.3851526020962	1533.1304182475797	3053.1632470615464	1096.1308821711075	1042.6551069759223	1695.3336898287598	724.7316428203944	2179.216826076629	408.5961908149754	490.6503204046485	689.5984551958411	938.2934216740532	633.8295538316875	349.1783270115428	2846.9177910839094	482.1697638612664	954.7609690030148	521.354351888295	118.64973810944628	156.766614759287	76.56641074770823	71.53146607302209	61.49644519622883	155.55468597750632	91.18247147068828	134.24723092641028	81.65889122991044
PWY-5181	214.13624147606268	265.85340396164924	25.94060468861413	948.6717767083384	0.0	160.29018531547572	3555.549127916548	59.03113551737897	0.0	18.7081114630982	601.9795573339841	1160.7605525221677	440.8981338793074	411.7960808852682	1048.3840605748132	207.4713736904876	139.86718933251967	107.74816076636245	0.0	90.83554525312974	1302.015175760605	139.27720529258414	111.35668407431838	579.0507195686645	65.96618132752742	92.01224328128949	12.972540008912476	0.0	15.21785497921596	68.63617005128147	3.2860660724836217	24.322365004020263	0.0	10.297838198660571	0.0	0.0
PWY-5182	1558.754495491492	1006.6500070048568	911.9734565603565	1736.058532243882	753.5935564474979	821.8562855756061	3384.3225153750827	500.67939472761833	476.6208564530285	402.3851526020962	1533.1304182475797	3053.1632470615464	1096.1308821711075	1042.6551069759223	1695.3336898287598	724.7316428203944	2179.216826076629	408.5961908149754	490.6503204046485	689.5984551958411	938.2934216740532	633.8295538316875	349.1783270115428	2846.9177910839094	482.1697638612664	954.7609690030148	521.354351888295	118.64973810944628	156.766614759287	76.56641074770823	71.53146607302209	61.49644519622883	155.55468597750632	91.18247147068828	134.24723092641028	81.65889122991044
PWY-5183	109.8229797897769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640.6739549836323	1182.8915496952586	453.92764950856616	405.7621591856534	793.2781760142635	0.0	0.0	0.0	0.0	11.21449275699699	0.0	48.11189003227082	0.0	616.0786622278566	82.36273545934723	0.0	0.0	0.0	0.0	8.12155904796279	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188	3922.77759766061	3269.841497051873	3658.316720573708	6487.300546560304	3665.5990270522575	1962.825614622716	3941.607755144696	1451.129420287308	1492.0063712377214	1134.4227291503214	4728.619408687956	8404.478392796906	3452.3835137860065	3021.684662989216	6297.926407944659	1834.6384215736948	2743.002323879267	1137.593266406696	1016.8572551567394	1035.779746621577	1715.9822294799992	1067.4687155230058	507.68251067172105	10238.956528630202	1840.599554235058	2807.1645125101927	1965.0860268871363	424.7916178837465	1787.9920595928406	256.6902759494211	2702.188517469401	1068.3418967972832	5189.185146819235	3488.908748181506	5495.529206489486	2190.586451787577
PWY-5189	3916.3895010987935	3229.2064129389105	3554.539758500841	6458.58960448836	3608.341940622985	1904.7570747941168	3944.002823935422	1463.3810766987044	1469.5346712456785	1138.9876032556126	4483.677186259476	7991.280696309845	3318.8476874496105	2921.102776923869	6026.121721887028	1860.463564812405	2753.555250731617	1137.2495582942918	1025.3724974580955	1035.367484382054	1709.7927194633592	1062.278992899793	496.64602388219765	9608.985017386807	1805.87725010412	2639.433659652549	1853.4978428983904	457.494941115338	1971.9196282553755	243.569228359665	2558.68939071404	945.0511191185376	5425.688347149902	3373.9766960425627	5394.32696681904	1932.174923600895
PWY-5198	6.28056750076186	9.699204472156524	0.0	34.78048780487805	3.8367346938775513	13.781348867573948	0.0	0.0	0.0	0.0	47.9854028258632	56.53682830930537	52.85714285714285	0.0	84.91469713570197	0.0	0.0	0.0	7.542857142857144	0.0	0.0	0.0	0.0	193.7391008786117	16.484848484848484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5265	677.0329216601604	354.96499568642	546.406545593244	3729.6887046579727	2489.857384426415	472.203978506528	2800.606199683342	142.91111914346902	0.0	0.0	1555.437254898515	2787.8387092542134	617.8922604625809	566.0124032652684	1773.3629225892328	255.9614458266611	0.0	255.1509776610836	384.2287777049888	731.2992075957544	637.0707785620115	1364.7638936624255	0.0	5818.805940734138	5841.782718841441	4915.694397327359	4278.963997044385	16.73206185719235	306.2741789681911	0.0	0.0	80.4321011727436	419.79319622937845	148.82568105462937	621.398410709272	9.55200871772379
PWY-5304	86.33	76.0	69.0	51.0	34.56	126.0	11.0	44.0	48.0	19.0	470.0	810.2	375.15	277.2	607.9	45.0	51.22	37.75	7.0	64.0	45.0	99.0	25.0	1330.37	145.5	412.00000000000006	170.0	5.34	58.0	0.0	0.0	28.0	114.66	2372.0	174.0	0.0
PWY-5345	4095.870830950119	3079.705777787835	3408.931631659604	5093.462591826225	2894.133742158064	2427.620050643512	3827.5233161338856	1406.885085884538	1441.262964394155	1076.5232055173642	4434.097282960772	8008.293355972774	3092.4340254491544	3317.684988332944	6143.926176702819	1882.512085659949	2585.777377464656	1598.061202704184	1087.1890241144297	1290.6464358414062	2086.780637904325	1344.4652142194227	720.5833863316011	9258.21932646667	2272.0553494566147	3097.0330193295176	1926.7728509352416	270.9733175630764	319.64148579713924	189.8118220971944	167.76842040251458	274.0009122030028	438.65944916393175	730.3448273003265	752.41831016107	135.99479467510162
PWY-5347	8389.052054803438	7030.362612194856	6779.003228264856	11370.012334775774	6845.002121947876	4813.985483584032	10216.913053510414	3644.922569572271	2510.8765006588387	2584.2799078216085	6728.141456210688	12652.083654220523	5737.493109792446	6046.9675441201225	9071.25147160438	3656.2913860472618	5077.080841857923	2635.6349935376584	2147.3478239256087	1420.456648945593	4081.998214309429	2238.325697565784	1452.6341121455168	14308.127464796706	3834.913691413839	6039.624428094894	4649.581592239065	1815.352826737696	1888.014849173364	1307.086729328629	1270.399683178738	715.9138698202089	1731.1956365519798	6004.743955522974	3085.2392559145424	873.8386294254801
