pathway	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
ARGSYNBSUB-PWY	18091.17531044722	6221.774032382633	14972.883736070718	24531.49863118413	23796.09556300313	5076.332441730364	13575.126299195368	11492.708749403188	14937.979687354977	13547.140483168148	9849.414427818896	8485.904069200142	10103.561768479974	14065.416780182564	11469.678644223384	8426.20516930632	7386.670784170404	12882.903268741917	7567.035982144981	6315.541209037834	8444.503972880062	4353.344514248451	2791.830136551362	3214.9408500612167	7260.60262516534	13022.730080277675	5748.554052809461	5902.328130676075	9900.562332662908
ARO-PWY	15061.573806121158	5558.3738589599925	15171.700260710022	22159.170513966565	19683.944031648665	4694.561568132791	13416.667437083104	12036.2174564232	17062.115571284296	14269.672568047916	10925.868795146816	9487.488116389595	11661.409063791823	15436.775690632558	5829.26168282328	4153.1175602880885	4253.988095153061	7824.601041882271	4303.707398622393	3132.887727890881	6036.72176477986	2307.469926146673	2129.487580438834	1794.8276923244498	7716.626762417439	13669.446830865185	5918.584007617756	5242.353179556992	9852.136013189833
ASPASN-PWY	5774.516700986033	1865.1774406323325	5919.446240119904	2601.478626835366	1070.1146391669542	1113.5143656334014	5301.931428682987	5255.761430235671	11768.40248149066	7096.2097929192805	6701.568543998902	4584.82722207444	7624.722975339361	8774.857633794758	4805.420798942075	4564.355561585379	5488.237636474938	8761.810030267685	5275.844520469502	2724.1358723657945	6602.375862944438	2433.277289019164	1870.830560533729	1715.9135532312202	7042.682233657159	13867.176648869823	6187.873714799523	6507.900746666427	10189.98792957095
AST-PWY	1127.976160910414	1556.9008909407753	3054.857085207592	1248.6154183160963	514.5280489481645	812.9088691207619	579.9987016788274	2805.891535035904	859.8921049042093	985.7580237729848	1096.709784428875	1967.1770805739443	1065.0214286635448	1144.9516971481091	1947.205814097644	898.1309464221334	642.7660369362507	1491.3012000972674	505.3468352279972	601.2790271834498	2829.862285230652	506.0215397800314	382.90229305408167	398.93049850601847	604.6568635894477	1681.1970556816148	618.9272545604043	851.878042175866	1081.4146571301676
BIOTIN-BIOSYNTHESIS-PWY	2931.334226229143	3392.660502960956	7516.0986836937955	3788.226597141292	1325.7232329611716	1764.386233526727	4922.788419420148	6827.073335858106	9275.951673561727	6832.23596123572	6445.58469712019	5651.363896663729	6923.526570456756	8009.035290757346	5586.914565366711	4763.252406422151	4646.787524105383	9340.645967315106	4940.523204097546	2305.65113564424	6542.913841772044	2481.282599122797	1898.2557738694595	1819.6173557185348	4877.583227189531	9145.697570405651	3981.4407536345566	4303.32133873109	6898.230367170181
BRANCHED-CHAIN-AA-SYN-PWY	19734.27936495612	7680.200681095433	17666.853857229744	28766.837611234583	26235.973922380563	5806.748908729202	15809.993922705962	13586.736031071094	18603.19953653002	16300.120010245078	11980.99874284051	10284.756420760032	12505.906660980463	16897.894027048664	9276.526701921986	7734.487447615178	8254.649949914008	12932.697585948268	8071.499764648799	5525.045017017591	8841.450983183704	3910.8555270827705	3085.02741755518	2903.1165892681124	8771.441402768254	15541.35547889194	7036.093199933311	7050.830379230181	11591.260393189115
CALVIN-PWY	22835.956871226783	6502.279569137399	19326.57165738858	24836.85077957288	22327.42581886932	5112.608889096353	14658.659091114194	13879.86576948418	18426.19436891885	15149.406383020856	11490.143551949415	10679.899793110271	12473.084924294124	16907.73886453121	12349.167368758212	12230.52143988923	11684.507261242525	17922.050159247086	12149.620241391169	8334.295917023035	24252.1138678266	6611.462365240827	3560.1419398834787	5204.08437659426	9225.38970903058	17440.357834717797	7549.77454854169	8836.081472199716	12675.354497355696
CATECHOL-ORTHO-CLEAVAGE-PWY	1215.613572051734	1578.0543254651882	899.0757001333685	1270.186979404787	455.6785460418748	661.5509598835102	565.056286632219	269.169870810792	773.6102426507399	946.8180186339712	1064.1432766831365	730.1177140215176	903.4246831591634	1148.6375018581475	1811.9917810568	894.3972684974691	649.703304233662	1405.9198826291893	492.3096033591999	560.3456288467568	2734.649270831589	418.1002003012796	357.7223383031051	359.1831932773109	608.555311904019	931.1324341360472	391.3614984905	513.0942027110767	1030.3641312945251
CENTBENZCOA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	338.7732998729096	226.9038002622213	1021.1583707016254	396.1352018461326	134.87185507047548	0.0	2983.996467641663	1196.534149685442	5941.386255265977	3999.4369013386327	3714.8484771713424	1866.631573188048	4048.286436251502	4795.7034193097925	161.44284904904467	118.40432464721142	137.6421736969141	98.55231615726628	120.96857320172384	118.71802876180764	50.85213244999239	62.98339130446096	91.03374306697252	23.704707807705446	2473.8138749930504	3945.0660803591727	1555.3960360217484	1241.4718229476691	3099.73269121376
CHLOROPHYLL-SYN	56.49827996002757	13.943300622562626	63.25247660115124	0.0	0.0	0.0	0.0	0.0	33.19429009005944	29.483167160542468	0.0	0.0	0.0	0.0	75.83650860053255	9.61130420707463	0.0	52.16735447773582	0.0	17.758647699706756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.839679049251378
COA-PWY	23886.563035821942	5850.017681374964	15426.688412554517	21688.97984598091	21347.553228975543	4764.643748101021	13104.126579876913	10906.145701249516	16188.333236750046	13291.058351841746	10426.384992085868	8606.043184766646	10877.111334216905	14820.724402129195	24615.49611736561	47984.73853608737	31276.962261657296	31130.550358512843	36648.09286343542	33794.57200565365	52107.46063960031	32117.57211891132	4623.421511158175	26589.11427469689	9077.119280441364	17080.036973968272	7945.368235469942	11513.723867926532	13177.665158564012
COBALSYN-PWY	2858.497857392216	2860.615109751302	5062.188184987914	2877.2306114545254	604.581268442592	963.9467218722316	3428.655992741445	3654.799997040188	8992.54632497107	4938.788854607555	5201.572348783893	3320.5820182625816	6416.528446650922	6528.7681556741245	2509.293211576545	1460.9196328681655	1660.6626211533085	2025.9240748140032	1119.0481258431737	1325.2085375054546	2933.02274375488	574.3368505234367	696.8032915359461	633.1364132403115	4336.025207280579	7407.843549573688	2757.011235512927	2398.187065935433	5343.165833723549
CODH-PWY	0.0	0.0	0.0	57.9177360491197	0.0	0.0	91.60763807764909	35.910506755497	187.2889712583796	212.88691606056332	82.31759727438913	39.4597806434768	103.13405361164531	193.4669376274677	0.0	0.0	0.0	19.992085245076428	0.0	0.0	0.0	0.0	0.0	0.0	41.66628749672843	108.5148136804492	39.86264679623652	3.9991462085791096	188.09739443174288
COLANSYN-PWY	3407.2665286892848	3302.215752536656	7827.448222323615	4568.110022759394	1213.779329590446	1612.5387070929569	4450.157545217597	5713.9377713146405	8406.224342783205	5026.255717054534	5082.643457963189	4369.205425313099	6175.985858993839	6240.135953858172	5245.343874601911	3579.293170861106	3841.1728149641294	5156.889015451319	2924.098475706408	2381.481708912927	1413.209659571242	1582.5609402902946	1389.694799082798	1430.0829672891	3729.6006466635886	7288.316991079956	2849.316095828273	3277.5098610546133	5299.567102077201
COMPLETE-ARO-PWY	15785.442436451458	5902.376857901983	15926.397546203054	23555.729289739986	20991.013289697286	5005.396167973688	14162.499179150262	12662.209791975723	17828.42512714723	15004.78270546389	11438.259324744398	9952.42296507522	12197.815755738851	16127.913579315426	6407.121518733607	4673.68689268708	4743.180345633171	8576.400168145386	4814.421540552953	3522.276683005243	6759.787104550352	2603.202335448709	2260.970244004393	2026.515175119596	8037.2782174434	14211.134019457835	6127.691767915474	5612.600436450964	10319.687741552012
CRNFORCAT-PWY	0.0	0.0	117.11953320816872	0.0	0.0	35.65639749790334	7.758390993878185	22.97582438378199	20.85958687681682	29.613504954534577	0.0	34.9885297831915	92.66401700663964	5.241042611083248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6546927382138	17.138769125109697	0.0	79.54314168030267	37.693621399484655	0.0	0.0
DAPLYSINESYN-PWY	12335.02360254425	6655.123295665924	13913.815485050516	11360.666843675826	4880.918125897501	3856.680212286368	8686.107659559284	8098.096592325025	14429.440225749471	11356.702324665026	9469.385960057449	7599.220076229329	10173.03484831892	12563.147657493197	15964.48597800385	14931.135355658853	12864.462422165156	18878.513926842967	12959.38366334447	12681.530309274984	14524.851554315455	7751.65121557046	3629.482389366947	6060.79126573452	7597.704226717216	13885.48080576092	6203.925065943447	7638.121701282608	11004.186277672952
DENITRIFICATION-PWY	914.3438034577392	1359.1906798316882	820.3011733480464	1128.6015681219076	442.9079697342212	583.6419653329858	545.3485746413537	170.46585219307033	584.3330049802678	829.7870327427883	819.3506237287818	590.7228324961853	746.8188547842991	777.6829156733752	1635.4572000843152	711.0249913790385	516.835512329312	1109.345075744152	418.8184238885552	499.7540692413547	223.83150480707155	398.4831880448319	353.3125107206977	334.0	472.6085433198231	712.7137215949543	385.4262425205407	478.7090038513276	903.1424613994304
DENOVOPURINE2-PWY	26496.562478300937	6305.5799293531545	16705.265388407115	23658.9907200094	23431.9697214243	5265.396569437709	13850.005386941835	12001.508189321996	16315.69639991588	13994.619331013606	10752.032627937107	9367.990278544275	11073.135753124796	15221.30653939671	26344.774074270383	52166.6308777412	33581.24477529452	34218.869814831174	39226.3854684906	36498.61611139999	57332.44323217622	34939.7941009109	5053.659553577899	28972.48525277579	9421.884422194214	17979.208637184103	8614.710919159314	13043.457683719496	13927.7031133888
DHGLUCONATE-PYR-CAT-PWY	1131.641733746805	1618.6785479365908	957.097137230651	1306.1588519165912	456.7273813545632	638.052572473037	368.98350597874287	213.00494914596027	400.1795149750606	673.9670591499669	692.1827129459774	669.3068670986196	732.715671661232	639.9893432555677	1840.764575333458	870.6151497180648	674.6138227181884	1299.0901992434744	544.9674601134544	609.8535058939376	336.3412941332523	427.70264785621066	366.8617649913185	372.179100242642	391.1144574505037	604.1118018288247	267.25967201412243	457.609566334254	765.626280522605
DTDPRHAMSYN-PWY	7971.456502456044	4338.589241661375	6029.347689981274	4738.961350093579	1350.0248258074378	1647.558207008629	5663.778522535515	2822.494077499692	11571.542282948249	7531.900315876187	7531.377995842999	4585.3358376947535	8620.2475278737	9527.583919834102	9392.549550738491	4202.3254088288095	3144.44569523922	4534.150648870113	2301.81419163799	5300.98306810455	5427.845929907954	2132.1777267281886	1424.36989018626	1753.362706549474	5823.532324610992	10001.748520146317	4253.834151472663	4241.376614079026	7921.861864855326
ECASYN-PWY	76.3154602872608	61.905260810611146	3041.62874792028	142.29715128987047	139.43935425992245	161.4806614980266	533.4220643574489	3716.962958656608	1146.2185143219135	1061.8527709785617	432.5362608903034	1763.5576708740198	805.4913706088525	606.1787983120539	1477.6100441825124	2266.9334467210188	2364.8508748354734	5295.928572627871	2898.1554104047755	700.5947444582026	4696.789164492387	1158.7151805349954	875.956922188621	678.8545233292506	794.7797530653613	2405.047491402592	1410.7053159371787	1438.2131579292643	1098.351259219485
ENTBACSYN-PWY	191.5905512844338	521.8743440235679	6549.276070585763	570.1904269654545	155.04199033211893	682.4542981836952	1012.541159784012	6386.7881348447145	1971.371379438645	1423.0106495341834	1593.482756641563	3414.2993647431263	1962.210066307838	1729.734410464398	151.39306971409815	161.01778374741025	80.15632161804037	1681.7903361372987	120.67031777714176	228.8085393861763	16942.25823164667	76.24616368503744	218.0122200179506	53.22124685895373	1130.517274079691	4523.228164371354	1502.4319241552698	1704.6353099240148	1107.0300435490635
FAO-PWY	13373.417466942072	6835.754251612615	14227.160610657938	18655.57920614364	10123.58348208875	4344.434235677106	9483.5341583621	10999.74160101386	7901.501303419766	9395.754404327496	6980.5375426054325	7812.249544917776	6386.8044070262695	9311.909307745937	5480.260048336808	3099.880298802231	3248.78828848692	4951.168008443533	2618.834219754405	2498.778568864648	6071.588690000322	1213.872900013563	1301.8272640634566	1169.468886409137	3911.640119456076	7361.868614145907	2716.939481324712	2909.8435270733594	5092.466615087906
FASYN-ELONG-PWY	32308.90242792364	8723.14455935174	19900.112700884736	28351.89872149129	26272.33802313299	5965.925362160349	15262.470886712448	14024.955353661127	16427.308468266798	15315.528806522683	11737.28519762212	10740.454107152538	11444.995965845266	16169.17828252994	28974.32953531016	57068.18996611211	37494.95180114239	38334.639707567	42614.777125291024	39559.72531157213	63130.2883192382	37577.66567640336	5688.011671613021	31235.78095457378	9612.875716765644	18865.025992456875	8776.398771478565	13370.888208384016	14885.340960910964
FASYN-INITIAL-PWY	8006.495205371175	6485.062989903825	9965.54861007877	10003.339435838496	3366.466895515476	3374.382346751708	6073.153695548901	7136.45910437923	9868.952863766126	8680.070226251959	8052.217634726293	6848.449653064963	8205.276493566547	9641.288633372393	11356.669644474416	8858.872068810271	8070.578302497156	13191.30578387367	7652.583018350768	5360.808637092315	8653.045412273037	4431.117323291205	2945.537781700435	3401.6834298012323	5603.208661160538	10482.428793995869	4547.64449589808	5226.651334891403	8391.246711529733
FERMENTATION-PWY	16080.111196555134	3682.90700911916	13279.754470978956	8190.059159346293	7448.141398577351	3053.6941352674125	6806.538824256048	11028.414632059164	11056.084513896987	8282.547837517817	6885.2460310844335	7386.9301664808445	7363.799207241169	9662.451469594524	11723.216331376609	7799.148297767504	7442.180136109196	11770.40169758054	8756.871548375993	7331.084995526031	10154.82352185407	4489.255225311448	2700.2180375475746	3001.910508799394	6630.681098453529	12390.748259414526	5251.249944065052	5642.3749263687	9051.377617932989
FOLSYN-PWY	17630.213281795703	5821.621848049214	16605.57624502516	22187.058068436178	21080.56791506323	4882.936069106575	12971.128811879282	12104.72510964991	15269.101815230462	13201.035874557754	10128.37897231059	9116.0734518685	10391.702448081316	14238.53320614322	12810.02044095576	10391.66387315868	9428.074553618912	14662.364488838391	9542.881924193778	8494.259443390029	11637.459342311711	5804.671247867232	3173.2465067050707	4086.580792614545	7720.642486865716	14390.366717386394	6576.656320142758	7386.342326861578	10578.008835959185
FUC-RHAMCAT-PWY	825.6436188136755	197.889860641428	3653.521905401471	1249.023713225302	177.2219199248981	453.4088463161972	882.2438685556151	3618.9564839252944	2220.849819414371	1453.948950556682	1013.165870529322	2267.278208339616	1572.9998268754268	1876.7474835616329	877.0425364151811	541.4354698043871	747.3323892173875	1010.5591672208742	553.2686714505754	607.9692774539761	3347.852350167071	264.36762689535857	441.0636741363917	300.8562472747308	980.392261176492	2707.265040170602	1150.6054860502063	1193.5132348733946	1365.2329444743236
FUCCAT-PWY	399.0839731078936	348.88970512777377	3318.8375189514927	1330.0722176369875	340.9531627271146	542.5753771282499	587.4819105898263	3400.207757780719	1795.3460285223755	1145.366555721197	639.3895296115786	1876.8684958691408	1145.2929042615715	1359.6789957004846	1406.8548669821753	1767.4039111799086	2159.4468326178803	4205.045809871656	2596.375901271791	686.5240080675949	3496.287836202948	1032.4708726958554	922.658636926514	612.8584540638844	761.8463670639046	2450.912439661575	1348.7485419609663	1251.419519536296	1105.2673948401498
GALACT-GLUCUROCAT-PWY	1107.263022079171	223.738610716762	3428.6902114428017	729.5931000837493	76.85887121430794	307.9200620657705	1326.095624534675	4005.26230430847	3234.873818708443	1944.315691979623	1579.4102104627168	2345.274885635844	2388.082156032203	2169.044410414911	207.764023386226	214.60081021919703	359.7955060463373	1067.4425747403827	142.3367757430478	507.928498048314	7683.747522958932	174.41904390963276	193.51126637865	159.6795248268496	1609.9229412072025	3469.572226007252	1582.158454153331	1473.0997657247997	1560.309926970012
GALACTARDEG-PWY	141.93105018760497	68.73906073739832	2689.26405222072	296.61903393909944	18.15120139813342	185.7698970206714	180.1596852039696	2974.8312130118693	412.12518314138856	342.54457399644554	207.466368328624	1495.3107944519406	452.8178757080851	392.6197060546425	25.339083427176043	25.18267661040849	29.62399694587153	375.9837879938709	35.50609468392975	32.66727410248481	2957.5070291054503	56.99281407097498	6.938298381779826	6.447073685290386	245.0489431104541	1239.0388841855531	378.140742086095	507.57523253169626	227.88974517321023
GALACTUROCAT-PWY	3285.8744086034803	799.9607943143083	4368.370170832009	1620.590580975945	326.2615600457588	471.6648649647762	2193.962072257253	4491.871319146119	4989.749363893156	3174.2316782286152	2865.0136140867576	2875.971730804033	3973.3246557411226	3823.9972102937713	1551.0288904356562	1419.974795662591	2173.520224759044	2076.598112046059	1326.8461626268545	1565.5347224012253	7214.736069792956	266.3202663233216	626.8131306105263	391.2775051224655	2445.5641687800708	4990.874878635387	1792.4737974958382	1752.966488617387	2669.008629415161
GALLATE-DEGRADATION-I-PWY	99.10224756073168	151.20295896201495	131.80278096429262	138.08055951345727	0.0	0.0	103.40791546126744	62.19710358969997	143.29087025224578	103.19963731610204	100.81936040742386	41.27762803234501	159.13527510368817	91.7797432579586	104.45497630331752	62.77199875917692	47.81398382093639	68.43922934581474	55.77926219590521	58.26164116120156	0.0	0.0	9.0	7.0	97.5940036956599	154.65768711670222	74.63083949393913	29.0	72.88456367366476
GALLATE-DEGRADATION-II-PWY	81.99467241048853	86.99486953223156	100.65901213101728	118.6221117858306	0.0	0.0	42.16981074420038	54.056438916419545	106.16786983187524	45.16931275908231	41.821680786583954	31.34138972809668	62.01675885432014	53.97176313584251	57.24675324675325	47.71646859083192	43.81370445272287	27.4424034334764	12.843747630364296	33.540154008422284	0.0	9.142857142857142	9.0	0.0	54.23259154670452	107.71631743087916	26.5374246831498	0.0	40.30094312338888
GLCMANNANAUT-PWY	20930.83217219253	3371.452649020777	11668.866809460604	20886.557475033413	23397.95269516424	4323.084471412032	9609.179886165544	10747.586180471735	6961.365750416783	8052.41994082264	4572.122480295127	6391.134434037354	4018.209184308851	7663.460468219559	23834.54557669404	49481.831200994784	31413.715170161915	32066.44292569205	37989.797809848365	34433.28278363853	57245.15808869951	33425.79833999692	4233.510208884684	27682.663839420664	4535.829443008256	10352.175594845508	5537.4093528411095	11191.75477150196	7863.261541890423
GLUCARDEG-PWY	144.59137299096818	69.12149000560859	2820.698756181337	305.8727852112691	18.243988655657542	191.7686215234245	188.5414863466853	3025.978322152814	444.25893161154136	357.64623260479885	213.2054829656861	1578.0988961392673	474.48386719217103	410.9387778758909	25.38370690678457	25.2755935155301	29.82864351858312	388.247884613714	35.812991439720854	32.89886109359044	3016.7845417900107	57.9601520518802	6.957011246606628	6.461643737350512	257.5821947408846	1311.5570380816798	403.2622272556221	541.3761587150163	234.67075559569275
GLUCARGALACTSUPER-PWY	141.93105018760497	68.73906073739832	2689.26405222072	296.61903393909944	18.15120139813342	185.7698970206714	180.1596852039696	2974.8312130118693	412.12518314138856	342.54457399644554	207.466368328624	1495.3107944519406	452.8178757080851	392.6197060546425	25.339083427176043	25.18267661040849	29.62399694587153	375.9837879938709	35.50609468392975	32.66727410248481	2957.5070291054503	56.99281407097498	6.938298381779826	6.447073685290386	245.0489431104541	1239.0388841855531	378.140742086095	507.57523253169626	227.88974517321023
GLUCONEO-PWY	26229.414542424816	6194.559923053018	17185.423870040886	24305.38024196192	24913.067551390297	5185.5862031115175	14177.782195913898	12817.666053780567	15785.463103514829	13811.721329866628	10284.859435360448	9560.782479008978	10583.351004562342	15136.184523060036	21072.90316747636	26687.28602395269	20909.22172895958	25344.48423822513	22674.495454703792	22731.12444470916	31968.799165135184	14602.457695506362	4028.669410951116	10639.666472968776	8615.506517498245	16401.236270393045	7309.784891605957	10077.745604828357	12425.870623218254
GLUCOSE1PMETAB-PWY	1883.4294948678648	2342.708524250452	4970.629701801526	2049.521649574026	1030.1383151677949	1247.1493223049167	1419.2935231143415	5019.190186614723	2772.030865859425	2602.7597497838897	2264.4951188041973	3454.832298261577	2252.209646279568	2549.0827079468013	4873.055547115551	4452.11108489865	4096.864129624976	8588.575689778178	4702.839203732747	1862.136995352492	6559.461448866377	2313.962920202365	1598.9326421993942	1563.684884746261	1637.089765114545	4042.3996584458	2246.1921243902607	2567.932949100446	2736.242343052852
GLUCUROCAT-PWY	1049.9636414907982	269.9143098140128	3900.6790435513713	974.696810150829	546.044182076158	335.93753712424194	1348.551016714658	4609.956553783189	3329.5750706118806	2006.7994537017664	1506.1783335641333	2602.1130260298773	2338.0166217480355	2103.387707940361	6147.39071239133	2159.289581116589	540.2149071306299	1407.7261233118386	128.86579648973472	4114.55770820212	9501.174273303166	1300.0170358747057	498.34908410739007	798.1235471993215	1622.3968233248054	3532.857636652058	2069.5748738307043	1868.2459143024869	1499.556460086398
GLUTORN-PWY	7722.356201959001	5165.487576498032	9110.671843777323	9443.95961326479	3415.5655069314234	2993.2335581113257	7842.444334786326	6647.2042014140425	12829.258977675268	9893.536206569106	8190.865644066873	5942.408950853809	9030.359638837564	10800.34800750316	5737.737078809424	4037.118707512425	4063.9760513704464	7490.874504014472	3906.6467868151058	2509.5021422161453	4385.945678657264	1948.867572302088	1826.962279021776	1476.1160830516192	5951.250559052266	10073.949334029445	4030.036686360734	3571.532614461128	7786.006280294916
GLYCOCAT-PWY	5603.645442478255	3474.338453159354	8765.341065335717	4793.316720388855	2345.473317629041	2171.5772119491667	6282.942342691873	7057.464806348039	13306.053158435554	8869.304852935195	7544.581926092982	5821.261615712627	8793.9386775388	10184.620747600444	14700.73813650616	11026.151393491791	8152.20269813101	14611.436040354947	8884.306123529872	10448.869910062034	13066.393568782907	7128.723521631189	3146.0149571844427	4468.209808459367	7319.4298581518915	13890.360865675662	7214.4874285416545	8443.286904959412	9961.7426325439
GLYCOGENSYNTH-PWY	16327.574819330965	3793.013756199464	8625.16450988567	4952.897290087388	3991.98678544469	2398.8918563537145	5769.471515434835	5299.339632859463	13144.493338672086	8323.250380669606	7591.677594347509	5022.221109121345	8868.733399503206	9945.45710997273	25908.48799527459	49969.32920539184	31912.001058541013	31088.706052526097	37253.85003890476	35437.607152959026	54489.2890874883	33584.92086328526	4609.902877284499	27893.096508310515	8142.834033186605	15918.188873949206	7628.194703262872	12040.321051928007	12252.610810259432
GLYCOL-GLYOXDEG-PWY	5891.496566615953	1704.134898641307	4587.0601799382775	1303.0103757179925	989.9301448764568	1021.9378127495156	1378.9448636571192	4501.237170367777	2762.742566149071	1978.267710567183	1910.985396076621	2533.4423506605385	1917.765165320908	2339.709759376309	2409.888220667054	1161.3646718774594	1012.0985855370424	2531.7033172334845	1212.4019589420525	1008.758071064573	3836.432565210885	638.0686026511751	536.4132109997113	493.4129361026655	1188.065725636072	2958.8263319891885	1030.098856055209	1369.189815946197	1886.568833711036
GLYCOLYSIS	25233.757971164283	5758.069760648374	17655.425000111605	24282.36450310988	24141.435990060843	5347.620453672302	15038.280751687436	13158.022200657557	17821.488215739373	15600.504565262758	11745.115637183597	10434.627688660745	11800.3770296166	17092.12267483496	17762.924259966738	24818.9280975004	21016.349166479667	27304.926301591506	23815.165301337314	14214.043028217482	33056.49493869685	13427.647822654944	4456.465777286724	10614.76780882394	10111.49904610816	19378.020606960188	8640.35596152719	11375.666563889488	14369.255376283309
GLYCOLYSIS-E-D	9584.260558735494	4980.998563132586	11446.53619031566	9582.984630086385	2897.3519781572336	2688.695751725967	5776.920040816307	7752.889723085005	8417.626505164038	6865.977081218293	6489.02998554406	6162.704087987252	6993.472319914219	8576.564774616427	9895.831619763128	7444.911432698942	7503.907014471476	8882.815020563286	5514.939019085766	6189.136634700083	13431.456394615398	2820.172165647803	2109.2763411024016	2676.2120919906106	5532.3037668298375	10151.839429248854	4117.873360852263	4813.781511281077	7436.307765472755
GLYCOLYSIS-TCA-GLYOX-BYPASS	11708.435177667743	4935.890988282868	12113.88239019542	10410.282138767048	3019.574873643975	2853.999729090918	6223.630587360754	9180.37310339432	8579.411109269928	7172.054796424176	6675.704705369496	6775.387555516781	6948.336758719548	8786.425795851268	6069.225408188568	4023.445705302502	3799.062215114684	6057.411468810568	3392.7703519219526	3148.655609643483	7561.989547101954	1666.183397505016	1500.492481076285	1437.5705756940954	4497.408455727586	8786.75339541133	3315.6976030542546	3614.26197423118	5969.0443049470005
GLYOXYLATE-BYPASS	5714.554123776237	3084.2542447292312	8396.31824147174	4737.322866807644	1108.599773195455	1452.847467655016	2720.762447196764	7005.169316130895	4195.410577446647	3311.198186539921	3487.8593317634018	4407.918745462433	3739.8919536160993	4309.493771262375	3084.2322625116494	1968.7476875275693	2081.0762443428266	2874.761427894676	1566.8572976118985	1665.8040801756138	3573.606106892985	767.2016462621358	767.4182293999885	668.2210864459249	2378.970079745576	5344.059758800087	1887.4852349281373	1987.6666139585584	3024.864554850408
GOLPDLCAT-PWY	1513.830000143651	25.433433783684134	2011.660308987979	0.0	0.0	32.825881274146234	61.73496147604534	44.78897046708393	155.39160705260747	120.86418354090829	170.69502567525606	120.18495981558752	148.04368154296782	330.9436036468173	0.0	0.0	0.0	294.3781677152135	0.0	44.77607776109396	4048.612787479698	43.40333724497734	13.028458096039415	23.6743230884706	252.84018726398327	173.72958778257154	92.60627295281458	29.81788946000415	331.13065533426766
HCAMHPDEG-PWY	13.814706160688935	12.357056549057514	2305.311853421856	17.129778830963666	13.058433560353574	151.7664959305276	98.43174184253186	2729.422668177632	188.1789197299325	146.38097683224674	129.21681116415354	1310.0911349429614	275.33778103829474	230.0534969618096	8.617799194163126	19.046498993963784	18.64113217888928	258.90770251220823	19.01251966127008	18.632568241943243	2630.142754967125	19.345709068776628	5.235849056603774	4.863382218148487	166.72384317037756	1063.8914645659204	305.28398558187433	405.54600988377416	212.00424047975795
HEME-BIOSYNTHESIS-II	11039.593825988222	3458.1161641500016	8561.63752899621	18129.089482299467	19046.32872486709	3185.285623303605	8272.75291321881	7109.264797892863	4909.258891368965	6531.590603127405	3625.887162733651	4260.511167073136	3239.122789034891	5967.325091416774	3445.65119234796	2223.619629725384	2461.400293085705	3216.013450402156	1764.0012227446143	1762.328051357398	4027.9861675565407	825.0301911148075	887.1216731713239	780.7286935764257	2354.5486916751083	4398.367070422222	1666.297056914501	1879.176604307736	3215.677539658842
HEMESYN2-PWY	13824.893496930074	5237.7358839870085	13294.616466255184	21148.72182248786	19857.14348182625	4242.371884366332	10879.21148252033	10703.78156799125	9447.80139603547	10209.986808372896	6922.252258587037	7307.803042544272	6581.13988535619	9993.60082026597	5839.977978209298	5034.27167559034	5314.326827298532	9404.419732929447	5490.7367582483885	3059.263519305778	6117.307902954415	2305.520380615058	2097.939731161896	1752.2396722548565	4853.300358203016	9323.03779643874	3909.7331652581634	3887.766947060793	6852.045542699014
HEXITOLDEGSUPER-PWY	10276.372066164498	1968.504279520108	8800.692176636247	5144.238508547415	1776.4144930846692	1751.3124768561895	3371.8415883509538	7866.831871511255	4509.212920887687	3717.543860994087	3733.158271916575	5685.103614740415	2708.933633102275	5256.99505167158	11820.19519783262	4157.934540405013	1775.151315931451	3707.868502355605	1061.0246818058451	8664.474243753746	12290.138058586464	2880.693491235369	1449.298300148786	1910.323428216831	3323.658439335921	7141.1106631221	3987.8617573104298	4528.064853021695	3286.741773588606
HISDEG-PWY	9397.079127075918	4360.111430151865	9221.353090207973	19682.874298721206	19014.88992367023	3533.6788217479807	8817.219848016497	6139.535519306381	6688.502908804811	7689.468902890336	5208.82157845245	4573.030537507829	4767.094039548795	7361.828948368176	6581.821641663488	2530.940735429684	1944.8236146564325	2898.4552875186887	1455.0487407158496	3407.988045703895	3491.360257297088	1136.080997580495	890.8469611911156	978.7225362424952	2461.7156632778065	4178.4174613428295	1436.7686568958015	1462.0249881897507	3527.7673665665275
HISTSYN-PWY	11616.429799237818	4537.118205016242	11689.116144366237	21136.300782629514	20315.57446815938	3863.610211231473	12324.969034886088	10644.401807725644	14278.362793621542	12439.85609778185	8885.3271270395	7648.084316205299	9485.683570960317	12939.06789527646	3873.866129115351	3310.8635853136498	3657.7808162480455	6691.577582804365	3768.321824186827	2208.987433220307	4102.066443742713	1558.8539963097965	1551.908304485935	1132.0312687595642	6216.728078174854	10596.833301251483	4293.466579325094	3648.335481778016	7782.805260348932
