function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
K00134	53229.23	38767.36	30503.640000000003	38560.69	34661.09	32190.890000000003	16853.17	33242.89	24942.020000000004	31294.76	22067.02	17870.18	30657.58	45642.34	41488.26	32765.68	30915.5	27494.29	35264.19	33220.16	34951.89	33939.78999999999	39514.9	21900.38	26663.64	20288.53	18731.5	25273.17
K00135	13406.75	3554.51	11713.07	16102.35	12498.06	4512.09	6766.9400000000005	4563.42	3138.55	3523.17	3061.11	3532.84	4268.41	5254.75	3202.38	3050.8	3153.0000000000005	2711.5999999999995	4977.55	3391.76	2753.24	2614.8	3440.12	130.19	3590.35	3509.38	3604.67	1710.75
K00137	345.75	100.25	4111.16	5630.6	5973.200000000001	1625.33	4263.84	2095.09	2078.41	2058.16	881.91	1493.25	1184.09	43.75	63.25	432.0	669.0	661.74	1492.75	1092.36	585.84	93.0	46.75	2.75	3364.75	3567.41	3569.34	1668.75
K00138	356.75	104.25	4034.83	5534.6	5872.530000000001	2414.08	4341.17	2113.42	1975.08	2000.83	850.58	1451.04	1137.42	43.75	63.25	434.0	669.0	661.74	1468.75	1092.36	579.17	96.0	47.5	2.75	3390.0	3433.58	3456.67	1665.75
K00140	547.87	173.17000000000002	182.83	479.87	466.72	1019.57	189.58	61.08	17.67	55.5	39.17	30.33	26.17	62.84	218.5	1015.83	1478.5000000000002	2061.31	242.84000000000003	2202.7200000000003	406.33	359.34000000000003	362.41	63.0	434.91	209.0	50.83	730.67
K00141	174.0	46.0	51.0	232.85	224.86	123.5	15.0	0.0	0.0	9.0	0.0	2.5	0.0	12.0	22.0	427.0	669.0	621.99	40.0	1080.86	18.0	37.0	17.0	0.0	15.0	8.0	0.0	0.0
K00145	4983.62	8576.19	11405.56	16399.34	12102.03	26349.06	8431.0	27625.44	19025.46	24799.08	13253.34	10422.76	24887.41	7950.59	3306.55	1457.88	1887.5	2161.02	4211.64	3924.9	1634.65	1253.99	492.86	15537.68	4243.63	4081.11	3552.67	1839.75
K00146	345.75	100.25	4040.83	5534.6	5872.530000000001	1599.66	4118.92	2004.67	1975.08	1987.83	841.58	1432.75	1126.42	43.75	63.25	432.0	669.0	661.74	1468.75	1092.36	579.17	93.0	46.75	2.75	3215.75	3374.08	3434.67	1624.75
K00147	35393.619999999995	35064.85	17785.4	13474.839999999998	16499.7	25961.31	9671.5	25439.27	19638.47	25425.42	16682.34	12036.34	25685.24	44791.09	41214.880000000005	30952.88	28680.5	24814.69	33226.64	30856.57	34253.32	33537.99	39094.53	21340.19	23039.79	16972.280000000002	15227.5	23579.42
K00148	163.0	46.0	64.0	13.0	17.0	43.5	8.0	0.0	0.0	4.0	0.0	2.5	2.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
K00150	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00151	166.0	46.0	170.82999999999998	368.6	370.53	160.07999999999998	173.42	87.67	103.33	74.33	40.33	63.0	57.67	12.0	22.0	425.0	669.0	621.99	73.75	1077.86	24.67	37.0	17.0	0.0	149.0	209.83	134.67	44.0
K00153	0.0	0.0	0.0	0.0	0.0	46.5	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	6.0	6.5	0.0	0.0
K00154	174.0	50.0	64.0	13.0	17.0	629.5	136.0	26.0	0.0	22.0	0.0	34.79	6.0	12.0	22.0	9.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	74.25	39.0	0.0	30.0
K00156	19.75	8.25	3904.83	5508.6	5838.530000000001	2049.83	4222.17	2093.67	22110.41	31146.83	849.58	2653.75	31489.92	19.75	19.25	418.0	669.0	591.74	1388.75	1315.86	649.17	19.0	13.5	185.25	3339.08	3418.58	3454.67	1660.75
K00158	12963.0	3225.26	6434.24	10294.9	6364.67	1391.67	2421.67	2470.77	1171.47	1511.34	1692.93	2076.8	1885.26	718.0	156.13	672.8	486.0	881.87	299.8	133.87	112.07	187.8	388.87	122.94	130.60000000000002	32.6	156.0	67.0
K00161	39938.53	28247.26	11654.24	15658.9	16224.67	4110.25	3270.42	4227.370000000001	3502.4700000000003	3692.34	9177.93	5294.8	3506.26	36899.0	38097.13	30126.8	27370.0	23666.87	29690.8	27165.54	32586.07	31974.800000000003	38674.87	6289.9400000000005	18790.18	12812.0	11658.0	21151.0
K00162	39938.53	28247.26	11654.24	15658.9	16224.67	4102.25	3263.42	4227.370000000001	3502.4700000000003	3692.34	9177.93	5294.8	3506.26	36899.0	38097.13	30126.8	27370.0	23666.87	29690.8	27165.54	32586.07	31974.800000000003	38674.87	6289.9400000000005	18790.18	12812.0	11658.0	21151.0
K00163	367.42	124.42	4023.66	5535.77	5872.530000000001	2454.74	4263.0	2079.25	1992.75	2040.33	880.75	1474.37	1158.42	70.59	215.75	590.8299999999999	809.5	1444.07	1591.59	1127.36	931.5	341.34000000000003	358.16	67.75	3613.66	3597.08	3493.5	2391.42
K00164	4781.42	472.42	5922.16	14655.27	11672.53	3392.74	4637.0	4198.25	2147.75	2677.33	1587.75	2736.87	1862.42	782.5899999999999	222.75	895.8299999999999	1238.5	1984.07	1794.59	1169.03	913.5	320.34000000000003	340.41	139.25	3707.49	3603.58	3499.5	2420.42
K00166	4748.0	444.0	2002.5	9145.5	5834.0	1025.0	358.0	2125.0	153.0	637.0	701.0	1263.5	702.0	64.0	51.0	321.0	398.0	610.0	277.0	59.0	18.0	50.0	17.0	67.0	56.83	12.0	0.0	23.0
K00167	4748.0	444.0	2002.5	9145.5	5834.0	1032.0	358.0	2125.0	153.0	637.0	701.0	1263.5	702.0	64.0	51.0	321.0	398.0	610.0	277.0	59.0	18.0	50.0	17.0	67.0	56.83	12.0	0.0	23.0
K00169	0.0	5821.0	406.5	45.0	31.5	2737.75	776.0	2549.0	130.5	425.0	4579.0	1434.0	1622.0	2407.0	1028.5	14.0	68.0	9.0	200.0	97.0	37.5	236.0	0.0	554.0	149.0	9.0	10.0	0.0
K00170	0.0	5821.0	406.5	45.0	31.5	2744.75	776.0	2549.0	130.5	425.0	4579.0	1434.0	1622.0	2407.0	1028.5	14.0	68.0	9.0	200.0	97.0	37.5	236.0	0.0	554.0	149.0	9.0	10.0	0.0
K00171	0.0	5821.0	406.5	45.0	31.5	2676.75	773.0	2540.0	130.5	425.0	4579.0	1434.0	1619.0	1735.0	1028.5	14.0	35.0	9.0	194.0	97.0	37.5	236.0	0.0	554.0	149.0	9.0	10.0	0.0
K00172	0.0	5821.0	406.5	45.0	31.5	2744.75	776.0	2549.0	130.5	425.0	4579.0	1434.0	1622.0	2407.0	1028.5	14.0	68.0	9.0	200.0	97.0	37.5	236.0	0.0	554.0	149.0	9.0	10.0	0.0
K00174	4598.33	6432.5	2950.0	9183.5	5817.0	6768.75	1866.4	9205.0	28185.16	38266.5	8917.9	9620.0	37303.5	4621.5	1543.0	401.0	736.0	604.5	1746.0	2301.67	608.5	533.0	71.0	17092.5	814.5	197.8	30.0	94.0
K00175	4598.33	6432.5	2950.0	9183.5	5817.0	6667.75	1845.4	9203.0	28185.16	38266.5	8917.9	9620.0	37303.5	4621.5	1543.0	401.0	736.0	604.5	1746.0	2301.67	608.5	533.0	71.0	17085.5	801.5	188.8	30.0	94.0
K00176	9.0	5779.0	974.0	51.0	0.0	4676.0	1043.4	4722.25	10971.08	14586.25	5636.4	4261.75	13984.0	3043.5	1437.5	73.0	179.5	27.25	801.5	1170.0	294.25	435.0	67.5	8718.5	550.0	87.8	24.0	37.0
K00177	9.0	5779.0	974.0	51.0	0.0	4752.0	1064.4	4722.25	14125.08	19135.25	5636.4	4408.75	18711.0	3043.5	1437.5	73.0	179.5	27.25	801.5	1170.0	338.25	435.0	67.5	8725.5	563.0	98.8	24.0	37.0
K00179	21.0	5737.0	1765.5	148.0	31.5	2915.0	623.0	1849.0	13551.83	19118.0	1705.0	3215.0	20585.5	1890.0	1231.5	38.0	62.0	17.0	485.0	810.0	146.5	335.0	34.0	787.5	255.0	47.8	2.0	15.0
K00180	21.0	5737.0	1765.5	148.0	31.5	2915.0	623.0	1849.0	13551.83	19118.0	1705.0	3215.0	20585.5	1890.0	1231.5	38.0	62.0	17.0	485.0	810.0	146.5	335.0	34.0	787.5	255.0	47.8	2.0	15.0
K00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	114.0	88.0	16.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00184	0.0	0.0	0.0	0.0	0.0	267.75	69.0	715.5	20.0	7.0	6.0	4.0	249.5	871.5	154.0	28.0	31.0	0.0	489.0	0.67	0.0	3.0	0.0	4.5	115.83	7.0	18.0	9.0
K00185	0.0	0.0	0.0	0.0	0.0	245.75	69.0	522.5	20.0	7.0	6.0	4.0	246.5	142.5	110.0	20.0	0.0	0.0	345.0	0.67	0.0	3.0	0.0	4.5	110.83	7.0	18.0	9.0
K00186	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00187	0.0	0.0	0.0	0.0	0.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00188	0.0	0.0	0.0	0.0	0.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00192	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00193	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00194	0.0	0.0	0.0	0.0	0.0	157.5	46.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	18.0	0.0	11.0	3.0	6.0	34.0	70.0	32.0	0.0	41.0	0.0	0.0	0.0
K00195	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00196	0.0	5737.0	517.0	0.0	0.0	1375.3	341.0	653.6	101.0	263.0	710.0	440.0	549.0	1429.0	1023.0	7.0	31.0	32.0	50.0	12.0	0.0	287.6	74.0	193.0	148.2	0.0	2.0	0.0
K00197	0.0	0.0	0.0	0.0	0.0	165.0	58.5	8.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	18.0	1.0	11.0	3.0	6.0	34.0	70.0	32.0	0.0	41.0	0.4	0.0	0.0
K00198	5.0	0.0	0.0	0.0	0.0	313.13	70.5	29.6	38.0	24.0	205.5	0.0	4.0	53.0	2.0	18.0	11.0	14.0	3.0	6.0	34.0	92.6	32.0	9.0	54.2	0.8	2.0	0.0
K00200	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00201	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00202	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00203	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00204	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00205	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00208	39533.62	28090.68	15220.9	21104.67	22046.2	4723.59	6812.67	6893.0	19103.300000000003	23942.92	8277.68	10519.92	22512.58	35249.59	35393.380000000005	29257.63	27152.0	24507.19	28739.89	28288.9	31758.82	30093.14	36088.78	13866.69	20929.340000000004	15113.38	14850.5	21719.42
K00209	0.0	0.0	13.0	0.0	0.0	579.67	91.0	90.17	2.0	13.0	2.0	4.5	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	132.5	17.0	14.0	6.0
K00210	0.0	0.0	0.0	0.0	0.0	122.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.5	0.0	0.0	0.0	295.5	0.0	13.0	0.0	15.0
K00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00215	39977.95	35455.85	22351.9	22607.34	22316.7	28114.59	10441.9	28479.07	22009.800000000003	27858.42	17818.739999999998	15405.59	29428.840000000004	44872.09	41263.880000000005	31589.88	29088.5	25546.69	33627.64	31073.57	34321.32	33715.59	39158.53	21617.19	23294.49	17031.08	15241.5	23613.42
K00216	19.75	8.25	3904.83	5728.45	6046.389999999999	1594.83	4135.17	2027.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	836.0	1338.0	1178.73	1388.75	2143.2200000000003	543.17	19.0	12.75	2.75	3239.0	3369.08	3434.67	1624.75
K00217	0.0	0.0	0.0	0.0	0.0	4.5	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00219	182.75	54.25	4055.83	5521.6	5855.530000000001	2065.33	4226.17	2033.42	1975.08	2015.33	896.58	1477.33	1132.42	31.75	96.25	425.0	669.0	626.74	1428.75	1083.36	561.17	56.0	29.75	2.75	3275.0	3405.08	3434.67	1654.75
K00220	9.0	11.0	2.0	0.0	0.0	99.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
K00221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00226	44654.53	32758.26	13177.240000000002	16693.9	18032.67	2201.1	2443.27	2641.0	17083.800000000003	21869.34	5168.530000000001	6466.8	21027.16	43172.0	44524.13	35692.05	32259.0	27924.87	34903.05	32925.369999999995	38422.07	37595.05	45360.87	12587.44	21770.6	14801.8	11665.0	24665.0
K00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00228	202.75	69.25	3970.83	5521.6	5855.530000000001	2317.58	4243.17	2055.42	1977.08	1998.83	848.58	1453.04	1134.75	31.75	41.25	427.0	669.0	626.74	1428.75	1086.36	561.17	59.0	29.75	7.25	3355.0	3413.08	3434.67	1659.75
K00230	22.42	24.42	3906.66	5509.77	5838.530000000001	1739.9899999999998	4126.0	2018.75	1992.75	2027.33	875.75	1453.08	1149.92	727.5899999999999	272.75	576.8299999999999	840.5	1374.07	1517.59	1358.86	895.5	267.34000000000003	323.41	254.75000000000003	3505.66	3545.58	3485.5	2371.42
K00231	4616.2	387.0	1949.5	9132.5	5817.0	1335.75	436.4	2196.0	159.0	650.0	705.4	1293.0	937.5	87.0	33.0	314.0	398.0	575.0	237.0	50.67	0.0	13.0	0.75	159.0	130.0	73.5	6.0	38.0
K00232	0.0	0.0	0.0	0.0	0.0	4.5	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
K00239	4790.75	456.25	6250.33	14654.1	11679.53	4785.96	4852.07	7001.27	16074.66	21196.08	4021.48	7631.79	20812.75	1860.75	196.75	760.25	1226.5	1203.99	2523.0	2287.03	831.4200000000001	166.85	34.0	8370.75	3674.03	3539.98	3458.67	1722.75
K00240	4790.75	456.25	5920.33	14654.1	11672.53	4642.38	4799.07	6535.27	16060.16	21125.08	3996.98	6637.79	19738.75	1609.75	146.75	756.25	1226.5	1203.99	2375.5	2218.03	831.4200000000001	164.85	34.0	8370.75	3662.03	3538.98	3454.67	1722.75
K00241	4790.75	456.25	5920.33	14654.1	11672.53	4466.58	4796.07	6508.67	16024.16	21101.08	3960.98	6637.79	19738.75	1609.75	146.75	755.0	1224.5	1203.99	2373.25	2218.03	831.4200000000001	157.0	34.0	8370.75	3652.83	3536.98	3454.67	1722.75
K00242	202.75	69.25	3970.83	5521.6	5855.530000000001	2217.83	4223.17	2045.92	1981.08	2003.83	846.58	1449.04	1379.75	31.75	41.25	427.0	669.0	626.74	1428.75	1086.36	561.17	56.0	29.75	7.25	3311.5	3413.08	3434.67	1656.75
K00243	39933.53	29626.43	17007.24	16994.57	16478.17	21056.97	4598.4	22050.72	19652.050000000003	24664.09	12950.990000000002	12416.97	26422.42	42099.5	39870.13	30941.8	27962.5	24002.12	31757.3	29464.54	33297.82	32592.4	38762.37	19300.94	19319.55	13374.6	11759.0	21194.0
K00244	35182.619999999995	28640.68	16195.4	12854.02	16437.06	7318.92	7996.02	6738.75	5258.22	5365.67	6410.280000000001	5800.88	5596.08	44306.59	38467.880000000005	31577.63	29380.5	25554.93	31832.39	29993.09	33550.57	32685.14	39049.28	6138.6900000000005	22457.26	16695.38	15283.5	23512.42
K00245	22.42	24.42	3906.66	5509.77	5838.530000000001	2057.99	4182.0	2172.25	1998.75	2037.33	875.75	1453.08	1149.92	747.0899999999999	193.75	576.8299999999999	840.5	1374.07	1586.59	1106.36	895.5	267.34000000000003	323.41	67.75	3559.66	3554.58	3495.5	2361.42
K00246	22.42	24.42	3906.66	5509.77	5838.530000000001	2063.99	4182.0	2075.75	1998.75	2037.33	875.75	1453.08	1149.92	718.5899999999999	171.75	572.8299999999999	840.5	1374.07	1517.59	1106.36	895.5	267.34000000000003	323.41	67.75	3559.66	3554.58	3495.5	2361.42
K00247	22.42	24.42	3906.66	5509.77	5838.530000000001	1894.49	4156.0	2040.75	1992.75	2037.33	875.75	1453.08	1146.92	46.59	171.75	572.8299999999999	809.5	1374.07	1511.59	1106.36	895.5	267.34000000000003	323.41	67.75	3539.66	3551.58	3485.5	2356.42
K00248	183.0	7087.34	2478.0	846.34	35.0	8834.0	3033.66	7875.0	1023.33	1656.5	6870.32	1306.59	1537.32	2184.0	1401.0	475.0	414.5	114.5	471.5	1148.34	52.0	375.0	86.0	2359.0	570.5	371.0	96.0	34.0
K00249	423.0	165.0	171.0	26.0	34.0	1043.5	312.0	147.0	0.0	38.0	10.0	42.29	0.0	24.0	44.0	24.0	0.0	70.0	80.0	30.0	36.0	74.0	34.0	0.0	262.5	28.0	0.0	0.0
K00252	4757.0	448.0	2015.5	9121.5	5834.0	1564.59	519.0	2128.34	155.0	639.0	716.0	1285.5	712.0	64.0	51.0	323.0	398.0	610.0	277.0	59.0	18.0	53.0	17.75	67.0	179.0	32.5	28.0	38.0
K00253	183.0	61.0	66.0	13.0	17.0	497.5	98.0	25.0	0.0	13.0	5.0	18.5	6.0	12.0	22.0	9.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	77.25	12.0	0.0	0.0
K00254	205.42	85.42	3972.66	5522.77	5855.530000000001	3112.49	4438.0	2254.25	3473.75	3052.33	934.75	1502.87	1265.42	730.5899999999999	193.75	581.8299999999999	840.5	1409.07	1557.59	1130.36	913.5	320.34000000000003	341.16	72.25	3784.49	3641.08	3507.5	2400.42
K00255	0.0	0.0	0.0	0.0	0.0	278.0	94.0	14.0	0.0	18.0	0.0	32.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	31.0	0.0	30.0
K00256	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00257	5340.0	640.0	2252.5	9160.5	5885.0	3837.0	905.0	4482.75	5857.08	7050.25	3120.0	4704.91	5550.0	1626.0	191.5	370.0	554.5	717.25	1104.5	1185.0	311.25	246.0	69.5	8290.5	493.5	191.0	14.0	136.0
K00259	4657.2	1293.77	3274.73	9490.07	5993.0	2092.6800000000003	1107.9299999999998	4804.75	24217.55	35234.25	3494.8700000000003	6912.13	37143.67	6591.34	3292.8	1958.63	2223.0	2154.78	4295.14	2261.87	2795.98	3058.1400000000003	3342.36	10210.6	495.5100000000001	236.2	68.83	781.67
K00260	4596.33	387.0	1958.0	9214.0	5839.0	1033.5	418.0	2128.0	153.0	641.0	714.0	1261.75	696.0	61.0	132.0	336.0	398.0	583.0	240.0	67.0	34.0	83.0	32.0	67.0	87.0	12.0	2.0	23.0
K00261	16.0	4.0	0.0	219.85	207.86	268.08	37.75	26.0	0.0	178.0	105.0	20.0	2.0	9.0	103.0	424.0	671.0	586.99	0.0	1080.53	0.0	3.0	0.0	98.0	53.5	11.0	0.0	3.0
K00262	35188.619999999995	34964.85	16929.4	13461.839999999998	16482.7	26636.31	9709.0	28136.27	35599.880000000005	45381.17	18647.84	17013.34	43394.740000000005	44995.59	41250.380000000005	30882.88	28770.0	24736.94	33700.14	31375.57	34470.57	33536.99	38991.03	28745.69	23167.54	17064.88	15229.5	23585.42
K00263	163.0	46.0	77.0	13.0	17.0	280.75	88.0	34.0	2.0	8.0	2.0	6.5	2.0	12.0	22.0	7.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	72.0	12.0	0.0	3.0
K00264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00265	4778.75	1234.85	6635.7300000000005	14946.5	11831.53	4010.43	5281.17	6524.17	14223.63	19955.08	4073.18	6650.59	19647.92	2442.75	166.55	760.05	1279.5	1215.19	2390.3	2212.56	849.8199999999999	175.05	110.45	8373.85	3543.18	3499.88	3442.67	1712.75
K00266	5005.95	10897.79	16103.13	18026.24	12514.53	46611.51	11726.73	47796.72	34364.84	45372.33	23470.5	17626.73	46866.56999999999	13672.75	5005.85	1885.85	2812.0	1995.64	5948.6	5674.77	2193.47	2699.65	461.15	25560.45	4845.049999999999	4704.08	3634.67	1832.75
K00270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00273	0.0	0.0	0.0	0.0	0.0	7.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00274	172.0	57.0	90.0	13.0	17.0	102.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	7.0	0.0	35.0	40.0	21.0	18.0	40.0	17.0	0.0	21.0	4.0	0.0	0.0
K00275	375.42	131.42000000000002	4023.66	5535.77	5872.530000000001	3421.99	4438.0	2190.75	13334.75	18715.33	890.75	2159.87	18713.92	669.59	215.75	602.8299999999999	842.5	1444.07	1830.59	1934.53	1006.5	348.34000000000003	359.41	5862.75	3852.49	3648.58	3513.5	2432.42
K00276	19.75	8.25	4032.99	5660.85	5994.87	1707.58	4431.51	2180.01	2181.74	2132.49	922.24	1556.54	1241.76	19.75	19.25	418.0	669.0	591.74	1427.0	1074.36	556.51	19.0	12.75	2.75	3513.75	3792.74	3704.01	1742.75
K00278	211.75	7135.42	7393.66	6547.27	5972.200000000001	10814.8	7385.07	10801.94	18251.99	23324.41	7570.969999999999	7713.96	21794.58	6575.25	1814.75	899.0	1258.0	757.49	3432.25	3415.7	845.09	526.6	71.0	11080.25	4254.03	4095.81	3687.34	1783.75
K00280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00281	209.75	69.25	3968.83	5521.6	5855.530000000001	2897.08	4311.17	2166.42	15405.41	20039.83	902.58	2145.75	18786.75	665.75	43.25	441.0	702.0	626.74	1667.75	1901.86	636.17	76.0	32.5	5823.75	3465.33	3450.58	3448.67	1650.75
K00282	4604.2	6124.0	3107.5	9132.5	5817.0	2951.33	1016.5	5358.25	808.75	1572.25	4008.5	5930.75	2319.0	2741.5	1086.5	365.0	789.5	812.25	791.5	400.67	316.25	826.0	71.5	2939.0	273.0	27.4	2.0	25.0
K00283	4604.2	6124.0	3107.5	9132.5	5817.0	2951.33	1016.5	5358.25	808.75	1572.25	4008.5	5930.75	2319.0	2741.5	1086.5	365.0	789.5	812.25	791.5	400.67	316.25	826.0	71.5	2939.0	273.0	27.4	2.0	25.0
K00284	20.0	1538.17	3735.0	1335.67	253.5	18975.8	2480.33	17928.1	2610.5	2822.0	7627.16	3228.17	4416.66	3858.5	1753.5	523.0	420.5	119.5	1423.5	1259.34	407.5	461.6	54.0	5356.5	337.03	514.0	88.0	34.0
