function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
K11747	1309.66	1244.78	3801.18	1526.37	185.66	227.00000000000003	766.8900000000001	3297.1800000000003	1610.27	1095.66	977.09	1821.35	1030.89	1267.93	1622.84	2169.2200000000003	2676.6400000000003	4472.4400000000005	2639.6800000000003	1051.95	3373.53	849.5600000000001	860.41	582.38	887.11	2172.2	1197.56	1118.1	1081.4499999999998
K11748	17.0	41.75	2033.75	11.45	5.25	123.35	375.64	2566.0	715.15	465.88	377.29	1261.25	619.78	539.6700000000001	22.42	12.75	21.1	197.87	10.92	33.7	2510.69	38.4	3.5	53.25	483.87	1364.52	403.58	428.98	425.37
K11749	23413.43	5598.629999999999	14338.06	21589.08	21195.050000000003	4673.35	13007.5	10903.03	15914.44	13296.31	10312.87	8631.439999999999	10658.67	14625.32	23867.57	46176.84	29987.370000000003	30223.03	35115.24	32597.45	50257.52	30909.86	4512.36	25607.68	8924.17	16718.34	7870.049999999999	11510.4	12905.52
K11750	6.0	35.5	2033.75	11.45	5.25	105.35	410.54	2609.0	882.3299999999999	542.94	506.83	1339.25	696.8900000000001	565.0	24.42	12.75	24.1	188.87	10.92	33.7	2510.69	14.4	3.5	21.25	544.37	1532.36	437.58	473.08	611.62
K11751	42.83	41.33	2163.25	82.95	86.91	123.35	320.53	3125.1800000000003	747.3199999999999	696.27	287.25	1511.26	511.22	501.34	995.59	1580.42	1688.9299999999998	3961.690000000001	2110.93	455.03	3299.53	793.5600000000001	641.66	477.58	498.37	1629.52	996.9	983.93	690.45
K11752	10946.33	4386.6	12445.63	20482.95	19154.16	3947.5	11275.98	9784.56	12929.67	11070.9	8028.71	7023.8	8362.98	11369.29	3919.17	3182.7200000000003	4298.64	6348.700000000001	4867.18	1990.61	4032.94	1657.06	1637.23	1246.6799999999998	5256.280000000001	9277.84	3764.9	3481.75	7085.68
K11753	23492.6	5780.129999999999	15286.56	21666.08	21252.050000000003	4738.35	13407.5	10991.03	16758.690000000002	13849.31	10917.37	8732.439999999999	11370.67	15292.240000000002	23943.57	46215.34	29999.370000000003	30246.03	35162.74	32617.620000000003	50283.52	30919.36	4529.36	25621.68	9447.009999999998	17689.34	8108.049999999999	11708.4	13349.69
K11754	24034.4	5989.929999999999	17329.86	22543.68	21549.83	5159.030000000001	13702.97	11279.56	17523.46	14262.14	11335.85	9224.91	11818.62	16130.91	24214.97	46299.54	30140.17	30359.36	35281.86	32983.96	50475.350000000006	31222.460000000006	4782.66	25760.68	9959.64	18619.61	9140.52	12492.87	13887.219999999998
K11755	8486.33	1385.23	8022.47	16900.0	18284.41	2799.0	10455.46	9752.26	11589.77	10132.15	6910.18	6206.950000000001	7187.4800000000005	10201.9	1188.84	1689.22	1905.97	4504.6900000000005	2484.26	670.3599999999999	3591.36	906.56	873.6599999999999	560.6800000000001	4780.31	8207.910000000002	3336.4700000000003	2628.17	5620.61
K11777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
K11779	27.67	71.0	36.0	41.0	0.0	40.0	81.0	3.0	333.0	207.5	157.0	27.0	55.0	204.0	0.0	0.0	33.0	21.0	44.0	12.0	0.0	10.0	0.0	14.0	151.5	93.0	108.0	68.0	170.0
K11780	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	32.0	0.0	41.5	25.0	29.0	11.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K11781	0.0	38.0	26.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	32.0	0.0	41.5	25.0	29.0	11.0	0.0	23.0	2.0	7.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0
K11782	23.0	34.67	52.75	58.66	0.0	37.0	300.0	53.58	558.4	476.18	471.5700000000001	198.05	482.6	542.6	7.0	0.0	30.0	72.66	13.0	4.0	6.33	27.0	46.0	0.0	294.07	533.0	155.75	118.5	409.75
K11783	0.0	0.0	0.0	0.0	0.0	0.0	170.5	1.33	257.0	276.33	304.67	112.0	267.0	251.0	0.0	0.0	21.0	15.0	0.0	0.0	4.0	0.0	0.0	0.0	163.0	254.5	46.0	73.0	201.5
K11784	23.0	66.67	52.75	61.66	0.0	37.0	295.5	52.25	542.4	466.85	462.9	198.05	444.6	525.6	7.0	0.0	30.0	72.66	15.0	4.0	6.33	27.0	46.0	0.0	288.07	531.0	155.75	118.5	409.25
K11785	23.0	66.67	52.75	61.66	0.0	37.0	293.0	53.58	501.0	461.58	443.17	192.25	425.0	499.0	7.0	0.0	30.0	65.66	15.0	4.0	6.33	27.0	46.0	0.0	280.67	498.0	133.75	112.5	387.75
K11787	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	17.0	16.0	4.0	11.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11811	946.0	1322.1	772.8	1044.25	427.75	590.71	955.33	360.17	1329.0	1355.73	1558.6699999999998	916.09	1405.92	1712.73	1680.0	748.0	491.29	1152.68	412.25	532.75	561.86	417.0	340.75	341.0	971.46	1319.35	586.66	666.84	1339.17
K11814	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	84.0	22.0	2.78	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	14.67	44.67	0.0	3.33
K11815	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	84.0	22.0	2.78	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	14.67	44.67	0.0	3.33
K11878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11890	895.83	1339.6	723.13	1055.09	432.25	576.0	441.33	173.33	367.5	787.25	834.92	634.17	780.0500000000001	826.09	1648.0	725.0	502.67	1095.75	420.09	513.92	216.58	405.0	315.75	335.0	450.83	693.17	313.58	468.17	841.75
K11891	1937.32	2685.43	3525.12	2254.3	955.41	1285.6	1439.88	3539.1000000000004	1864.85	2413.5	2160.5	2868.1800000000003	2168.61	2295.4400000000005	4267.59	3049.2200000000003	2699.63	6347.74	2963.61	1456.84	6220.259999999999	1603.56	1285.16	1123.38	1561.6999999999998	3174.18	1688.7299999999998	1965.43	2561.37
K11892	1913.32	2685.43	3478.12	2207.1	959.41	1264.7500000000002	1577.38	3566.1000000000004	2028.1	2554.0	2262.5	2993.9300000000003	2370.48	2486.36	4261.59	3037.2200000000003	2691.63	6183.62	2963.61	1456.84	3717.11	1612.56	1285.16	1123.38	1790.7	3364.18	1755.4799999999998	2040.93	2739.62
K11893	1937.32	2685.43	3525.12	2253.1000000000004	955.41	1268.7500000000002	1524.13	3566.1000000000004	1958.6	2473.25	2200.75	2930.9300000000003	2277.37	2481.1900000000005	4267.59	3049.2200000000003	2699.63	6183.62	2963.61	1456.84	3714.82	1612.56	1285.16	1123.38	1691.9499999999998	3270.18	1727.9799999999998	2002.93	2653.62
K11894	943.66	1316.08	2777.08	1060.17	511.16	664.5	580.26	3269.1800000000003	878.24	1182.83	839.9200000000001	1988.26	917.99	930.25	2613.59	2304.42	2181.0	4879.32	2530.35	905.75	989.84	1189.16	957.41	787.5799999999999	652.9200000000001	1959.58	1185.9	1360.9299999999998	1252.83
K11895	1937.32	2696.43	3478.12	2244.1	955.41	1268.7500000000002	1521.13	3568.1000000000004	1958.85	2487.25	2187.75	2890.9300000000003	2327.25	2486.1900000000005	4267.59	3049.2200000000003	2708.63	6170.62	2963.61	1439.84	3714.82	1612.56	1285.16	1123.38	1637.9499999999998	3271.18	1710.9799999999998	1998.93	2632.62
K11896	1959.32	2685.43	3478.12	2325.1000000000004	963.41	1268.7500000000002	1476.13	3539.1000000000004	1921.85	2487.25	2219.75	2933.9300000000003	2270.25	2346.86	4267.59	3049.2200000000003	2699.63	6194.62	2963.61	1456.84	3714.82	1611.56	1285.16	1123.38	1660.62	3290.18	1718.9799999999998	1996.26	2629.62
K11897	938.83	1339.6	724.46	1173.09	440.25	583.4	717.5	237.33	669.28	999.14	1103.17	718.67	1044.52	1228.25	1656.67	728.8	502.96	1113.08	426.7600000000001	513.92	214.29	413.0	327.75	335.8	626.74	944.59	363.91	523.17	1080.25
K11898	11.0	4.0	0.0	0.0	4.0	0.0	42.25	1.33	57.5	21.25	45.25	26.75	39.69	76.75	0.0	0.0	6.0	0.0	0.67	14.0	2.29	0.0	0.0	7.0	31.42	42.0	7.25	12.5	36.25
K11899	0.0	0.0	0.0	0.0	0.0	0.0	10.92	0.0	12.25	16.5	8.5	8.5	27.41	26.16	2.67	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	11.75	7.75	4.83	2.5	21.5
K11900	1926.32	2696.43	3525.12	2325.1000000000004	951.41	1268.7500000000002	1720.46	3662.43	2524.8500000000004	2714.91	2496.67	3085.4300000000003	2579.45	2812.4300000000003	4271.59	3049.2200000000003	2708.63	6194.62	2963.61	1456.84	3714.82	1620.56	1285.16	1123.38	1966.03	3668.76	1833.73	2089.93	2978.95
K11901	1937.32	2704.93	3480.12	2259.3500000000004	960.66	1268.7500000000002	1694.3300000000002	3633.43	2399.9300000000003	2668.76	2455.5	3083.01	2542.58	2734.4300000000003	4281.59	3056.2200000000003	2711.63	6184.87	2966.86	1461.59	3714.82	1613.96	1275.91	1123.38	1877.65	3591.17	1795.9	2083.26	2884.65
K11902	1812.66	2622.1	1352.46	2077.93	859.25	1159.4	924.17	390.33	744.36	1439.14	1506.5	1167.0	1465.64	1464.08	3270.67	1431.8	996.63	2175.25	836.26	981.09	426.29	802.0	640.75	663.8	838.0799999999999	1330.25	534.58	884.83	1655.25
K11903	2800.15	3995.93	4107.45	3170.27	1370.41	1844.75	2125.67	3828.1	2839.51	3397.5300000000007	3088.91	3673.18	3258.22	3470.37	5879.59	3752.22	3202.3	7263.12	3379.78	1926.34	3926.82	2021.36	1586.16	1444.38	2396.74	4182.61	2131.73	2525.4300000000003	3784.41
K11904	7592.110000000001	10905.54	10000.08	8843.880000000001	4059.53	4884.9400000000005	5302.42	11405.02	7478.91	9832.76	7177.030000000001	9650.51	7268.01	8516.18	20886.53	18332.46	17396.54	39178.06	20176.18	7304.419999999999	10099.88	9531.48	7636.53	6289.74	5644.91	11553.85	8400.460000000001	9259.45	10533.25
K11905	989.66	1332.33	2791.33	1141.17	515.16	681.35	658.01	3280.1000000000004	1030.74	1321.67	969.5	2080.26	1076.73	1044.35	2610.92	2316.42	2183.0	5067.040000000001	2529.6800000000003	922.75	3500.53	1198.56	957.41	787.5799999999999	804.84	2143.75	1255.3200000000002	1407.4299999999998	1385.0
K11906	1017.49	1397.33	2807.66	1221.26	532.41	681.35	844.8000000000001	3322.1	1397.32	1644.8200000000002	1357.08	2283.26	1373.25	1468.77	2644.59	2330.42	2191.67	5097.790000000001	2540.77	961.6699999999998	3502.82	1206.56	960.16	787.5799999999999	1077.71	2473.34	1401.15	1505.76	1687.12
K11907	1937.32	2696.43	3478.12	2244.1	955.41	1268.7500000000002	1601.13	3606.43	2303.9300000000003	2597.91	2379.75	2967.26	2431.83	2522.6800000000003	4271.59	3049.2200000000003	2708.63	6183.62	2963.61	1456.84	3714.82	1603.56	1273.16	1123.38	1761.4500000000005	3508.17	1756.9	2040.26	2786.45
K11908	0.0	0.0	0.0	0.0	0.0	0.0	8.25	11.0	22.25	16.5	31.25	8.5	8.75	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.75	45.75	3.5	0.0	23.0
K11909	42.83	25.08	2064.75	81.75	86.91	88.5	238.99	3116.1800000000003	564.24	560.5799999999999	161.17000000000002	1424.51	317.25	343.84	971.92	1567.42	1684.33	3784.57	2109.59	433.83	777.8399999999999	792.1600000000001	641.66	459.58	321.92	1441.58	920.57	938.43	530.8299999999999
K11910	954.66	1332.33	2791.33	1132.17	515.16	681.35	666.6800000000001	3287.7700000000004	1056.24	1340.0100000000002	988.83	2101.26	1101.0300000000002	1074.69	2595.92	2304.42	2183.0	5067.040000000001	2529.6800000000003	922.75	3500.53	1198.56	957.41	787.5799999999999	835.01	2160.42	1271.0700000000002	1407.4299999999998	1410.17
K11911	6.0	16.75	2033.75	11.45	5.25	105.35	177.92000000000002	2529.0	288.08	261.84	223.58	1208.25	366.81	212.59000000000003	5.75	12.75	12.5	188.87	10.92	29.5	2510.69	14.4	3.5	3.25	271.17	1087.59	305.25	371.75	245.42
K11912	873.83	1291.0	672.33	978.42	424.25	576.0	298.0	153.0	160.0	554.25	569.75	553.75	548.75	508.75	1624.0	710.0	496.67	1080.75	419.42	471.92	212.0	397.0	315.75	328.0	273.0	467.0	204.0	380.0	641.0
K11913	873.83	1295.0	689.33	1050.42	424.25	576.0	288.0	153.0	160.0	546.25	569.75	553.75	548.75	508.75	1624.0	710.0	502.67	1091.75	419.42	485.92	212.0	405.0	315.75	328.0	273.0	458.0	204.0	382.5	641.0
K11914	900.83	1291.0	705.33	978.42	424.25	576.0	338.6	153.0	290.0	627.25	651.75	563.75	575.75	561.75	1624.0	737.0	496.67	1094.75	419.42	471.92	212.0	397.0	315.75	328.0	324.0	518.0	258.0	414.0	709.0
K11915	909.66	1317.0	710.66	990.84	429.5	576.0	426.6	180.0	386.0	694.5	739.5	679.5	703.5	781.5	1634.0	748.0	511.34	1097.5	429.84	479.84	212.0	406.0	318.5	328.0	446.0	601.0	297.0	457.0	805.0
K11916	900.83	1291.0	664.33	978.42	424.25	576.0	324.6	153.0	272.0	617.25	610.75	563.75	541.75	523.75	1624.0	737.0	496.67	1094.75	419.42	471.92	212.0	397.0	315.75	328.0	312.0	488.0	258.0	399.0	700.0
K11917	0.0	1.6	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11918	873.83	1282.5	629.33	1018.17	419.0	576.0	274.0	153.0	142.0	534.0	493.0	498.0	488.0	419.0	1620.0	703.0	493.67	1079.5	416.17	467.17	212.0	397.0	313.0	328.0	261.0	428.0	204.0	365.0	632.0
K11919	873.83	1282.5	629.33	972.17	419.0	576.0	274.0	153.0	142.0	534.0	493.0	498.0	483.0	419.0	1614.0	703.0	493.67	1079.5	416.17	467.17	212.0	397.0	313.0	328.0	261.0	428.0	204.0	365.0	632.0
K11920	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11921	52.83	21.75	1990.08	35.62	9.25	110.35	397.17	2563.8	1038.03	508.79	506.48	1244.4	819.68	651.67	20.75	43.75	29.17	177.37	17.42	22.67	2518.4	13.0	3.5	5.05	382.97	1407.24	419.7	527.05	517.8
K11922	72.0	34.0	47.0	1.2	0.0	0.0	21.0	10.0	140.0	40.5	25.0	29.0	25.0	27.0	0.0	0.0	0.0	0.4	0.0	11.0	0.0	0.0	0.0	36.0	0.0	52.77	13.0	10.0	29.0
K11923	6.0	16.75	2033.75	11.45	5.25	105.35	188.54	2529.0	296.33	274.94	226.08	1208.25	377.89	236.0	8.42	12.75	15.1	188.87	10.92	33.7	2510.69	14.4	3.5	3.25	306.37	1097.36	315.58	379.08	279.12
K11924	6.0	16.75	2112.75	19.45	5.25	113.35	99.12	2504.0	314.48	206.44	154.07999999999998	1104.75	335.48	232.84000000000003	20.75	12.75	15.1	181.87	10.25	19.7	2510.69	26.4	28.5	3.25	106.42	1020.84	244.75	340.75	148.62
K11925	6.0	16.75	2033.75	11.45	5.25	105.35	188.54	2529.0	310.33	271.94	230.83	1208.25	377.89	236.0	8.42	12.75	15.1	188.87	10.92	33.7	2510.69	14.4	3.5	9.25	306.37	1097.36	315.58	379.08	283.62
K11926	6.0	16.75	2033.75	11.45	5.25	105.35	188.54	2529.0	321.33	274.94	235.83	1208.25	377.89	233.67	17.75	12.75	15.1	188.87	10.92	33.7	2510.69	14.4	3.5	9.25	306.37	1097.36	321.58	384.08	283.62
K11927	2343.83	2831.17	4718.75	3035.2	545.0	1042.35	3757.16	3399.0	8054.36	5468.22	5772.63	3452.0	6358.25	6610.48	2514.09	1408.5	1692.77	2040.95	1099.34	1273.95	2815.5199999999995	549.4	732.25	554.25	4100.46	7392.95	2516.53	2408.18	5300.37
K11928	16981.16	3827.93	14642.88	33782.369999999995	36916.66	5804.25	15798.96	14871.18	9785.1	12722.16	6916.78	8734.68	5718.02	11396.39	2841.59	2525.7200000000003	2313.8900000000003	5866.040000000001	3055.1800000000003	1144.4499999999998	4072.78	1310.06	1198.91	838.38	3344.07	6294.280000000001	2603.4	2365.26	4510.12
K11929	6.0	16.75	2033.75	11.45	5.25	105.35	74.42	2504.0	151.07999999999998	104.84	67.58	1085.75	202.84	133.34	5.75	12.75	12.5	175.87	10.25	12.5	2512.98	13.0	3.5	3.25	93.42	852.84	240.75	318.75	125.92
K11930	6.0	8.25	2033.75	11.45	5.25	88.5	63.42	2506.0	100.5	88.75	47.25	1070.5	172.66000000000005	122.91	8.42	12.75	12.5	12.15	10.92	12.5	5.25	13.0	3.5	3.25	59.58	875.52	225.58	306.25	82.5
K11931	908.83	1305.85	2626.38	1019.87	429.5	692.9	671.4200000000001	2753.67	734.53	920.48	1046.83	1796.75	1011.79	1144.01	1632.75	726.55	513.46	1092.9	429.67	495.42	212.0	426.0	344.25	332.05	591.2	1634.34	538.0	749.75	967.17
K11932	6.0	25.25	2033.75	11.45	5.25	139.05	294.21	2547.34	493.58	474.37	419.74	1364.25	578.9499999999999	393.77	5.75	12.75	15.1	529.31	10.25	50.7	7514.7	14.4	3.5	3.25	551.96	1330.93	419.25	419.75	475.96
K11933	6.0	16.75	2049.75	11.45	5.25	123.35	196.54	2529.0	313.58	266.69	239.83	1208.25	375.03	257.25	17.42	25.75	15.1	188.87	10.92	33.7	2519.4	14.4	3.5	9.25	303.62	1107.36	318.08	370.08	290.62
K11934	6.0	16.75	2033.75	11.45	5.25	105.35	129.62	2504.0	372.08	212.04	144.18	1111.75	323.98	215.34000000000003	5.75	12.75	15.1	175.87	10.25	19.7	2510.69	14.4	3.5	3.25	153.62	934.84	282.75	364.15	132.12
K11935	884.83	1299.25	2623.58	997.87	429.5	664.5	360.42	2670.67	324.0	701.3399999999999	678.83	1667.75	741.79	651.0899999999999	1629.75	722.75	509.17	1092.9	429.67	484.42	212.0	410.0	344.25	331.25	355.67	1325.67	445.5	669.25	731.67
K11936	7593.83	2355.45	7758.18	17110.870000000003	18401.5	3196.3	7513.42	8317.67	3410.78	5656.23	3090.08	4783.75	2112.67	4945.26	1681.75	730.35	544.46	1464.9	652.67	528.42	478.0	442.0	344.25	332.85	960.58	2361.59	782.0	944.5	1555.17
K11937	878.83	1291.0	631.33	978.42	424.25	576.0	365.67	234.67	301.0	636.5899999999999	714.08	593.75	569.29	634.09	1624.0	710.0	496.67	1080.75	419.42	471.92	212.0	397.0	340.75	328.0	346.17	548.6700000000001	227.75	396.0	780.17
K11938	6.0	16.75	2033.75	11.45	5.25	105.35	80.62	2505.33	151.07999999999998	109.77	76.25	1085.75	201.12	133.34	5.75	12.75	15.1	175.87	10.25	16.7	2508.4	14.4	3.5	3.25	83.62	854.84	240.75	318.75	97.12
K11939	1117.67	1530.2	2734.18	1251.87	494.0	839.5500000000001	1291.13	2928.83	1816.64	1706.8	1931.59	2210.34	1904.36	2227.8100000000004	1744.75	782.65	570.3499999999999	1292.62	439.17	548.12	2761.94	448.9	374.25	347.65	1269.69	2830.02	801.91	996.92	1682.29
K11940	1147.0	1190.75	3574.75	1395.45	98.75	170.35	205.62	2544.0	422.08	296.44	249.58	1210.75	395.48	302.84000000000003	594.75	559.75	983.1	690.8699999999999	529.25	611.7	2584.69	42.4	169.5	119.25	315.62	1111.84	320.75	390.75	307.62
K11941	64.0	16.75	2033.75	11.45	5.25	105.35	79.62	2504.0	151.07999999999998	107.44	67.58	1085.75	201.98	133.34	22.75	28.75	47.1	175.87	10.25	16.7	2510.69	14.4	12.5	3.25	89.29	864.84	240.75	318.75	95.12
K11942	1675.0	172.0	169.0	173.0	26.0	78.0	390.5	77.0	842.0	540.0	547.53	113.0	699.38	571.05	114.0	74.0	80.0	63.0	85.0	90.33	0.0	0.0	50.0	47.0	475.5	797.1700000000001	264.67	176.0	510.33
K11950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11953	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11958	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11959	2160.83	2668.77	2437.21	2569.42	529.75	727.85	1191.55	406.25	2148.03	1679.12	1757.0	1083.42	1815.65	2132.4300000000003	2414.0	1356.0	1429.5600000000002	1882.13	997.4199999999998	1109.12	2793.7699999999995	471.4	489.75	451.0	1342.41	1733.0100000000002	824.5799999999999	826.17	1752.37
K11960	2141.83	2667.1	2412.88	2561.76	521.75	690.85	1076.55	378.25	1872.03	1436.12	1608.0	1015.42	1657.65	1979.4300000000003	2399.0	1351.0	1429.5600000000002	1867.47	989.42	1102.12	2791.44	471.4	472.75	445.0	1233.74	1605.01	713.58	789.17	1649.37
K11961	2141.83	2667.1	2412.88	2561.76	521.75	690.85	1076.55	378.25	1859.03	1436.12	1608.0	1005.42	1605.65	1945.4300000000003	2399.0	1351.0	1429.5600000000002	1867.47	989.42	1105.12	2791.44	471.4	472.75	445.0	1218.74	1581.01	705.58	780.17	1642.37
K11962	2141.83	2667.1	2412.88	2561.76	521.75	690.85	1076.55	378.25	1872.03	1436.12	1608.0	1015.42	1657.65	1979.4300000000003	2399.0	1351.0	1429.5600000000002	1867.47	989.42	1105.12	2791.44	471.4	472.75	445.0	1233.74	1605.01	713.58	789.17	1649.37
K11963	2141.83	2667.1	2412.88	2561.76	521.75	690.85	1083.05	378.25	1862.03	1436.12	1608.0	1005.42	1609.65	1947.4300000000003	2399.0	1351.0	1429.5600000000002	1867.47	989.42	1105.12	2791.44	471.4	472.75	445.0	1223.24	1588.34	705.58	781.67	1642.37
K11987	0.0	4.0	0.0	13.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11991	21458.77	3268.53	12967.009999999998	19093.66	20687.3	4038.7	12022.07	10503.28	14435.509999999998	11761.67	8833.45	7685.769999999999	9323.67	12952.57	21737.99	44964.54	28554.66	28580.68	34204.32	31542.7	49985.52	30470.36	3971.86	25154.88	8082.97	15403.0	7212.969999999999	10864.73	11416.71
K11994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11996	16074.83	3993.27	14669.63	33905.19	36907.91	5898.0	15856.89	14791.26	9507.73	12547.35	6637.47	8948.18	5833.91	11056.73	2935.17	2485.7200000000003	2450.6400000000003	6000.01	3123.4300000000003	1133.53	4079.44	1330.06	1106.66	926.88	3087.34	5671.9400000000005	2404.98	2482.08	4154.62
K12049	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12050	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12053	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K12055	0.0	8.5	2.0	6.25	5.25	0.0	45.67	7.67	189.25	101.59	126.08	86.75	89.17	135.09	10.0	7.0	3.0	1.25	3.25	11.75	0.0	0.0	2.75	0.0	93.17	55.67	69.75	42.0	97.17
K12056	64.0	8.25	2008.75	57.45	5.25	88.5	99.09	2510.34	200.5	116.43	84.41	1104.0	232.34	157.68	28.75	28.75	44.5	12.15	10.25	26.5	5.25	13.0	12.5	3.25	85.84	904.34	243.25	304.25	97.84
