pathway	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	5.999676903558584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7315	58.72015877291648	378.2902599943987	7891.067592508914	7604.005735985587	7497.977176998269	19202.245300230625	5986.258717946119	18047.962636212444	4361.4295027890985	4887.907337530327	5708.813116749985	5880.940090214739	8241.305737169618	730.6804511742356	2267.9804420399755	1149.8248990804182	1494.1444875666116	2081.417087429361	3246.816432489158	2715.500747574898	2159.70298159104	1213.6285292639272	646.1991218784318	6982.295031439156	4901.106648545979	4955.236061942903	4459.030136296804	2676.493642443786
PWY-7323	353.2532291265918	2641.715458725887	7739.059875212491	8979.432196263046	8952.944045662824	11018.082529086429	7197.042406762396	10170.080262914167	21578.19207545213	28462.63397880587	6800.153575237303	8413.409860411717	27879.560134890504	3696.7656799410447	2093.16462586968	953.8156310794368	1205.7561121385154	195.12632860472496	3814.579668101954	3774.340172822942	1986.9855888007933	924.9691872004609	121.92846948886827	13015.68289851332	5807.198454473937	5725.743111933399	5313.488816278745	3057.032508507996
PWY-7328	460.4309523385122	266.3663416793209	7812.024845680946	9855.68494738284	10706.510243064968	14056.858235880654	5154.725723211202	13490.453167989035	13057.405975498172	15266.104568130288	4967.511411369815	4274.386339163651	14551.108111248192	755.0224343553657	2475.508496761189	1415.0475113348532	1951.1186745267607	3279.908204227143	3646.23099794912	3983.587104970076	2204.8839998635453	751.6178554636844	841.2124237712126	7264.048334994339	7350.852275433299	6975.341707650435	6836.372052537686	5196.398506671388
PWY-7332	0.0	0.0	2108.558756500672	104.57418938435926	0.0	1012.6433063140316	266.1523513681054	2287.765471280733	0.0	449.2492174908457	169.72185683508778	4496.332165821628	4856.598140236375	268.03896497855027	69.89677783245148	0.0	0.0	0.0	517.8866254977042	445.7555488280168	0.0	0.0	0.0	0.0	132.3347699263341	0.0	13.98893318520861	13.992774698611868
PWY-7347	0.0	0.0	0.0	0.0	0.0	16.483720799119517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	0.0	0.0	0.0	0.0	0.0	262.9197264596235	44.10000000000001	105.0	1485.0	992.0	48.0	8.0	334.5	0.0	0.0	0.0	0.0	0.0	0.0	12.67	0.0	13.0	0.0	0.0	38.0	11.4	9.999999999999998	4.999999999999999
PWY-7373	0.0	0.0	0.0	0.0	0.0	202.77461461048844	35.87267904509284	56.94915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.02040816326529	6.705882352941176	9.411764705882351	5.0
PWY-7374	0.0	0.0	0.0	0.0	0.0	161.19584136558743	24.83108108108108	89.93055555555554	1484.9999999999998	990.7978186225004	48.00000000000001	8.0	334.5	0.0	0.0	0.0	0.0	0.0	0.0	12.393218128464298	0.0	13.0	0.0	0.0	19.174311926605508	9.743589743589745	3.846153846153846	0.0
PWY-7376	192.8203487839904	227.48917595472008	310.6293651623649	50.694809620694016	61.84783754948834	431.4334961686315	47.8979942008035	21.89380144033846	0.0	22.55410283116854	0.0	13.964812683313832	0.0	67.6092115773084	86.80980173286673	32.448154565683495	0.0	122.04957952845524	165.71068618899747	46.57560268757684	58.17908700217805	133.3933996080035	44.87985489865378	0.0	44.935945900807845	0.0	0.0	0.0
PWY-7377	28.27512709775843	0.0	1245.2186455434814	863.8514801183601	402.97801736152775	1420.4014521520376	457.75708619698304	53.06249105863675	0.0	0.0	85.46869338392243	0.0	0.0	162.09001620327714	161.21126573093264	831.7498847590437	1055.697890708789	746.5632606414495	170.2976073286862	2044.1282894825515	128.6420490893151	354.1037066241599	94.59078222532962	0.0	302.1112763287577	2.657522967151388	12.298413346939537	0.0
PWY-7391	0.0	0.0	0.0	0.0	0.0	76.2020674752626	11.967155338392548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9923094507313	0.0	0.0	0.0
PWY-7392	470.6382442615226	11765.145043056098	12758.609474198642	10637.0896571766	9343.94769352494	13531.947602735763	7970.588194882881	15308.988367051295	14334.130361895242	16713.339436745	11938.27085400868	10271.98834906024	16726.308201603388	13168.061559180844	5947.127371959843	2260.597948000097	3094.2528141771527	3165.147542542678	6750.667714907872	6593.096566151805	3244.701822956096	3249.3353328391854	1000.3385042613584	13671.02028945728	6873.220308743002	6160.665231673136	5252.523545793702	3932.75290570057
PWY-7400	4159.513725276761	15836.012678919178	15772.473198862328	18990.348887039283	16307.64024445596	27609.13907532288	9156.562570191698	27674.023974247302	14569.484671215514	17245.546597398417	15408.689530038317	10889.138919660238	18037.233863267043	18220.235824089985	9540.598332783387	4310.342629095632	5110.048472182189	5194.794225400541	10540.41507427722	8031.864016437587	4991.752035639142	4288.482393737952	2042.0717367590955	13545.87544077174	8642.315450636464	7757.724025008006	6365.5508583996025	5074.466042241593
PWY-7431	228.42731469784323	75.23334218210778	126.1639984886922	25.703696866842453	33.47708262906863	157.11755432230655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.986848864687143	29.22334895611419	13.897516700064992	0.0	68.4395109008297	53.07110810644705	41.47022037737496	23.811579980372915	52.7605648928744	22.02175732217573	0.0	38.87154036463599	7.869051037863834	0.0	0.0
PWY-7446	19.75	8.25	3826.500000000001	5200.7478734793285	5537.080200258588	1430.5	3940.75	1919.75	1871.75	1907.5	801.25	1367.25	1068.75	19.75	19.25	0.0	0.0	6.206932773109244	1364.75	7.239443177056659	536.5	19.0	12.75	2.75	3066.75	3170.75	3300.0	1580.75
PWY-7456	0.0	20.970646253654817	702.2610372910513	0.0	0.0	1170.2811037971535	188.37780621029853	526.2312025779546	15033.706359815324	20502.029551445987	134.6251378142044	2756.5532299904457	20260.69551630716	143.9208542032739	111.75534768085566	0.0	0.0	32.839893953558246	139.638689947698	899.3006976643163	319.4536826156793	127.88493698077627	105.2973366311256	1513.1149814687235	256.49620360082264	116.93056847765476	0.0	59.46738645133255
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	5239.4242456764405	1305.5189066187488	9571.0720855831	15433.01485967522	11823.892857821287	13267.107570721397	5866.572062873	15641.234721692696	19833.98595656673	25561.268726762544	8365.829461797472	8930.31234467475	25232.44213586608	7063.524991680959	1875.6595081878727	1781.44788371745	2146.685246963785	2373.6284297213483	4789.458432046078	3563.5352590052503	1882.671121055097	1048.0076461732615	821.426843413454	12004.296163615674	4965.254297090432	4626.206425843317	3703.961361910297	3194.4140358643403
PWY-7560	381.2747649893778	9779.47553890401	11591.59471559405	9357.316485965415	8057.1508326647345	29356.5490855198	8539.572534808563	28789.21761826237	22205.08465505892	28864.32886950126	14151.647920937314	10738.085802035142	29673.296501942616	10785.749122140636	4641.7754189513935	1767.3978578230167	2417.431452759379	2483.6104701551994	5380.425015342227	5225.029761544061	2519.57332675943	2527.813978886468	794.0325336946516	17440.224122225613	5552.624413597614	5087.332851731513	4326.322567945651	3057.971957303805
PWY-7616	0.0	0.0	0.0	0.0	0.0	67.38281058615755	12.703770127017751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.154916256561741	0.0	0.0	0.0	0.0	0.0
PWY-7644	0.0	0.0	0.0	0.0	0.0	3.2619439868204285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	51076.97943384951	43906.42869580122	27676.177495901207	29590.48138161018	28963.00236676121	34607.03610590754	13819.218302967358	34362.96318118869	31469.70891057169	39171.49633193592	21479.927012439188	18246.4777876058	39436.24227850098	54719.346251357136	49967.08563662499	38652.80790095311	35862.83973162745	31508.06853252091	41048.83284179344	39407.04623976371	41609.152026540585	40250.28066045716	47420.34173632576	25589.405250185544	28907.780264069635	21247.55145755004	18495.45317633717	28912.34025610966
PWY-7664	1856.6629294969148	615.1874413551745	10738.842527203022	13677.408340894746	14133.996642743054	9133.255144788727	9014.732881768758	6592.956488662824	6164.850750366431	6531.821035731555	2875.7764966611408	4429.888537755039	3902.43517301424	381.2509847221432	1066.2566377351638	2418.779524193635	3142.889121302447	4929.949731753236	6143.2897905801	4185.987692663529	3755.3289811693785	1635.9047387534615	1643.6301615823186	355.15611621424017	10633.129208569468	9641.023905475036	8688.854337703728	7823.014238692058
PWY-841	45494.143681694295	38001.025469867	22360.24770403484	25488.25184708642	25654.22018077265	15633.688269712811	10654.148384499627	15512.360922085203	25238.403881644408	32368.23112758305	13805.988652960985	13756.241673962037	32484.32717084345	47832.1165280764	45290.5409726535	35266.992956645845	32682.931114375904	28922.05846992836	36906.87994658947	34730.038977361146	38381.36565190439	37296.96235172884	43696.90543401155	20713.161922181367	26587.233221586484	19512.35809007979	17641.29758393814	26997.6281708134
PWY-922	30358.495768880195	19687.217332298376	14579.589841230185	17582.189294406227	17713.25339104978	2342.72619090968	3127.4248011419418	3225.9070349897365	3810.868707212036	4091.690061616412	5789.319813854172	5762.089134199971	4748.275043142542	16510.768490408787	9214.431641083847	7449.737496290199	8956.41916482604	10173.8342787764	12930.736057702466	10820.795827403672	6681.408369986175	7186.60349336764	3069.7502531862424	6222.544485601593	14919.54895986278	11725.567302255293	10349.236483096884	12376.817044329164
PWY0-1061	20648.901769943084	8002.532179261109	18362.11606645437	21397.028980899388	21366.11275196251	10791.575242332548	12678.43814713027	11000.067426049429	10947.442075733636	11463.510839041532	6655.446457742351	8259.301126193957	7202.088609257536	13253.770341004953	8698.457060693574	6710.467302093793	7489.456918556421	6816.655927979608	14763.728429377348	8538.874318452357	9294.91804144306	7508.190535697881	9579.29849396943	1406.73914172244	17027.479264764283	15112.676769238413	13489.22964603831	13240.628870450617
PWY0-1241	195.8863026297899	106.67653953278626	4498.740946209342	5717.365708829093	5905.0509888087645	3586.663401590657	4569.365687564239	3221.8135787167284	2786.016637834164	2709.8064858043376	1349.95229086787	1871.2274934780207	1905.779618785304	134.01606433662826	371.8942235818492	648.4634970706187	899.500029142127	1519.881374730388	1653.1381210297138	1280.0567938433635	1004.74768365756	353.6529763038419	377.4329730241081	114.108767566367	3764.257741686617	3681.2181074148953	3522.4100174824744	2484.969590804403
PWY0-1261	2655.0681162013584	1152.0530141384063	19158.38456727587	22892.680869972966	21994.35647942171	15217.332035716016	12769.28153450001	14703.419845110331	11719.032553219287	13282.12973855361	7801.186098016936	9611.427545465547	10074.15088079104	8168.555273237181	2502.6590960786425	6164.670349643109	8032.334834677546	10431.604013568	12734.06197249622	10338.987266222231	8773.932297630676	3717.050689670079	4110.396316744537	969.3233589911212	16802.248419716783	14143.83877835374	10947.622183808273	13488.702798820465
PWY0-1277	44.04557473278377	36.94491246438916	5292.602982911468	6761.558915424494	7182.942525855994	2502.8425720591904	5197.48351099054	2651.9655460027493	2545.1670033393884	2593.436513538303	1288.7111544474576	1926.65367857614	1508.47044048396	52.93604516430528	45.24272035132438	573.2819640318451	887.5867276461444	807.4553308017714	1864.9319910642496	1439.0572677278308	740.8136650111413	41.33847155545522	23.325240860426984	10.628089800976277	4146.248199936755	4154.199957622995	4284.078706009826	2134.643095732746
PWY0-1296	44369.16250497964	36970.35167251829	21513.414616058704	23357.62753031116	22753.33636952809	25547.401824861587	10808.61408742831	26479.08509354577	12617.84658442224	14324.617687944923	15807.114342268644	12719.23860187328	15515.96837643513	46576.18733007801	42799.91324057459	32246.07037188184	30028.62551546577	25714.86840256545	34741.015222537775	31438.210291891093	35179.11593099414	34861.209329336634	40779.47820705333	17418.863356633985	23676.3793940542	17565.05567920985	15435.52825443075	24231.56994003675
PWY0-1297	40504.611214027136	36050.80107973702	21411.83054737461	22134.539777247264	22555.656256408507	17522.309403184317	10789.268002207811	17066.394125955587	12071.228255341328	13375.00229552078	13181.151669911984	11394.349236521784	13157.085043738703	44732.012753760966	41679.45510474381	32056.684546118904	29838.658397786243	25785.45874235149	34073.893983919574	31343.054160104657	34716.193601794344	34209.04693793648	40029.42619685819	13691.791243773472	23782.856293307697	17733.097221360742	15824.816812980747	24139.08679413787
PWY0-1298	38319.50389399676	34959.41031009141	20070.837801833448	21118.69228125429	22308.07196794172	18253.727748196623	10182.059010827434	17920.02937495935	12095.388559755307	13368.715100660673	12935.054117840622	11185.53493786089	13241.979110380444	43348.55686488316	40711.95774755729	31448.399850109778	29262.25686130233	25504.94532105545	33020.312730868754	30566.53295611383	33905.642924953114	33256.20435448927	38953.557703340826	13804.11258845854	23220.180996306422	17242.658457386297	15753.095212118971	23541.74967501024
PWY0-1319	45936.75211969793	42382.85051080394	27949.098306822965	27274.760218451785	26252.32285009705	36045.80969838759	13521.838421965214	35835.73090930677	22505.29013969812	28248.26925449808	21326.087312877426	16654.01459598013	29391.226165924367	52570.75425662836	47803.71689749866	36294.46011433466	33348.41584522438	29410.496355332554	38847.86351457123	35905.845970731694	39361.52369152692	38548.5587403287	44897.64708902967	23168.817443309	26988.481290841348	19898.492399242023	17734.053715813352	27208.246992136235
PWY0-1338	20.438453159041394	17.70928255891944	4452.964387469688	5600.786334225415	5884.532951797537	3538.4098232424435	4165.0463191380295	4141.11905738147	2208.7839767324795	2290.421290489728	1552.5665920238453	2139.944739624805	2223.732150939088	45.22547483769139	46.83808002187241	430.3459915611815	675.7187948350072	592.3375763288113	1462.5385491717611	1205.9098721397893	594.1017567334353	23.48251333728512	14.395161290322582	6.868295457903603	3239.278226712397	3415.0414364671205	3434.67	1624.75
PWY0-1415	577.326746299653	185.8104413705764	5878.384707603874	9670.758381599093	8734.500668960793	3062.287412397837	5324.38046830125	3405.2333247491374	3134.48144023546	3197.802967853021	1527.3632935546352	2414.723509471701	1890.3065020591	244.4686385013744	113.57957001644851	810.3871517527353	1194.7196014104677	1293.934697634102	2514.55046085273	1958.79740325436	1009.7107526560084	149.13856894352136	81.89247038079388	356.8298862311996	4796.893060239704	4751.705770212928	4590.740896304398	2733.4698675612185
PWY0-1479	220.9180602090534	139.25566681055486	6941.871355035499	8890.014341641703	9273.379601167324	5356.034551485083	6241.531121870282	4533.1259597202325	3731.043873221139	3932.2648891010576	2212.995536659528	2697.8860088118454	2369.179164395844	1550.8445515850774	418.811244756004	1144.8723595717092	1644.9131334596475	2666.4853153007152	3083.610281186533	2342.2231491945267	1778.175338551327	655.8778864354837	692.5330213465427	183.21328792556443	6331.534473485145	5934.371020502824	5679.969091289311	4331.895082086926
PWY0-1533	39.34967483741871	29.96895787139689	4896.72170684965	6889.771723919409	7270.621049082829	2369.2475547313684	5200.733026942835	2962.769333914128	3327.1626744433283	3387.404613982329	1423.2490156014037	2290.6864903013657	1950.5461052456697	34.91399435038286	116.5941644562334	612.598319327731	991.9776764952096	861.4372451326851	1907.921221355312	1664.9691379447756	751.5403851232619	32.23966446974236	20.28438948995364	4.888169403202231	4104.2569836391685	4193.878796439449	4234.829708081804	2015.683338176324
PWY0-1586	42620.1444660274	38965.8021558331	27216.806330640768	20741.550368029988	24464.762283722423	33518.66492061483	12495.556065002416	33501.1019047545	12678.295484691564	13133.75651204719	20262.697733126253	13508.266257771644	14805.659134564432	52725.87089424383	47315.96019623492	34158.00936571254	31594.144973240844	27477.264491114503	39489.23083858687	34569.2953574979	37595.073867591454	36859.63852535968	42235.89589527455	18033.66365889012	28011.13708459852	21599.34366015888	19325.57707061688	26867.09124990885
PWY0-162	45980.48163309845	38751.64310909063	23411.312371596483	25452.90802491887	25197.35442972895	15751.098932106264	10843.837348013176	15252.933636690856	24133.837016902216	30963.170111063224	13974.893304487494	13636.14471433782	31853.54679624741	47447.66505061268	45056.97671455189	35020.18909927612	32268.02169854732	28427.233756536385	36334.93471485756	34383.29610298632	37775.21105649306	36814.02421229091	43071.82532655254	20827.90042135492	25997.32195034374	19071.28202233499	17165.16859954084	26208.36181392962
PWY0-166	42072.18600961112	33623.86367903223	20897.48108522637	23428.685958804337	23701.1653266898	11807.591330671548	9449.518752983027	11626.074503810778	15175.236670556786	17692.46067064572	11427.05966257676	10628.299124485238	16283.703072571534	42537.46474808318	40723.67114699063	32212.65854079236	29704.039984809795	26598.56245580301	33092.54526451419	30836.94893104277	34987.62156999662	33923.93591285922	40173.20983647231	14658.663195333002	24190.25930359752	17648.57495671656	16161.31173490472	24897.727384271933
PWY0-321	48.00993337252512	17.765224582126265	5229.840285493784	7037.571361178641	7347.465042121609	2614.682872391092	5446.755982586461	2955.700183352645	2911.010298871779	2947.825569992651	1267.2015213846073	2109.352470441326	1723.0968819344014	33.52623033374534	33.613685122200415	542.6617863819698	857.9963539647997	766.175811599414	1839.2983892530056	1453.6427726779636	715.8594718318565	34.91586784445751	20.48887858114067	5.456549264338135	4338.402579016022	4426.182261392012	4325.311785366817	2186.64448807098
PWY0-41	50.09130231312121	12.57198682898898	4712.814775100671	6588.464793945003	6819.966106046903	1997.7805646014472	4831.616300786886	2565.015475198406	2340.62197871722	2625.8978452371925	1186.0189272504583	2022.111150401539	1664.9172817881922	38.06012580852042	30.25778375251061	615.6813976233583	989.7948672834722	870.7707082191469	1668.9166357881447	1551.3045172590355	662.3237920410734	28.881336765495465	17.98698516103603	168.9930596643293	3725.011611099871	3911.225119506909	3932.4212104533326	1887.498764105822
PWY0-42	186.91963406600075	61.7256128350099	3901.019276503978	5304.940381484677	5643.11951352592	2055.5154877604887	4076.683027434424	1985.0829991774929	1896.2018342236515	1943.84501800696	820.4705602628393	1397.679448695607	1130.145861223213	34.952322347901244	48.95673813169985	9.247567769770992	0.0	49.441353366591926	1431.8516303798	18.50289247963076	601.8008197695142	66.92153043915312	36.39237561000151	4.022283447607424	3242.8329342700754	3278.095048877692	3342.784773304428	1712.1372753200667
PWY0-781	542.3793380962423	3952.0475304779793	13633.164694928271	14518.839378888066	13902.490175415704	13868.682055734318	8643.064276069095	14529.824468566596	9171.1801722018	10734.229019212073	9095.419141545772	8360.523483383151	9415.122762053228	15121.167309652534	6896.571196915954	4599.202195347752	5506.428994670697	5734.068914088272	10452.061592753897	8042.080917866613	5539.042531325872	4023.51810880788	2362.6622389757545	3910.0366969361735	10980.34577394294	9506.002154934702	8091.214656548652	7529.10944941326
PWY0-845	519.9348808311522	194.9292279481527	7151.674707839804	9104.202833267283	9538.15038467878	6257.348286769856	6764.937314772747	5020.485660692004	18021.45111788913	23889.66453202987	2335.317538294445	4742.026917112986	23485.84767810144	1713.4567967036385	333.6773418740892	1041.6491337861355	1622.3988601276749	1837.533413464186	3669.037769777015	3827.409246608416	1793.4288161316972	455.7845783841111	151.23809826525823	9728.66937898369	6520.246495773348	6106.990402507471	5819.378873623638	3725.576492219094
PWY0-862	1800.4889235275348	528.2255567583711	9775.419175036708	12600.978674215869	13011.430432022851	8079.925562447631	8455.12789658135	5878.419657576363	5700.3359088944535	5898.716244272796	2684.0368556363733	4151.950825700434	3534.6428378861588	11569.69858586	8291.106889839026	5533.336156056968	5557.814874522738	5222.03525795112	11618.396888187186	5843.9090114600895	7713.745916621496	6774.821685641515	8633.654313033974	1236.117581699293	11714.21027567085	10559.578427361252	8388.691274116836	9994.333975888105
PWY1G-0	0.0	0.0	0.0	0.0	0.0	58.83201341452742	11.03300471495928	4.997750534248116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897887323943662	0.0	11.86060346260509	7.949251247920133	0.0	0.0
PWY490-3	7.499542866337774	240.6183651447973	1997.8645036969097	247.69975425523447	23.99161652592328	773.3345002477349	155.97385367986783	745.8858115812794	72.72045256532907	408.8072154054507	260.59016558954994	2021.559054945588	2165.020696239302	1495.0990917950155	113.9081558924398	73.44499281080552	368.26675183283567	391.8119770765903	175.22453703144728	130.84500604321525	181.1931943246504	853.6509599963241	160.28243921447807	2463.4454307648552	97.6697150450788	0.0	2.9998057938177696	0.0
PWY4FS-7	43756.1182108306	39451.91698137246	25269.7963906917	25350.09829857908	24747.774976610355	32335.266418955107	12370.175234270244	31596.399422847186	13956.312957997045	16225.606457125075	18704.73770352161	13909.348128724328	18141.97969301974	48608.56097598471	45361.326584204005	34571.84078443269	31721.08042758909	28010.523737224703	36593.53601189038	33715.96516574504	37419.37117926734	36754.36138706472	42785.5807503464	18676.89528159345	25524.049589619288	18795.1369469202	16820.952731997037	25875.01182093622
PWY4FS-8	43756.1182108306	39451.91698137246	25269.796390691696	25350.09829857908	24747.774976610355	32335.266418955107	12370.175234270246	31596.399422847186	13956.312957997045	16225.606457125075	18704.73770352161	13909.348128724328	18141.97969301974	48608.56097598472	45361.326584204005	34571.840784432694	31721.08042758909	28010.523737224703	36593.53601189038	33715.96516574504	37419.371179267335	36754.36138706472	42785.5807503464	18676.89528159345	25524.049589619288	18795.1369469202	16820.952731997037	25875.01182093622
PWYG-321	1771.8218639898205	607.9503603195773	7856.643456743924	0.0	0.0	9201.796740193087	9281.765558958905	6602.442395732245	6274.985564020575	6692.53542051825	2730.543585010605	4406.652795267652	3989.937873513272	297.5259277797703	790.5600494844156	2007.711471660052	2699.794462723728	0.0	5301.463094953391	3772.2231863429033	3196.476865368935	1287.5863541597084	1248.8358294301458	294.85905933297647	10203.21574705297	9248.551434958754	7221.173479004407	7116.34196838787
PYRIDNUCSAL-PWY	391.588769032182	4491.736566282663	8496.443498742268	8299.940762648454	8234.31678966075	24652.094822759787	6722.439674871267	23274.24188493517	20004.473963371165	26075.88928196064	10906.094779393969	7763.999232294327	26822.2355298097	8491.746043145824	3883.578082143045	1333.4210166951543	1971.6743713339656	1378.0131973913692	4272.43528116159	4072.381029544621	1863.7330473721315	2129.4994104658567	387.1493250496579	15896.284181266954	5217.572118564853	5223.820938267211	4917.461994194807	2990.993560127114
PYRIDNUCSYN-PWY	360.8760897988314	1198.2406936865727	8273.081203460764	8510.33786568007	8398.672767947477	8590.338560739921	6466.510012736696	11237.04069042852	18714.425860660103	23689.62422424641	7486.81715589493	8069.353104869741	22579.156939480345	8241.718066160782	1529.690896243986	923.5503945897408	1548.388844191879	1184.2297348715065	4960.555239326579	4126.483618675009	1385.2181612412005	574.5123207094655	118.18903205338238	12587.799213418268	5891.941778221558	5468.846607902196	5159.107632892936	2766.9839326578526
PYRIDOXSYN-PWY	278.95123192194063	106.18749613133808	4756.0946455382455	6009.773131521635	6187.346242119523	4170.334657817376	4972.971992921897	3637.047216396639	15786.758907785834	21366.04604639156	1748.958533090123	3650.8168059323234	20987.059028854084	1175.594267050608	184.00563106124372	598.6601680645867	976.1579101219428	981.987977710068	2286.838574812045	2381.9241914482373	1047.6777583620908	241.16198441686987	69.02576402152211	7930.080726555695	4016.173775375239	3838.750217097663	3663.462040756828	2138.317409657919
REDCITCYC	8005.178309459608	3189.917319495785	11689.200210785772	22672.885554626933	16146.771675405216	10938.432715303534	7969.068284928642	16559.010556050394	6998.80071436061	10835.041742099427	6946.118386125144	8827.058937653981	9345.42685617294	666.3206896304669	483.8681122013536	1671.85625992385	2566.654695381524	2351.0278826192093	3934.271573724152	4288.763155432047	1242.5081818297908	394.7289949427453	136.53060127522036	694.125756951727	4774.941622122708	1647.642689437472	360.21420552308825	791.0340733705607
RHAMCAT-PWY	8359.94515663126	3086.238390015096	7550.820886476485	6995.735089229695	6443.608855436372	2998.272713886901	6670.850867558846	3279.38773494568	14971.3223117607	20339.476869870643	2320.1856906301787	3687.9348561302736	20179.78702156901	1057.822410656416	205.02696036426028	533.2478173759941	843.3945053751764	653.9717837369685	1754.2810678893657	1644.6020443213083	763.0997703552381	241.74991539614385	383.81122359132	621.1916693191374	3507.872213940839	3579.774486224434	3591.7507356097667	1678.5812470524556
RIBOSYN2-PWY	7571.1908735708785	2954.362119074537	11274.576543897972	17733.369964861904	14448.648588805534	12716.577219561032	7928.224017316504	15747.711381803543	19763.33292340012	24936.62370826886	8936.877648869435	9206.46942597114	23501.49685852345	8942.723656119984	1840.9179126282136	2273.2582893352323	2864.229499083589	3370.266541391535	5514.422723368152	4811.142743550333	2002.745382194286	932.1044210440334	707.9885852933965	12013.757166558476	6380.173111698119	5895.002519747266	5190.808258366571	3907.902722004639
RUMP-PWY	24073.773982378545	3232.268541233039	10732.020196395746	20987.227907207613	19088.08734959754	4311.178461190192	2231.0608458388224	8630.438948685673	1322.2114735022208	5050.897131416991	4531.8773675753	6903.348701695957	6318.333155091466	962.6288722002894	259.78301949101314	2683.416763755671	3305.0631032523297	4609.6614725595055	2065.2606463069687	501.1689491398722	0.0	116.71086809938032	0.0	4460.017435814215	0.0	0.0	0.0	205.7942445533625
SALVADEHYPOX-PWY	1331.6968578207325	692.1340808944716	16223.826528703286	21096.321785996075	22095.8448563234	11207.827553093284	14134.15975247388	12199.14862200269	10643.420096067368	11602.552993145771	9117.09305342764	7670.45882797609	6701.124360197848	2028.975361355987	609.1702714470725	99.34970224221536	37.419811323059314	436.10790991715743	9831.583311976916	1106.8894755529664	4302.38483195304	734.2196251983454	467.87306502714944	1568.3826608079337	15403.153566035	14334.719967351644	14063.80556297702	9675.783668545288
SER-GLYSYN-PWY	19268.94907418504	31876.569044766104	17731.203999730682	17740.853976993174	15456.923868327263	32042.496844528887	9770.154677372357	30430.570192876898	23800.275170642173	30857.96462657342	18865.78085948372	13753.575293960906	32550.397687487937	28542.420087618124	16489.759451657974	8782.466880008313	10325.47653241297	8266.626110482175	14122.58245933444	14469.030136225529	6948.772541650735	8583.036571620087	6972.892199069325	21765.63789603712	10563.50701301888	9145.480175975272	6594.611349424619	7480.075333091588
SO4ASSIM-PWY	5913.524625603485	670.5830723880997	8027.597293546372	18876.621988976443	15250.633754209792	5019.21200395944	6553.14822404727	5683.812500228174	7149.727129939139	9656.179290707509	2353.9661663209035	4456.857829685752	7450.25582827492	313.1271174306023	121.64593246743064	989.1472298648088	1416.4355486329189	1602.62870951859	2327.4104261218376	1907.8717947615387	847.4227708001831	134.432214288882	55.36632061480384	336.5157336363273	4535.971245681867	4572.741843010487	4611.559871498446	2258.7675932255934
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	54.74853785171111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	8506.930528288001	1333.7540580398324	10570.574264236566	18635.26080254105	15238.806473778208	8870.158489874635	8267.008082056776	9922.785436427735	11921.768146737651	15951.825387242725	4464.19198883676	6954.024448634845	13097.35687555148	690.6720670625444	269.1721048014586	1804.2676811674544	2460.5756044284685	2593.504258541587	4172.785829912649	3329.976539149168	1611.7073500739275	293.9796308320743	123.08732866320096	739.1718921419422	6284.000816667184	6061.483592487359	5287.249891624325	3573.267141998233
