pathway	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY0-862	11569.69858586	8291.106889839026	5533.336156056968	5557.814874522738	5222.03525795112	11618.396888187186	5843.9090114600895	7713.745916621496	6774.821685641515	8633.654313033974	1236.117581699293	11714.21027567085	10559.578427361252	8388.691274116836	9994.333975888105	14353.602414309737	11383.854163406744	10520.894500923034	17019.302766599165	9977.75432171165	9563.079515776875	10749.715980880334	5621.742224770674	3591.047785580053	4322.251401779714	6354.471517777688	11964.049016082628	5270.49236903382	6565.894285732356	9616.05833410111
PWY1G-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897887323943662	0.0	11.86060346260509	7.949251247920133	0.0	0.0	49.47405898706636	38.44161958568738	12.272727272727272	0.0	27.80956848030019	15.287012069531649	21.90721649484536	9.495469133471778	31.76555555555556	15.879629629629632	124.7589907776457	329.698460960148	54.27540419700799	43.04085158015635	185.6420825101532
PWY490-3	1495.0990917950155	113.9081558924398	73.44499281080552	368.26675183283567	391.8119770765903	175.22453703144728	130.84500604321525	181.1931943246504	853.6509599963241	160.28243921447807	2463.4454307648552	97.6697150450788	0.0	2.9998057938177696	0.0	94.41668390319296	11.99908471776128	35.9879678239559	48.47465853082293	10.004155278006923	14.99798957581658	11.999073571007404	5.999641607676286	77.07342198825603	37.48323766435134	575.0255237089217	989.913079833915	292.9512455790242	278.4474154470937	649.151145501962
PWY4FS-7	48608.56097598471	45361.326584204005	34571.84078443269	31721.08042758909	28010.523737224703	36593.53601189038	33715.96516574504	37419.37117926734	36754.36138706472	42785.5807503464	18676.89528159345	25524.049589619288	18795.1369469202	16820.952731997037	25875.01182093622	27733.09841596416	51344.35437218444	33580.736723427835	34299.47418123845	39022.8025787905	36247.92775275192	55218.67512222494	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	14414.487150478686
PWY4FS-8	48608.56097598472	45361.326584204005	34571.840784432694	31721.08042758909	28010.523737224703	36593.53601189038	33715.96516574504	37419.371179267335	36754.36138706472	42785.5807503464	18676.89528159345	25524.049589619288	18795.1369469202	16820.952731997037	25875.01182093622	27733.09841596416	51344.35437218444	33580.736723427835	34299.47418123845	39022.8025787905	36247.92775275192	55218.67512222494	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	14414.487150478686
PWYG-321	297.5259277797703	790.5600494844156	2007.711471660052	2699.794462723728	0.0	5301.463094953391	3772.2231863429033	3196.476865368935	1287.5863541597084	1248.8358294301458	294.85905933297647	10203.21574705297	9248.551434958754	7221.173479004407	7116.34196838787	15320.45556856474	12700.853989677698	11592.936452943724	18668.170130912145	11039.982398814887	7613.901476568677	12259.6447708427	6194.22980594828	3872.761255322073	4642.972771187401	7008.893538981652	13215.201488912113	5854.016509231864	7299.523804494648	10537.061158516985
PYRIDNUCSAL-PWY	8491.746043145824	3883.578082143045	1333.4210166951543	1971.6743713339656	1378.0131973913692	4272.43528116159	4072.381029544621	1863.7330473721315	2129.4994104658567	387.1493250496579	15896.284181266954	5217.572118564853	5223.820938267211	4917.461994194807	2990.993560127114	4254.763665909012	2624.286648530765	2873.156885793376	3776.835305503042	2082.4624488865043	2208.504308828035	4770.626451649373	1174.0448119737405	1106.9332406964425	1054.07684315121	5062.77990350068	8723.852444436778	3400.0146225096364	3174.2565241773405	6625.194208786072
PYRIDNUCSYN-PWY	8241.718066160782	1529.690896243986	923.5503945897408	1548.388844191879	1184.2297348715065	4960.555239326579	4126.483618675009	1385.2181612412005	574.5123207094655	118.18903205338238	12587.799213418268	5891.941778221558	5468.846607902196	5159.107632892936	2766.9839326578526	4087.556931117856	2398.9964834591565	2776.6432948990164	3351.501295932253	1894.4326306613648	2290.172689121568	4602.589263495994	1113.2540123312956	1131.1169009389394	1027.285029101064	5065.826622018284	9104.166730237272	3443.2176246562085	3593.2968612124605	6935.693441834867
PYRIDOXSYN-PWY	1175.594267050608	184.00563106124372	598.6601680645867	976.1579101219428	981.987977710068	2286.838574812045	2381.9241914482373	1047.6777583620908	241.16198441686987	69.02576402152211	7930.080726555695	4016.173775375239	3838.750217097663	3663.462040756828	2138.317409657919	3225.2880084280123	1894.591271704092	1960.7438895695143	3071.4485352883244	1416.7720923180843	1455.0023372213975	3448.208313526768	919.6094167826672	862.1529277064333	821.1543565381206	3496.173502316956	6085.346625341978	2429.565246807721	2442.074681893715	4748.975813717911
REDCITCYC	666.3206896304669	483.8681122013536	1671.85625992385	2566.654695381524	2351.0278826192093	3934.271573724152	4288.763155432047	1242.5081818297908	394.7289949427453	136.53060127522036	694.125756951727	4774.941622122708	1647.642689437472	360.21420552308825	791.0340733705607	4725.768232386833	2721.2470827371635	2211.46091649461	5239.666529893458	2606.9311370310106	1874.2053294799207	2552.0282345775145	1371.280227255034	1220.2840561693752	1077.5172399818828	6432.425134454098	10936.232611364254	4278.836324490592	3797.1557761769145	8102.262591708124
RHAMCAT-PWY	1057.822410656416	205.02696036426028	533.2478173759941	843.3945053751764	653.9717837369685	1754.2810678893657	1644.6020443213083	763.0997703552381	241.74991539614385	383.81122359132	621.1916693191374	3507.872213940839	3579.774486224434	3591.7507356097667	1678.5812470524556	562.3638482656414	279.6400446911114	395.8891840004344	505.98306148767045	272.7408378214486	480.2817847977796	2643.2253651184296	133.99407608587575	261.4245414369863	174.31013700843317	1144.2595803521776	2595.392908412434	908.938499687655	970.5850577826742	1460.8190714024886
RIBOSYN2-PWY	8942.723656119984	1840.9179126282136	2273.2582893352323	2864.229499083589	3370.266541391535	5514.422723368152	4811.142743550333	2002.745382194286	932.1044210440334	707.9885852933965	12013.757166558476	6380.173111698119	5895.002519747266	5190.808258366571	3907.902722004639	7144.498496348657	5865.280269076962	6697.002076364052	10231.01818874754	6640.01167281816	3789.4376665414497	6595.168987001192	2998.424475012139	2435.719976905012	2331.1727849290337	6806.634752852842	12062.638762894036	5021.775129147934	5166.886027829955	9347.601219920984
RUMP-PWY	962.6288722002894	259.78301949101314	2683.416763755671	3305.0631032523297	4609.6614725595055	2065.2606463069687	501.1689491398722	0.0	116.71086809938032	0.0	4460.017435814215	0.0	0.0	0.0	205.7942445533625	332.53336029265574	137.72275729568258	303.9280578754839	3135.14786258899	2039.097822253216	281.30583668603384	2319.9095474332826	35.9717454727008	0.0	0.0	915.3446704158104	1955.114949255719	536.6306573582644	403.8353093248359	1445.4680331058105
SALVADEHYPOX-PWY	2028.975361355987	609.1702714470725	99.34970224221536	37.419811323059314	436.10790991715743	9831.583311976916	1106.8894755529664	4302.38483195304	734.2196251983454	467.87306502714944	1568.3826608079337	15403.153566035	14334.719967351644	14063.80556297702	9675.783668545288	12641.849470599402	8781.42628415633	9169.328521966754	11040.946469637362	7134.668048838756	7360.256465237866	2702.066447574203	3450.9486430981947	2719.1331510324385	3183.5430709684624	4029.332911776896	9880.134922477102	3939.785287037505	5362.978357895081	6168.418011585002
SER-GLYSYN-PWY	28542.420087618124	16489.759451657974	8782.466880008313	10325.47653241297	8266.626110482175	14122.58245933444	14469.030136225529	6948.772541650735	8583.036571620087	6972.892199069325	21765.63789603712	10563.50701301888	9145.480175975272	6594.611349424619	7480.075333091588	13482.424242746123	8756.108922251979	8172.557029711219	12681.591183789662	7749.605749666181	8539.424845220705	19601.56260833476	4870.782239647279	2890.72023148741	3370.8268249882126	8466.812237442255	15676.379231447305	6901.538660529944	7295.531239737847	11767.403527560153
SO4ASSIM-PWY	313.1271174306023	121.64593246743064	989.1472298648088	1416.4355486329189	1602.62870951859	2327.4104261218376	1907.8717947615387	847.4227708001831	134.432214288882	55.36632061480384	336.5157336363273	4535.971245681867	4572.741843010487	4611.559871498446	2258.7675932255934	4639.298617898909	2457.9879986212763	2523.766389505359	3981.304944961031	2027.686592458385	1989.6467603432627	4296.575574941762	1021.6530876553074	1019.2247321255516	939.1610519379738	2920.8906286077963	5631.578446487177	1921.987125910532	2263.2897505517126	4107.658386273543
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.8992534389538	54.76956293468465	0.0	0.0	0.0	108.04995039813473	0.0	0.0	0.0	0.0	0.0	64.64314634698603	19.93274299329969	0.0	0.0
SULFATE-CYS-PWY	690.6720670625444	269.1721048014586	1804.2676811674544	2460.5756044284685	2593.504258541587	4172.785829912649	3329.976539149168	1611.7073500739275	293.9796308320743	123.08732866320096	739.1718921419422	6284.000816667184	6061.483592487359	5287.249891624325	3573.267141998233	7102.841037364736	3945.554903851241	3878.6129781601167	6259.924557819124	3288.402847380985	3358.997174741685	6090.510721848099	1740.8103098731158	1560.4709756497923	1504.132170075516	4526.795043444907	8530.893066479206	3165.096973581842	3562.1760274105354	6272.43082612958
TCA	4095.944768256473	933.670858750314	1938.449001827354	2772.0367030347	3042.539190758847	4664.673278476737	4179.097743153029	1965.5865928071464	859.4712395753617	272.5666205325728	3198.2639136297216	6492.617719827122	6166.19198376729	5177.328458575313	4018.958289831616	5377.674542764373	3770.63262654308	4077.507221243051	6883.868788970294	3914.003319418151	2845.577415807829	6493.779907309037	1733.9715016132204	1689.5986762520868	1360.0792181019578	6264.195580416656	11125.26348642444	4544.222762471364	4149.979322911167	8164.0095120801825
TCA-GLYOX-BYPASS	198.6488664213149	195.0599009860761	1074.8591914501103	1571.6133106559432	1608.1446852981142	3519.8341544814843	2429.03706771853	1215.259886103945	218.32228206547256	99.86194416466672	24.29672082722779	5390.311460135265	5294.159958795725	4786.557462049766	3033.3625938088026	4014.028943697524	2499.1412124983844	2603.422282627572	4105.122697095744	2193.673006262164	1964.8505226979776	4766.961080421422	1061.743178501182	1049.548786346972	903.5697928620292	3274.228774453904	6871.841930579405	2487.2322046593736	2628.4744137416665	4326.872403625785
TEICHOICACID-PWY	269.2809212940346	140.97084743776946	1558.4231911302415	1046.371601953177	2020.2541354942548	843.0917952707955	303.06573163057	280.9827931338975	114.37888534482008	98.48818970148236	3297.552028993284	342.3633873247604	39.385030491978526	177.08845445474674	114.23467822805236	365.0851966667054	202.0276965931733	1940.981857215762	1279.070752393129	3829.499874843772	286.1241022658683	939.2432241551317	248.6961755454159	307.2703427219314	95.74579480435858	1687.7882114411364	3112.230747627686	1105.2541711459096	1126.824786656651	2438.2986176213035
THISYN-PWY	3595.6586091820345	508.4125581199984	848.0757483716002	1368.9250675236628	1509.004552353992	3064.3115727523086	2834.733947679049	1276.6044668512577	511.8624775102994	227.9666089189353	11206.290727047492	4288.813376913177	3970.575202472992	3709.028107664049	2333.865592052024	704.4426720455166	231.30381156318	1074.3752545286382	2543.5604080438543	792.6592783254666	745.3765869979682	3729.407979838217	708.393268882025	936.7648667215976	793.4760966693134	4951.358705506687	8694.478421410076	3298.364393930954	3126.030773156584	6635.646762675616
THREOCAT-PWY	0.0	11.505851858231924	813.1881801449347	1221.198340514599	1059.8646108565863	19.38346389035104	2127.6803903957057	175.29307288056503	56.71316201233866	35.89919902634821	0.0	249.61954860901523	0.0	0.0	0.0	0.0	0.0	53.87748406381707	444.90806030418855	0.0	48.13090482041824	3693.991068553528	18.85187602223285	42.655468658771845	61.68364871697462	432.8878848149282	1684.3978543387782	562.4182145404739	408.6596228702473	460.2849451761228
THRESYN-PWY	43692.06634887811	40931.74194795216	31619.161606451195	29508.637997383485	26091.74850576166	33831.83099830023	31237.25795876427	34435.91485725019	33597.07021913785	39053.43383861447	23701.09442720541	24557.012914738563	18267.24156162705	16623.724512831715	24469.559314089307	25433.71894042208	47102.09088072444	30222.62594390381	31933.05351033937	34977.11535310325	33064.035489555754	52215.06945693681	31354.66710816185	4874.40393342002	25945.768279034248	9502.149018792115	17317.19040776513	8153.165314294764	12002.267667877422	13253.02343804756
TRNA-CHARGING-PWY	33009.948349100654	20093.418451387188	9203.192151664143	11847.396854886863	11467.526005883805	20836.02959515443	20069.77119533457	12343.898728994522	12520.887381686	4176.371492809754	21768.9706164637	17611.047763419283	13953.661941261378	12276.520901693884	13487.280816655331	17185.770240269885	22320.26174693496	20140.87996763716	23343.52890714635	20301.545084221216	15269.283512061646	23677.0457708452	10826.269558751976	4113.170188935635	8982.405312976274	9316.6410210686	17254.290457332292	7756.499229182867	10151.372031698222	13197.339874597312
TRPSYN-PWY	7505.066685959328	2975.422789354267	1998.247519225569	2513.149926879692	2895.135245429992	5316.152134496287	4881.253769793164	2240.7022351248274	1233.027219566377	571.1203873478362	15859.334816266895	5836.655911454895	5593.56624871588	4814.4270462160885	3437.4266283009656	5504.397854988182	4522.855716724258	4876.232455081975	8565.37305447052	5035.319356795128	2802.525320701645	5592.936465222542	2340.202248454345	2168.64784251942	1668.4592924395731	6628.408032705473	11714.317835482943	4944.507093775882	4583.922748988402	8850.39889536488
TYRFUMCAT-PWY	19.9287463816522	32.96211251435132	17.721588582136025	0.0	67.52698813534207	66.07469892890836	23.136294231932453	29.7451038701729	64.46091500479898	27.021783526208303	0.0	136.06930674127918	22.392046214937533	17.482195647308128	11.23472389861195	2993.826897196848	1627.3552640187863	1476.1022922466263	2189.648218852427	1087.0820377233274	1254.1814931170074	516.8729184066638	625.6343315152851	700.2862816218442	627.7116389931201	1103.1205838736562	1859.7520724449128	672.7234033581502	879.7363982053794	1891.429256535142
UBISYN-PWY	93.10222578345925	234.58117118159453	722.6490996787146	1047.7127833999727	1693.219998302082	1981.6346766677889	1539.523704101911	1107.4539009826135	365.7905217539254	369.8633378435227	16.117309093888366	3938.481118210571	3925.2331110055984	3890.334696879023	2017.360389025272	3575.481194344562	2996.87329725918	3168.58725392256	6010.492605618893	3171.5993795027703	1647.1552554618936	4182.318937736077	1375.5052582753003	1292.35219814795	1011.7216426593732	2408.1829336241017	4632.732576094362	2157.2050833423777	2204.524489812006	3384.7259626775503
UDPNAGSYN-PWY	42540.11782390949	40972.03242662309	31401.110035351823	28901.55023158739	25666.00941372485	32697.61607558215	30017.110178874464	34144.27049411475	33681.06897830379	39161.598910827415	15234.682791320924	22988.57129996972	16813.702879284134	15224.74698973896	23573.974656914263	24040.58483491357	46311.08598279834	30102.43022608106	30321.50685004686	35214.091736728464	32669.919209724907	50349.1385828221	30888.897818244805	4535.299890418105	25578.96686987252	7853.43515396536	15134.305535518157	7257.7648918440145	10979.337228560227	11536.933899164043
VALDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.653976948653906	0.0	0.0	0.0	17.971913096570344	0.0	0.0	17.968592771322793	0.0	0.0	0.0	0.0	35.54117491127046	0.0	53.5330801380979	185.5967819255416	14.950685995117274	0.0	279.0539873749195
VALSYN-PWY	14737.047970721467	6317.759879938976	3434.373472502547	4269.11754766477	5069.603980735311	8213.448414167446	7759.969496552271	3362.727195186455	2683.935713979896	1069.144211821022	21307.584374210244	10167.812651789262	8998.859066139923	6559.969132609753	7599.722707444348	13288.198980265191	10549.733756589463	10986.903066419602	15928.012338071903	10134.624150321017	7916.607794896977	9060.546430135686	4780.350459714395	3686.335740041415	3865.407268210464	9591.979413575473	16974.27822098676	7621.156688788883	7827.878543270666	12899.636568564612
